Name_val,@SOURCE_FILENAME,@RECORDID,@ROWID,Remarks_val,@PARENTROWID,@PARENT
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","1bd457a956297c9fef4f56edb33650aaff2bcf20309437d225b7ae59f8315a76","3-0a4fe78c6b1cd928058445cb9155c2829b7b8f3e9a5eb2c6a19734a0a5504bf7","","3-7b2efce001c9f8fd48b4cf0f5324b087a48665409e1bdd1808504f0473926ce8","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","56df6d1f9e7eed6413537858bbb4a81e372febbf3190e858f8e29001b16eb2d7","0-f0f7b34efd3eccfd289a9216320608e8468ec92b51e5916cbf5467bcba81556a","","0-b37576ab76a4a5c3c540b7732bec31a720f4f2713accc13ac300d6da841d6d9a","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","a49a44f638b2f718fdd8a715b222e8f195a9e9e3d80c1030d3944af76b1e4112","0-cb706e86f6ca6f9cbea49d3496030d8063c8cbd36c591a89981442de679420c9","","0-bb2aec7f6a233cf8911592140656ace352d2547a4e0d762a453abf6e5e2ac6a7","root.record.ProjectList.Project"
"Support","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","a49a44f638b2f718fdd8a715b222e8f195a9e9e3d80c1030d3944af76b1e4112","1-e26422d4e370b7bbd277f484a76ae8db60299f77b5d137f7af2c0121410cfe5b","","0-bb2aec7f6a233cf8911592140656ace352d2547a4e0d762a453abf6e5e2ac6a7","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","a49a44f638b2f718fdd8a715b222e8f195a9e9e3d80c1030d3944af76b1e4112","2-f3a6e11aead75896e5bceae6488e8710b5729a280122c4cae7cc3003451a8b26","","0-bb2aec7f6a233cf8911592140656ace352d2547a4e0d762a453abf6e5e2ac6a7","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","a49a44f638b2f718fdd8a715b222e8f195a9e9e3d80c1030d3944af76b1e4112","0-8146f8a16c61a6308056cd62affed17fa1860ffd63fb002a74095c9702226dca","","1-feafe6328b208e48b559086149daae0c73a5515f499622411c6116d1d97d23d2","root.record.ProjectList.Project"
"Support","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","a49a44f638b2f718fdd8a715b222e8f195a9e9e3d80c1030d3944af76b1e4112","1-85c166bbcecec2fe36a0bea79ff02dab742b4a3cd201f1d1d92622667e7c8fb6","","1-feafe6328b208e48b559086149daae0c73a5515f499622411c6116d1d97d23d2","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","92f6f789407f8191b6be805aea5f82422d7eaeee5bb58dda53b69d8d4aa1aebe","0-f26103127352d37f394aa0880346673eeec43413170eb37aa3020f79d8506a93","","0-3522b8b3d4df960ea56967619c9c057d30ff63a83a9cdc6d3eca2426eccf1310","root.record.ProjectList.Project"
"Support","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","92f6f789407f8191b6be805aea5f82422d7eaeee5bb58dda53b69d8d4aa1aebe","1-3ffbc259989029692cd5eba6c72f7718317099d67793db421b807b1c420cca18","","0-3522b8b3d4df960ea56967619c9c057d30ff63a83a9cdc6d3eca2426eccf1310","root.record.ProjectList.Project"
"Test and Evaluation","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","92f6f789407f8191b6be805aea5f82422d7eaeee5bb58dda53b69d8d4aa1aebe","2-a8f03237765264ad20a1670c5ec6139b7baabb2dab45b04ecc8b0d1681bf301a","","0-3522b8b3d4df960ea56967619c9c057d30ff63a83a9cdc6d3eca2426eccf1310","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","92f6f789407f8191b6be805aea5f82422d7eaeee5bb58dda53b69d8d4aa1aebe","3-33ebd719a9e4dd70154e3afb5d3a49a85775746bea867b46427d1ac4bc847f73","","0-3522b8b3d4df960ea56967619c9c057d30ff63a83a9cdc6d3eca2426eccf1310","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","fa274b7bda726f95e13a1747e2a27321d690f05178a2d517e6400c411b2ee2d8","0-86d6de19011e8a483eb0dd2479fba84097ee60fc9123f2a35b1580eeec23a47b","","0-a625343c1ef1dbdb8ef3dc47a22915b99d757178da92e1ae657362537b64ce60","root.record.ProjectList.Project"
"Support","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","fa274b7bda726f95e13a1747e2a27321d690f05178a2d517e6400c411b2ee2d8","1-528c69e4aa3334280fa8f7b80351de8737bb44c1678d9094df24719446e5da4f","","0-a625343c1ef1dbdb8ef3dc47a22915b99d757178da92e1ae657362537b64ce60","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","fa274b7bda726f95e13a1747e2a27321d690f05178a2d517e6400c411b2ee2d8","2-92fc4b4e49d85646de43b96adc13c6504095c071a086cd5f392685d93118bcca","","0-a625343c1ef1dbdb8ef3dc47a22915b99d757178da92e1ae657362537b64ce60","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","fa274b7bda726f95e13a1747e2a27321d690f05178a2d517e6400c411b2ee2d8","0-f478a06ab9e0f58f54acb3001087af251ca343c0f4406b64acd491c993087bb2","","1-7024751bc06bff22a0326d51ad816b21abf941abfae6ce9d437e80196a0ceace","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","dc89e81b9b09e0a0b8f18e8ea3ffe759b0c69465a622f2f1176f58a1796b673a","0-647875bc3e527fbe1d5c2b3de62c22c3ceed4dc36f350f649a55b011eb539574","","0-ef5f4c773ff88bb51c8acc7f28c229386e2449e82c9deebb9623e6d5d10180d2","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","cb21111e3d2d03890fde7292f3f6967b2dbe63bd0763073f5776b21207449a09","0-e1783eb2d44b0b78ecbc5f384acc1079e0c4dd8c5170176755bc3f06574b7c54","","0-e40404ab567ee016ef11a5fad21e5521b2a9449a9008e723d85d0f712ebe9ffb","root.record.ProjectList.Project"
"Support","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","cb21111e3d2d03890fde7292f3f6967b2dbe63bd0763073f5776b21207449a09","1-4fb18d10f05c74b02d71e477ee2c19702d3f2c332848d4f70f5b19ef6a8ea5de","","0-e40404ab567ee016ef11a5fad21e5521b2a9449a9008e723d85d0f712ebe9ffb","root.record.ProjectList.Project"
"Test and Evaluation","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","cb21111e3d2d03890fde7292f3f6967b2dbe63bd0763073f5776b21207449a09","2-57c4c2ee83af95353d6b03dfed09ea422e79b4157f1de63367ef70b502d7a838","","0-e40404ab567ee016ef11a5fad21e5521b2a9449a9008e723d85d0f712ebe9ffb","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","cb21111e3d2d03890fde7292f3f6967b2dbe63bd0763073f5776b21207449a09","3-482768287f8633deb7b9651197be2dd045139b9b6ef20656feba093a216f735a","","0-e40404ab567ee016ef11a5fad21e5521b2a9449a9008e723d85d0f712ebe9ffb","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","cf714e6eadbca646c9ed4efba141de6047fa64beedcc860c785bcf1a1c92f930","0-170f592ce28799a42e9bea6e57363f57c2b71bcd608e687f243b4e7c3848147d","","0-363874299f3e06530cb49af520cd8fc71ef70e75b641efd184de7d16865c0df6","root.record.ProjectList.Project"
"Support","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","cf714e6eadbca646c9ed4efba141de6047fa64beedcc860c785bcf1a1c92f930","1-1c7258f6d9d88f103be3aa1127db892369cc8edd429ff847e6f4c93acf8d15ae","","0-363874299f3e06530cb49af520cd8fc71ef70e75b641efd184de7d16865c0df6","root.record.ProjectList.Project"
"Test and Evaluation","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","cf714e6eadbca646c9ed4efba141de6047fa64beedcc860c785bcf1a1c92f930","2-a831d871068aa589f7003d6f2e8facce9684e4f3e00c8e07989191bfb153e42c","","0-363874299f3e06530cb49af520cd8fc71ef70e75b641efd184de7d16865c0df6","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","cf714e6eadbca646c9ed4efba141de6047fa64beedcc860c785bcf1a1c92f930","3-471eb1acacfd2fb23b7e07c0f1c2f1d94c86abcafe460cff16d653a7254bfd2e","","0-363874299f3e06530cb49af520cd8fc71ef70e75b641efd184de7d16865c0df6","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","8d0f676377bb061c7ae6b3e9e32947c221271544f5ece51a3da3b193540f3852","0-7de6f57d82ab3a2d5ce26d577c10fae10fed934702f8995cd69faf70b184776f","","0-550010d7a2f23f4b5cb59eb908df41c69d3e3c6035e85dd20bc3d02a59b61187","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","8d0f676377bb061c7ae6b3e9e32947c221271544f5ece51a3da3b193540f3852","0-154ae734e5992158b1b8e3ce007d2e18ca9ed81c745c3f8a34b8e040582fed0a","","1-ab87bce28dc38eed7b7d0afd007fe2e9fd0128a4983ddeba9afe738445a184b2","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","8d0f676377bb061c7ae6b3e9e32947c221271544f5ece51a3da3b193540f3852","1-4447a9fcdcc06369ffaf4aa103e9ca55aab6c63c6078e518bdbe8c4b0467224b","","1-ab87bce28dc38eed7b7d0afd007fe2e9fd0128a4983ddeba9afe738445a184b2","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","ed4b72151dcb2b73eb591723409e5c924362f70da8ce519b6d33b51f8e778d41","0-403d6d50df2e5e0b65243ee1d2e8c7ec6681c8d4bec263425644e757095612d6","","0-b026838cd1d537f38e06e4e66dff5ab00f646ab8e576a76900d26eb09c12630e","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","ed4b72151dcb2b73eb591723409e5c924362f70da8ce519b6d33b51f8e778d41","0-e94c64fbd19ee563f62e8ca542ca4a0b3a69bf619069e8c46e03565f9d2371ee","","1-4df375d9c868e5c416f4903698a901ec3ba958a627b0b1cf4a811e22d6317366","root.record.ProjectList.Project"
"Test and Evaluation","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","ed4b72151dcb2b73eb591723409e5c924362f70da8ce519b6d33b51f8e778d41","1-e8f8cc38a71b47297525a6c57b88fcbd0a01ba86f0916f48f6f061756f3396a7","","1-4df375d9c868e5c416f4903698a901ec3ba958a627b0b1cf4a811e22d6317366","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","ed4b72151dcb2b73eb591723409e5c924362f70da8ce519b6d33b51f8e778d41","2-903264db5701d6b2d623f44a3fea641554323958429bfb16824138e02b8f6c95","","1-4df375d9c868e5c416f4903698a901ec3ba958a627b0b1cf4a811e22d6317366","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","ed4b72151dcb2b73eb591723409e5c924362f70da8ce519b6d33b51f8e778d41","0-330a51a5b6ade06a89953f4b2138690710a46b2a97bf0d9781d4bfde8b8f5dbe","","2-83a8c5ba632f39e497d215a6ac1b6a586987e86f36f3f61ede644cc41dc8ae81","root.record.ProjectList.Project"
"Test and Evaluation","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","ed4b72151dcb2b73eb591723409e5c924362f70da8ce519b6d33b51f8e778d41","1-c16ed12a06140d6d7f7e839ca6aedce54856b375dee6506f2695344456f6816e","","2-83a8c5ba632f39e497d215a6ac1b6a586987e86f36f3f61ede644cc41dc8ae81","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","ed4b72151dcb2b73eb591723409e5c924362f70da8ce519b6d33b51f8e778d41","2-1892264a2e26dd8a54546254a6980bdcaf6be9f9055394eb9adb21791735f90b","","2-83a8c5ba632f39e497d215a6ac1b6a586987e86f36f3f61ede644cc41dc8ae81","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","127469ce8a8980140bad8852d5574941817b72e42e5adca17800456110446f8f","0-f951ed90c824ad3e404704bf4d9ec45f1a6938b399d118e97b1aa1a3f3fe3e35","","0-b347fe6591fdb1e7267bb78984658373b12182f253bee310fa72a351c860b472","root.record.ProjectList.Project"
"Test and Evaluation","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","127469ce8a8980140bad8852d5574941817b72e42e5adca17800456110446f8f","1-7821b1af3cc78d797c9bf1d47c706e6c9644c4b00c21c635b94b474f89db563a","","0-b347fe6591fdb1e7267bb78984658373b12182f253bee310fa72a351c860b472","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","127469ce8a8980140bad8852d5574941817b72e42e5adca17800456110446f8f","2-4536c73796ce693e9808a6ecf717cb6af2bf19c9f6d2beb2f24a65f76c5bd51d","","0-b347fe6591fdb1e7267bb78984658373b12182f253bee310fa72a351c860b472","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","127469ce8a8980140bad8852d5574941817b72e42e5adca17800456110446f8f","0-d50af0cbba1c77524af90bf174e4137fbae382eea1220731d9ce439cb5b9d24d","","1-c70ac6ac1b05d7305b5437b84bd0901c8ff1302c2110f3e38c4349c55ecdec77","root.record.ProjectList.Project"
"Support","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","127469ce8a8980140bad8852d5574941817b72e42e5adca17800456110446f8f","1-b3e274be538e580af5abbb9f7e05e76fd94cf5f56186adf8cbecf6d57cfd1477","","1-c70ac6ac1b05d7305b5437b84bd0901c8ff1302c2110f3e38c4349c55ecdec77","root.record.ProjectList.Project"
"Test and Evaluation","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","127469ce8a8980140bad8852d5574941817b72e42e5adca17800456110446f8f","2-776d606e39d1fac443b485dc73c1b5bbcd8046c40048bc375ad686ebf1d6cc92","","1-c70ac6ac1b05d7305b5437b84bd0901c8ff1302c2110f3e38c4349c55ecdec77","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","127469ce8a8980140bad8852d5574941817b72e42e5adca17800456110446f8f","3-b76d0b6c4af4bbd413dd22fd3d38c3399a385d308a5eb6fc2ea5ce7f402d9f0d","","1-c70ac6ac1b05d7305b5437b84bd0901c8ff1302c2110f3e38c4349c55ecdec77","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","127469ce8a8980140bad8852d5574941817b72e42e5adca17800456110446f8f","0-c5de700fec19a184842e01aae4f1f864ee3ed3d658a1c9ef03f211d487bb617d","","2-6f319a91ad80f70dfa35282b249e633c977db6769a49e4cedc93cf4fe943688b","root.record.ProjectList.Project"
"Support","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","127469ce8a8980140bad8852d5574941817b72e42e5adca17800456110446f8f","1-3c5edeb3439e51ce726db4eca523b505aba81434e9eda1fc8bb5b305ce346f24","","2-6f319a91ad80f70dfa35282b249e633c977db6769a49e4cedc93cf4fe943688b","root.record.ProjectList.Project"
"Test and Evaluation","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","127469ce8a8980140bad8852d5574941817b72e42e5adca17800456110446f8f","2-cae4d0dace7718a7dca09f0e3ca42f5369fe35d356f90bacd48dcc9c77ef0f95","","2-6f319a91ad80f70dfa35282b249e633c977db6769a49e4cedc93cf4fe943688b","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","127469ce8a8980140bad8852d5574941817b72e42e5adca17800456110446f8f","3-5a12ccc66e185f3858bc99c38ba71f0ea83118c5f4718ea2a0a93755c8cc19a8","","2-6f319a91ad80f70dfa35282b249e633c977db6769a49e4cedc93cf4fe943688b","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","ab20169fa9525c186164ec25ffd2992b1f0e4218138994e3e64ef5ae569dbdbb","0-d592567c7212ea8d9eba4e7335192db7dbdda30c66042e29013e2058e5106339","","0-3f56be3b30e8b6e32e505317d5c26d158cc3d2895cf13ecd1e2bf7a4af510505","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","ae23c2ed6338f94151fa168a629dc32d9097369c51b5d3337e9eaf79c9288da3","0-acbe010e2928e89570995f1d7ef656d68fba8fadf200eb75d6956eaa435ff3db","","0-17a08d46e12f948ef5db4f57c1e081564e52c502b7f2e441facb8d63ac5e4d69","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","2088e6c1849b8ed0fd0b19a68412b7d3ff31453333a1b03b77ff53b5d34137f4","0-bdfc2e15b0a6e3f96ebdcada1b4925f9bd7bc96927f5786319280fa6b8f43782","C-130J Block 8.1 Total Cost is below Target Value of Contract to account for the expected cost reduction initiatives on this Cost Plus Award Fee Contract.","0-c804e418e83a6d00195179dcb1da7db4ff82a0b44f008df9cda2ade44472be80","root.record.ProjectList.Project"
"Test and Evaluation","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","2088e6c1849b8ed0fd0b19a68412b7d3ff31453333a1b03b77ff53b5d34137f4","1-ab62b4a4f62848e1e809e4f7ed976746f01344eae8c1f5dbf5592dd61f0b44d2","","0-c804e418e83a6d00195179dcb1da7db4ff82a0b44f008df9cda2ade44472be80","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","2088e6c1849b8ed0fd0b19a68412b7d3ff31453333a1b03b77ff53b5d34137f4","2-43be596a81744c83db38a1c2f63b2edb97a7d98ee6107eb27285a700d0952c82","The COSSURM contract is managed by the United Kingdom Royal Air Force (RAF)","0-c804e418e83a6d00195179dcb1da7db4ff82a0b44f008df9cda2ade44472be80","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","6ff343bc41ff9dd559edc920e7e309248e905f073fc83c4cf938a10af20f2c22","0-d31eae25fbc381bd2dba01263c244040ca01f8bedc758c428e032476526236f4","","0-d8044816ecba4786e6413cba189e5434db0409e2073e577111c854fc81a14f05","root.record.ProjectList.Project"
"Test and Evaluation","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","6ff343bc41ff9dd559edc920e7e309248e905f073fc83c4cf938a10af20f2c22","1-aec39e2349e0662de2721fc277edff7d50cbab032dece5ca681fa88d66386ea1","","0-d8044816ecba4786e6413cba189e5434db0409e2073e577111c854fc81a14f05","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","6ff343bc41ff9dd559edc920e7e309248e905f073fc83c4cf938a10af20f2c22","2-8f5cc2feeb2af05dcfdd635d7bfb8fbc96835749a0a45d4f942daa764c9c0b86","N/A","0-d8044816ecba4786e6413cba189e5434db0409e2073e577111c854fc81a14f05","root.record.ProjectList.Project"
"Product Development","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","7a13acd114ebd92c86789a5977b0bbb9d5cc166ff70a2a5a9e3cdeb5e996e09e","0-2db7566ed7dc464ba3ea57b8ad3aea1a3569b82a4f8211342d0edbaa1f7c3ae0","This project will integrate an Iridium SATCOM solution for the KC-135.","0-0b4fa2ba9a9880a9921932375210b32951a52e06645556289ac39ea1c73e25ac","root.record.ProjectList.Project"
"Management Services","2020-BASE_RDTE-2020-AIRFORCE_V2-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2020.xml","7a13acd114ebd92c86789a5977b0bbb9d5cc166ff70a2a5a9e3cdeb5e996e09e","1-fe15ed1c9feb03f1799db8c0985e52f9c0ed943f28d47116a442fb9c82c655c4","","0-0b4fa2ba9a9880a9921932375210b32951a52e06645556289ac39ea1c73e25ac","root.record.ProjectList.Project"
