Name_val,@SOURCE_FILENAME,@RECORDID,@ROWID,Remarks_val,@PARENTROWID,@PARENT
"Management Services","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","d03eca23406074369c26e83a74e43d2e8c22977c4867dad71f3536aca541baf8","3-55723feb544a1a8c6bb225f213d2dfb138fa10dfed7858d5fdbbb185b3441971","","0-efce0e88897c3c542b23d666768165804f0a6461eab3a8f6a08c8f49a0334bc7","root.record.ProgramElement.ProjectList.Project"
"Product Development","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","d03eca23406074369c26e83a74e43d2e8c22977c4867dad71f3536aca541baf8","0-5965d62ec3852330889a64604016b925006e38fbc12f92c1b272ffc82a00f83e","","1-989e32c3754bd7b175764bb44eb84c05f5f6c37b4905d1803d069f2d815b1289","root.record.ProgramElement.ProjectList.Project"
"Support","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","d03eca23406074369c26e83a74e43d2e8c22977c4867dad71f3536aca541baf8","1-9da3613d854860401a870d5dac37c62fc352a336e329152bad16d6197f1e3de2","","1-989e32c3754bd7b175764bb44eb84c05f5f6c37b4905d1803d069f2d815b1289","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","d03eca23406074369c26e83a74e43d2e8c22977c4867dad71f3536aca541baf8","2-04e2a71cdbb4de3797f4ccbe8651a68a032f0feba536891c3bb7704b2e6dee3e","","1-989e32c3754bd7b175764bb44eb84c05f5f6c37b4905d1803d069f2d815b1289","root.record.ProgramElement.ProjectList.Project"
"Management Services","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","d03eca23406074369c26e83a74e43d2e8c22977c4867dad71f3536aca541baf8","3-4167a2f8397760afc58e6fd80b060c901fd76e63351101f88600f3e587e86c99","","1-989e32c3754bd7b175764bb44eb84c05f5f6c37b4905d1803d069f2d815b1289","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","0e8f319114ea7592db85e3bc2ee568cc0273504c3bdd900546197d1d10e41682","0-d8d7a2c69fdc1e7d8aec233cbe690f12535c2b0e1167b3ee470d3e6d37b86a80","","0-a3da239563af83d300e8fbef6204ba8bc198241cfcd721005df63ecbf77c115e","root.record.ProgramElement.ProjectList.Project"
"Support","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","0e8f319114ea7592db85e3bc2ee568cc0273504c3bdd900546197d1d10e41682","1-294318457578720c8fea6dac96c13bef9c2926aca81218f8580a222323727c38","","0-a3da239563af83d300e8fbef6204ba8bc198241cfcd721005df63ecbf77c115e","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","0e8f319114ea7592db85e3bc2ee568cc0273504c3bdd900546197d1d10e41682","2-ed3b58e621ead3a9dd2acae1fd87d13c1d920b16147c2359aabf8d597e0f1ab4","","0-a3da239563af83d300e8fbef6204ba8bc198241cfcd721005df63ecbf77c115e","root.record.ProgramElement.ProjectList.Project"
"Management Services","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","0e8f319114ea7592db85e3bc2ee568cc0273504c3bdd900546197d1d10e41682","3-99d66b1dba4e85261caaf8ee00e14ad16b4cfa507edc564d026a698c378d42ba","","0-a3da239563af83d300e8fbef6204ba8bc198241cfcd721005df63ecbf77c115e","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","0fed4c2d09ae8d6e03edf84f6b4fe13966f5a523c6dfe8e0ca4136c967e71cf0","0-66a0924169590d71d3a7b3aeab96c1b82713556d9d1d0850bf2bb707ac71e061","","0-b86341e65f58c84ed20206caa6b757493825267afd6169a3829b67aafefb5645","root.record.ProgramElement.ProjectList.Project"
"Support","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","0fed4c2d09ae8d6e03edf84f6b4fe13966f5a523c6dfe8e0ca4136c967e71cf0","1-3f8766d990297fdff77c6587bb58f28f601f26d7f2e3ccd5345831c6f51270c0","","0-b86341e65f58c84ed20206caa6b757493825267afd6169a3829b67aafefb5645","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","0fed4c2d09ae8d6e03edf84f6b4fe13966f5a523c6dfe8e0ca4136c967e71cf0","2-876c11e533e6c9e011c6f682f45a1c054a5569d2b95277980834c106bc0d956a","","0-b86341e65f58c84ed20206caa6b757493825267afd6169a3829b67aafefb5645","root.record.ProgramElement.ProjectList.Project"
"Management Services","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","0fed4c2d09ae8d6e03edf84f6b4fe13966f5a523c6dfe8e0ca4136c967e71cf0","3-f0b53ef4564e2cef79f166299cbe619ce21cd8b8107be6e3360ca8813d9656e5","","0-b86341e65f58c84ed20206caa6b757493825267afd6169a3829b67aafefb5645","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","b1b215a4fd1e54603cbfb640c0b389ea90df296b96c62420195558343d6aec11","0-4a2c90f2995abda6a919c0b98f1340f016544bae79dfbf93d37e249be15142e5","FY14 funds transferred from PE 0603430F, Project 644050.","0-dbf277959bbabadce44e481a7683fff47044a42271dbd46328f08fb378c45def","root.record.ProgramElement.ProjectList.Project"
"Support","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","b1b215a4fd1e54603cbfb640c0b389ea90df296b96c62420195558343d6aec11","1-e52c432dbd56faf76e55682add0dde059eea260deb9360a6f6b5363d21836cb0","","0-dbf277959bbabadce44e481a7683fff47044a42271dbd46328f08fb378c45def","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","b1b215a4fd1e54603cbfb640c0b389ea90df296b96c62420195558343d6aec11","2-373873ea02ead4d0673e60442e4c2a7db2a89d36131cd08f630d0e61c0abfca8","FY14 funds transferred from PE 0603430F, Project 644050.","0-dbf277959bbabadce44e481a7683fff47044a42271dbd46328f08fb378c45def","root.record.ProgramElement.ProjectList.Project"
"Management Services","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","b1b215a4fd1e54603cbfb640c0b389ea90df296b96c62420195558343d6aec11","3-1a8e1b0da2b571fa6d254302a9ae0b6980f2a8588c76b4d6d668b71f572fed4c","FY14 funds transferred from PE 0603430F, Project 644050.","0-dbf277959bbabadce44e481a7683fff47044a42271dbd46328f08fb378c45def","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","b1b215a4fd1e54603cbfb640c0b389ea90df296b96c62420195558343d6aec11","0-7a3a57d09054af2682b1601fe7e8dd477507238c9fe82bc5995258afa2a03e2e","AEHF CIP contract target value is based on FY14-15 funds.  FY16 and out are not on contract yet.","1-acc0f28eb23c29b58294c56d2f4af4b51641c32ca13b22d660a6690e77fa5d38","root.record.ProgramElement.ProjectList.Project"
"Support","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","b1b215a4fd1e54603cbfb640c0b389ea90df296b96c62420195558343d6aec11","1-18eca7952bcaaa291205b19671c4baf92dc6e6b56255a7716201718b61e42352","","1-acc0f28eb23c29b58294c56d2f4af4b51641c32ca13b22d660a6690e77fa5d38","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","b1b215a4fd1e54603cbfb640c0b389ea90df296b96c62420195558343d6aec11","2-ef8426f32b7bf70e284b87b5e97e39e463c19cb059a5f0553ed9a9ce783c264a","","1-acc0f28eb23c29b58294c56d2f4af4b51641c32ca13b22d660a6690e77fa5d38","root.record.ProgramElement.ProjectList.Project"
"Management Services","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","b1b215a4fd1e54603cbfb640c0b389ea90df296b96c62420195558343d6aec11","3-c215a4a2db69d0b02055a37999fd6940c63c8c755f60bf07c2e1e11e2abd6407","","1-acc0f28eb23c29b58294c56d2f4af4b51641c32ca13b22d660a6690e77fa5d38","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","a0487c24c9b5e517da66acd83628141082999a31033a30cfa8b7a9601a236731","0-c1cd7cecd33b98f94633e2d2ae7aa70d3a9c7e9f4bf51c0aacd0727ab67feb33","FY14 funds transferred from PE 0603432F, Project 644052.","0-d6f460d0196d069d031b476415443fca63f5a19d946d12d274f63dea86b7fdaf","root.record.ProgramElement.ProjectList.Project"
"Support","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","a0487c24c9b5e517da66acd83628141082999a31033a30cfa8b7a9601a236731","1-ead3dfcb71e9c1270b54188a9161951a1b895a3404c2481fea721b59ee1beb3a","FY14 funds transferred from PE 0603432F, Project 644052.","0-d6f460d0196d069d031b476415443fca63f5a19d946d12d274f63dea86b7fdaf","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","a0487c24c9b5e517da66acd83628141082999a31033a30cfa8b7a9601a236731","2-c410361bf80f4a69bc7ad199923fb82aba0891282bfceb96a968482e5917cb45","","0-d6f460d0196d069d031b476415443fca63f5a19d946d12d274f63dea86b7fdaf","root.record.ProgramElement.ProjectList.Project"
"Management Services","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","a0487c24c9b5e517da66acd83628141082999a31033a30cfa8b7a9601a236731","3-7b1284a5c6af087e1e1c30f5f29c3245cbe53d0838671a6859731048467a68df","FY14 funds transferred from PE 0603432F, Project 644052.","0-d6f460d0196d069d031b476415443fca63f5a19d946d12d274f63dea86b7fdaf","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","e49f10d06704b1676e3504f708266f08820f6775961b0e5d4d7ff9c4fe3f7ba8","0-d4c8ce561efb257f08438e013a2dd28eb5b36d3b6484d9c643409d4bf6fc5c81","","0-b61033b45b5fa45462b7f31d8c10d9db3f8e3d284787ff39abf715a9aca7af47","root.record.ProgramElement.ProjectList.Project"
"Support","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","e49f10d06704b1676e3504f708266f08820f6775961b0e5d4d7ff9c4fe3f7ba8","1-48e0f63705ba438c6d1577290e264f1d9eb17603ac64794a50c3fade467f408a","","0-b61033b45b5fa45462b7f31d8c10d9db3f8e3d284787ff39abf715a9aca7af47","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","e49f10d06704b1676e3504f708266f08820f6775961b0e5d4d7ff9c4fe3f7ba8","2-93d6cc78054e0e865c82ea6e15201c4b19d657ba9f17f3290d95e7cbd61d7be3","","0-b61033b45b5fa45462b7f31d8c10d9db3f8e3d284787ff39abf715a9aca7af47","root.record.ProgramElement.ProjectList.Project"
"Management Services","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","e49f10d06704b1676e3504f708266f08820f6775961b0e5d4d7ff9c4fe3f7ba8","3-e6ef231c69691e9ca6c33634952c9231ce5a1055243e1d77ea63eac8952cebd8","","0-b61033b45b5fa45462b7f31d8c10d9db3f8e3d284787ff39abf715a9aca7af47","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","e49f10d06704b1676e3504f708266f08820f6775961b0e5d4d7ff9c4fe3f7ba8","0-6b235ece7def1c7ce9185ec67c2fca1750726a2756a7d653df84c453b6f49970","","1-d7e3bca37ee5bba2d554fa12ff70719dc0cbebd0c4268d7c95de2c6f2dc5752f","root.record.ProgramElement.ProjectList.Project"
"Support","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","e49f10d06704b1676e3504f708266f08820f6775961b0e5d4d7ff9c4fe3f7ba8","1-6ac8ebd1b2c9b82c682b4165ba2976959a825512e7666051307b96c7c31b2d18","","1-d7e3bca37ee5bba2d554fa12ff70719dc0cbebd0c4268d7c95de2c6f2dc5752f","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","e49f10d06704b1676e3504f708266f08820f6775961b0e5d4d7ff9c4fe3f7ba8","2-ec7d0b67ba9cba6b8c7372d341989ebee62f0606a85ef0268fdf5c81cdc68fa8","","1-d7e3bca37ee5bba2d554fa12ff70719dc0cbebd0c4268d7c95de2c6f2dc5752f","root.record.ProgramElement.ProjectList.Project"
"Management Services","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","e49f10d06704b1676e3504f708266f08820f6775961b0e5d4d7ff9c4fe3f7ba8","3-07f3e5b4d5d994119d7b60af8d29d9873a80ba54a9906335444956a0e1cea62f","","1-d7e3bca37ee5bba2d554fa12ff70719dc0cbebd0c4268d7c95de2c6f2dc5752f","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","f6c407c3b11c6a343a911bb42f1ccc601e9c77a635787445890546908a896c07","0-84e5cfa8fdec8fd20ebc35f7226138d463328b8ba63e25d1ee6294ab49e4a879","","0-aa6aff2791ac9cd594110e77bccb62f62f411be9457d498ce03ce52fc36a8500","root.record.ProgramElement.ProjectList.Project"
"Support","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","f6c407c3b11c6a343a911bb42f1ccc601e9c77a635787445890546908a896c07","1-8d726eb03e925bb8cdea429cfd51647a06833a176b1e54df71ca79877204cefb","","0-aa6aff2791ac9cd594110e77bccb62f62f411be9457d498ce03ce52fc36a8500","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","f6c407c3b11c6a343a911bb42f1ccc601e9c77a635787445890546908a896c07","2-ebe4fda00ac64a96a0e9dfb8662fee74a1807f1859f8f16658347a1e0ffc876a","","0-aa6aff2791ac9cd594110e77bccb62f62f411be9457d498ce03ce52fc36a8500","root.record.ProgramElement.ProjectList.Project"
"Management Services","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","f6c407c3b11c6a343a911bb42f1ccc601e9c77a635787445890546908a896c07","3-c08fe9055bf0d44eb763098fb23fdd3376aef55e9eab0b6658d2c65d828ff2b1","","0-aa6aff2791ac9cd594110e77bccb62f62f411be9457d498ce03ce52fc36a8500","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","dba6bd6074f5b692e67f29797d7055aeff4df79b5747bda358f4ff7d97887db6","0-5852e3dde903d05593cae574c982f1aed9d0dcae5cb0fa9f6c45f260b51e9734","Northrop-Grumman, El Segundo, CA is the prime contractor and integrator.  Major subsystem vendors are:    Electronic Support Measures:  BAE, Nashua NH    Advanced Graphics Processor:  Lockheed-Martin, Owego, NY    Band 1 - 3 antennas:  Randtron, Menlo Park CA    Band 4 antenna:  Ball Aerospace, Westminster, CO","0-fd9f5ff8e207a9dea92e8e7353d051c1546dbd5b8aaa2f276de35d893fa9459a","root.record.ProgramElement.ProjectList.Project"
"Support","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","dba6bd6074f5b692e67f29797d7055aeff4df79b5747bda358f4ff7d97887db6","1-507f63d5c204cc2d5fda306cf10f436f8be8485c751efe31c99a7cf4d27a7c67","","0-fd9f5ff8e207a9dea92e8e7353d051c1546dbd5b8aaa2f276de35d893fa9459a","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","dba6bd6074f5b692e67f29797d7055aeff4df79b5747bda358f4ff7d97887db6","2-2214cc5bcfc8b50e5b28d29be5526db5655bc35d72e60f4e3f08cd7ba6d7fe70","","0-fd9f5ff8e207a9dea92e8e7353d051c1546dbd5b8aaa2f276de35d893fa9459a","root.record.ProgramElement.ProjectList.Project"
"Management Services","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","dba6bd6074f5b692e67f29797d7055aeff4df79b5747bda358f4ff7d97887db6","3-425ff82cc3b8183c0ae148c29b5147beaf9d1e0100284f48f4bce025e52d03ab","","0-fd9f5ff8e207a9dea92e8e7353d051c1546dbd5b8aaa2f276de35d893fa9459a","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","3844a1d04bf467ea0870ee803e422b27111eeb819925b0efc9f48cabbad84ce7","0-f3ae64f6859bc240a4bfceb9ea6bc778487b57161a5f84e8bc6c41a764dad98a","","0-cdb01c3e42b4ffbbddaa0b9f3f123604bdf0f9a0fe3f0276d935473186eeb663","root.record.ProgramElement.ProjectList.Project"
"Support","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","3844a1d04bf467ea0870ee803e422b27111eeb819925b0efc9f48cabbad84ce7","1-14238dd0ca85531674161b923f83c8a49438f1665cb2973c1ccf390143f11102","","0-cdb01c3e42b4ffbbddaa0b9f3f123604bdf0f9a0fe3f0276d935473186eeb663","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","3844a1d04bf467ea0870ee803e422b27111eeb819925b0efc9f48cabbad84ce7","2-704ca540b14580d7e21689f1614e52c2dee8725163fe492356f22703f25ec6aa","","0-cdb01c3e42b4ffbbddaa0b9f3f123604bdf0f9a0fe3f0276d935473186eeb663","root.record.ProgramElement.ProjectList.Project"
"Management Services","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","3844a1d04bf467ea0870ee803e422b27111eeb819925b0efc9f48cabbad84ce7","3-98bd80218b4f45be1b838fe64178b9598085318013b8234d5f0df97e2f285bf0","","0-cdb01c3e42b4ffbbddaa0b9f3f123604bdf0f9a0fe3f0276d935473186eeb663","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","971bc757d6253ef6995f41829bb55c23684580e8c1e17d6757f6fda4dd2af7d5","0-7527581a901d414be07a813c43b07041802dcb99ac364bcece6e3efd9acf99f3","FY16PB- EPAWSS efforts were transferred from Budget Activity 7, Operational Systems Development, PE 0207171F, Project Number 676038 to Budget Activity 5, Engineering and Manufacturing Development, PE 0207171F, Project Number 657108 per OSD direction","0-9cd02ac918bf46e4d2e1f1ff08b6132d59b4483902a530ad87b58053f9aa9ef3","root.record.ProgramElement.ProjectList.Project"
"Support","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","971bc757d6253ef6995f41829bb55c23684580e8c1e17d6757f6fda4dd2af7d5","1-4694beb666772d0234d1b43accb120c63c608a2a2c9186d1e4cfbe522ef4b12d","","0-9cd02ac918bf46e4d2e1f1ff08b6132d59b4483902a530ad87b58053f9aa9ef3","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","971bc757d6253ef6995f41829bb55c23684580e8c1e17d6757f6fda4dd2af7d5","2-bce185f42cc1e0007da1a4003166cfc5edd96b0f1bd22d7afc4c720b5afca0f4","","0-9cd02ac918bf46e4d2e1f1ff08b6132d59b4483902a530ad87b58053f9aa9ef3","root.record.ProgramElement.ProjectList.Project"
"Management Services","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","971bc757d6253ef6995f41829bb55c23684580e8c1e17d6757f6fda4dd2af7d5","3-fb9cc2323166076303874f16f2d108478ddae8253bffa8e78954f2ccfb8e2d58","The individual program reference to various contract methods addresses other government costs for trainers, test, hardware, special studies, etc. that are required to meet F-15 EPAWSS program objectives. The execution vehicles between these DoD entities vary by effort.","0-9cd02ac918bf46e4d2e1f1ff08b6132d59b4483902a530ad87b58053f9aa9ef3","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","4fdcadbc744ce186c0523a567c3a8349e8d942ee6539b876117f7bb70f70e34e","0-058c7217fd6e2475dea2d764da4930ee3afc2a5d1a87d61bf5e060438c12a0f8","","0-3d1b76362bfcde2ed6f4b1c2292cb5665989f3dae347cbf5262cdf7082a59cd0","root.record.ProgramElement.ProjectList.Project"
"Support","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","4fdcadbc744ce186c0523a567c3a8349e8d942ee6539b876117f7bb70f70e34e","1-6f1d4b9379dbebda16ab1bf502715c0bb964feb104b760fade32828f5fd2edf2","","0-3d1b76362bfcde2ed6f4b1c2292cb5665989f3dae347cbf5262cdf7082a59cd0","root.record.ProgramElement.ProjectList.Project"
"Test and Evaluation","","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","4fdcadbc744ce186c0523a567c3a8349e8d942ee6539b876117f7bb70f70e34e","2-59ee7566ccfe381187af17389cdd8eabb806719977378887345a6aac71e7e857","","0-3d1b76362bfcde2ed6f4b1c2292cb5665989f3dae347cbf5262cdf7082a59cd0","root.record.ProgramElement.ProjectList.Project"
"Management Services","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","4fdcadbc744ce186c0523a567c3a8349e8d942ee6539b876117f7bb70f70e34e","3-0891fd38ed2780cb2211933e4003b6b07b3c84477ae87d82277493289134eaf7","","0-3d1b76362bfcde2ed6f4b1c2292cb5665989f3dae347cbf5262cdf7082a59cd0","root.record.ProgramElement.ProjectList.Project"
"Product Development","2016-BASE_RDTE-2016-AIRFORCE_V2-RDTE_JustificationBook_Air_Force_PB_2016.zzz_unzipped-RDTE_JustificationBook_Air_Force_PB_2016.xml","f3595421ece0bef26991849b71960f0c6dd76e556e2ffd91e9e6ced6e85556d7","0-4fc5b6e9291ef62d0f7363683f11f94ef3287ff3f88d9e16f5105612c830c47e","","0-18161aa786c2dfab90e8e308a0ab43bceaa0e60c22e0922a1c9c2d2648c6c940","root.record.ProgramElement.ProjectList.Project"
