EventTitle_val,Schedule_Start_Quarter_val,Schedule_Start_Year_val,Schedule_End_Quarter_val,Schedule_End_Year_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Phase 3 Deployment: 30,000 Users Reached","3","2014","3","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","23-683d281fbe446986865f256fd55434346b050157f7b386e62a68b670a458b0dd","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Phase 4 Deployment: 40,000 Users Reached","4","2014","4","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","24-1911476640e087cec7ac769ebdb42a22f12b348c8512612c4ee9d00b95112735","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Phase 5 Deployment: 50,000 Users Reached","4","2014","4","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","25-166fc5ab018183b1bdfc7c93476d525cb985b418dcdf98fc633a486bba72402d","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Operational Capability: SIPR Enclave  (MDM, MAS) End State 5,00 Deployed Devices","1","2014","1","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","26-ce40e77d34f7630f48a943f536f13e1477b5685b055f043c71fa174fdf85f17a","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Device Procurement (5,000 Devices; device same as TS)","1","2014","1","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","27-ddd54c9b779b926d16436eb62932f0d7a4f1e18792a37bfdd821dc87807841cb","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"MDM Deployment for up to 5,000 users","1","2014","1","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","28-1bc19a60b6c4be9775de9bf06518599e644f8c6e3295d5e71217c7ac514cc491","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"MAS Deployment for up to 5,000 users","1","2014","1","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","29-c718a41b88dca06beee08090b73da0013ed18c355e2a51ab42bc9d84ee06c191","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Phase 1 Deployment: Transition of Pilot Users (1,500 devices)","3","2014","3","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","30-c2d31ad9a4690b56b05a284c74f23802939047e8eebe05ad560ede20428bd137","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Phase 2 Deployment: 3,000 Users Reached","3","2014","3","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","31-074143826a202b6a79efcacf93f0bae34d67d3a7c1bc9879015be04dc1cfd548","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Phase 3 Deployment: 5,000 Users Reached","4","2014","4","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","32-5748f4a4208d2c7ec03ac828a1ba357565dc4df4cc08b98a1cd85ff448548a96","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Operational Capability: TS Enclave  (MDM, MAS) (End State: 500 Deployed Devices)","1","2014","1","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","33-3ce488a0ed86348cfacb8823c0f2c9232e8fa6668bc3ee0bcbf176695d2d760d","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Device Procurement (500 Devices; device same as SIPR)","1","2014","1","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","34-e1c885e11d0e2475ac317c38a2dffaeb6d8a6c348436d54ade7968d2df9d0b18","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"MDM Deployment for up to 500 users","1","2014","3","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","35-5739a1091344ae9e32491a24e78e7f0cef6bdd6c608c2969eb10cbfe4da7bdd3","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"MAS Deployment for up to 500  users","1","2014","3","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","36-42fd5c0b9f5c4332df50d71d6e423363c312f71e017469827971ee1d35902f81","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Deployment: 500 Users Reached","3","2014","3","2014","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","bd8ed9d6c5439841345323274402fc298a7327801ed8ec835cb8d4e99704ffd2","37-7af952b48351ce72a963a49f997a081f1f9273c8ef4b52c181b09a2b09fc2fa4","4-ff512349d23737e95143cf5ad08510690325491e6f9ef72f5a5eeceb763b2e38","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Lab Pilot","1","2013","2","2013","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","1ebf9b867fdd08a6bca0734a7709ee73f4e29cd4a4d2fd2bce36a851b68cc3b7","0-ce2cec365fa36c68fdcff229d3a0543aefa899055a5809e8de139b06ef8e7200","0-032d1f898a886f98aa41c72ee7c99a372fbb52a54ad4431f01a35ccd6bef4a4b","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"CDC Field Testing and Final Report","2","2013","3","2013","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","1ebf9b867fdd08a6bca0734a7709ee73f4e29cd4a4d2fd2bce36a851b68cc3b7","1-d16df1096a1ab253ae722bf04a5e655e007dc82b3391c334cfef729e75f4ec6e","0-032d1f898a886f98aa41c72ee7c99a372fbb52a54ad4431f01a35ccd6bef4a4b","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Data Collection","1","2013","2","2013","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","1ebf9b867fdd08a6bca0734a7709ee73f4e29cd4a4d2fd2bce36a851b68cc3b7","0-a5c4a54d06e60f5ed64bdb51ee81b46f59ac50e9819f3b78a0a53f5189df4c28","1-83ebe400ad64be0416646f3f0f9363541704f9c90c1f8efba930c51ee611b16b","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Field Testing and Final Report","2","2013","4","2013","2015-BASE_RDTE-2015-DISA-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_JustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","1ebf9b867fdd08a6bca0734a7709ee73f4e29cd4a4d2fd2bce36a851b68cc3b7","1-6c1832067906cee54afa7e2c6eb8f020c61b4bff0063558a1c1fd6f87c55ceab","1-83ebe400ad64be0416646f3f0f9363541704f9c90c1f8efba930c51ee611b16b","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"C2/CS FY 2011 JCTD EM - POP, IOC, MUA & Transition","1","2013","4","2013","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","0-174657a9d6f7d45f45cdb56fa13bac41ca23df0b9eb327fe3859f698a2544e55","0-8c2cbee170c8e670ccc7167d87ce6e4b62debadfd309b40f9e911fcb051f4ea0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"C2/CS FY 2012 JCTD - POP, IOC, MUA & Transition","1","2013","4","2015","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","1-6eab170eedbd9b1826cfff09a2050cbf8cca280c0601bd3f643f60cff0489310","0-8c2cbee170c8e670ccc7167d87ce6e4b62debadfd309b40f9e911fcb051f4ea0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"C2/CS FY 2013 JCTD - POP, IOC, MUA","1","2014","4","2015","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","2-a1fdc6e27ec1e5de08d42c2867c2e9d2ff5648a14dabd9b3e311efab6d54a935","0-8c2cbee170c8e670ccc7167d87ce6e4b62debadfd309b40f9e911fcb051f4ea0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"C2/CS FY 2014 JCTD - POP, IOC","1","2014","4","2015","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","3-8843b94490206ce230a2265799ec001cd2fc2d69c23080645ca2dd03b4309f92","0-8c2cbee170c8e670ccc7167d87ce6e4b62debadfd309b40f9e911fcb051f4ea0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"C2/CS FY 2015 JCTD – POP","1","2016","4","2016","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","4-bdd54fc55950b84081fa980e7b0f635a80ee2f3b88e5f474d434a2fb16e3134a","0-8c2cbee170c8e670ccc7167d87ce6e4b62debadfd309b40f9e911fcb051f4ea0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Senior Mashup (Strategic Watch)","1","2013","4","2013","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","5-46d5da900c22daaf8426b12788af3663216a98cef5025fd9f0a48e1f57ec1d7f","0-8c2cbee170c8e670ccc7167d87ce6e4b62debadfd309b40f9e911fcb051f4ea0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Persistent Collaboration for Decision-making - POP, IOC, MUA & Transition","1","2013","4","2014","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","6-0041791d480442394e38176fee81b7b1c511c69cc4a18030c5caf883acde1d2a","0-8c2cbee170c8e670ccc7167d87ce6e4b62debadfd309b40f9e911fcb051f4ea0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Virtual End-user Environments – POP, IOC, MUA & Transition","1","2013","4","2016","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","7-7c6e39b0ff03f99eb80003829bbe5580a55144a687b2e278ecc191f66b613f12","0-8c2cbee170c8e670ccc7167d87ce6e4b62debadfd309b40f9e911fcb051f4ea0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Global Crisis Situational Awareness – POP, IOC, MUA","1","2013","4","2016","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","8-32f3b489f54a253b053a93343bd553dea097ba2c98e02801832d45051e8b16d2","0-8c2cbee170c8e670ccc7167d87ce6e4b62debadfd309b40f9e911fcb051f4ea0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"C2 Enabling Technology Pilots","1","2013","4","2016","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","9-0783cfb0cf66f5886cb0bb243b7340d0bddbbb70c5371aa81be6605c42a8eefa","0-8c2cbee170c8e670ccc7167d87ce6e4b62debadfd309b40f9e911fcb051f4ea0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"C2 Mobility Pilots","1","2013","4","2016","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","10-7acf6c3e50d2f71dea94ed1a0480c2bc2808af46e87c5de01ffb5cc422fb9fc3","0-8c2cbee170c8e670ccc7167d87ce6e4b62debadfd309b40f9e911fcb051f4ea0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"C2 Technology Assessments & Pilots from Technology Watchlist","1","2013","1","2016","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","11-66fa8dc4b1df5f65026a3c92d4fd1fdf7eac88b18638e7d6c25b9b6dd0022767","0-8c2cbee170c8e670ccc7167d87ce6e4b62debadfd309b40f9e911fcb051f4ea0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Transnational Information Sharing Cooperation (TISC) POP, IOC, MUA, Transition","1","2013","4","2013","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","0-e26e549ac5540676f178d2178849f74adc00824b51072f8b456f3678e95fab7c","1-9dd933cad209ad1848dc75f0d89341238ab1c00792e3d387a79d39ff8b2508d0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"IS FY 2010 JCTD - POP, IOC, MUA & Transition","1","2013","2","2013","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","1-6cce1c3915d2e229b6d1dcbc3c6858f9f1bbcc9f3a56fef58225a53dd8568632","1-9dd933cad209ad1848dc75f0d89341238ab1c00792e3d387a79d39ff8b2508d0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"IS FY 2011 JCTD - POP, IOC, MUA & Transition","1","2013","4","2013","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","2-0abce45b353481dc9cddbc2c8af5d66ebd2d93433143f499d474a89801a566a2","1-9dd933cad209ad1848dc75f0d89341238ab1c00792e3d387a79d39ff8b2508d0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"IS FY 2012 JCTD - POP, IOC, MUA & Transition","1","2013","4","2014","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","3-508a75632b23b7ef72075c7fb3f47af6e9d1c115b1a895ef89f2898a25ed9a5a","1-9dd933cad209ad1848dc75f0d89341238ab1c00792e3d387a79d39ff8b2508d0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"IS FY 2013 JCTD - POP, IOC, MUA & Transition","1","2013","4","2015","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","4-f5945b707065d5dd6629537ad6628cd62d685d8b5baea9bd93eba37b94c1d9b4","1-9dd933cad209ad1848dc75f0d89341238ab1c00792e3d387a79d39ff8b2508d0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"IS FY 2014 JCTD - POP, IOC","1","2015","4","2016","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","5-da1f3a7d1d29b162b0caa4442f0f7d42def339d4165f2bc3ef4db5350dfba93b","1-9dd933cad209ad1848dc75f0d89341238ab1c00792e3d387a79d39ff8b2508d0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"IS FY 2015 JCTD – POP","1","2015","4","2016","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","6-a92e17d448e5bbdc6e72d244a8e0abd7ab2887650253c8f1b519548efcce038c","1-9dd933cad209ad1848dc75f0d89341238ab1c00792e3d387a79d39ff8b2508d0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Communications Web","1","2013","4","2013","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","7-6749a073cf90c4d3bdae46ade1a667910a798cc542c0245faeac2d7dbb847e77","1-9dd933cad209ad1848dc75f0d89341238ab1c00792e3d387a79d39ff8b2508d0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Transformational Coalition Information Sharing","1","2013","4","2014","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","8-382cf47b09cadd99307681ff1182a3b2f76ea98b2b52fbfaaf5f8d0d2f3cbd9f","1-9dd933cad209ad1848dc75f0d89341238ab1c00792e3d387a79d39ff8b2508d0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Tactical Collaboration Support","1","2013","4","2016","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","9-15168487918d4982c1e522598d946ab9765f5a6551c2e209c94c979f0a658e42","1-9dd933cad209ad1848dc75f0d89341238ab1c00792e3d387a79d39ff8b2508d0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Technology Assessment and Piloting from Technology Watchlist","1","2014","4","2016","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","10-9528e7f3a6334a7396ee64a59698adcadf6deb21ef8796304cba6611d88399a1","1-9dd933cad209ad1848dc75f0d89341238ab1c00792e3d387a79d39ff8b2508d0","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
"Intelligence Community Storage JCTD POP, IOC, MUA, Transition","1","2013","4","2013","2015-BASE_RDTE-2015-DISA-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.zzz_unzipped-RDTE_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2015.xml","579e854c1416c80ab519446991f7ec10aa2a79fd1e98d17fdc75bbda3a32c367","0-0bb4e0b39994cc2a3384af9ac4d5779cbdcdefb3ee7a33ef2a1bfa1e749704ac","2-3c89a891252e9d0de1fad0003f71a9bed60a3c76d552422c36610216b698b9f1","root.record.ProgramElement.ProjectList.Project.R4aExhibit.SubProjectScheduleList.SubProjectSchedule"
