LineItem_val,Title_val,Funding_PriorYear_val,Funding_CurrentYear_val,Funding_BudgetYearOne_val,Funding_BudgetYearOneBase_val,Funding_BudgetYearOneOCO_val,Funding_BudgetYearTwo_val,Funding_BudgetYearThree_val,Funding_BudgetYearFour_val,Funding_BudgetYearFive_val,Funding_CostToComplete_val,Funding_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"RDTE 06 PE 0604256F","Threat Simulator Development","21.377","35.405","34.256","34.256","","46.393","42.925","29.444","29.977","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","c8410e135115c3d778e65d22cba68ea330c293f279f0dca51700d374650777a2","0-a4c50fb926079d3afa950db4adcaacc87a1d94e1e424557264c79823fcd3b2e4","0-c26df300387b2bc076f713badc5568a3202259187900bbfcfc663a8497b23117","root.record.ProjectList.Project"
"RDTE 06 PE 0605807F","Test and Evaluation Support","676.417","678.289","692.784","692.784","","719.900","726.015","760.319","737.765","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","c8410e135115c3d778e65d22cba68ea330c293f279f0dca51700d374650777a2","1-5560eae8780588914c332e21d2d7bf7f9c36bc15182284eea532ac99fe753f59","0-c26df300387b2bc076f713badc5568a3202259187900bbfcfc663a8497b23117","root.record.ProjectList.Project"
"RDTE 06 PE 0605976F","Facility Restoration & Modernization - T&E","134.111","135.507","162.216","162.216","","88.445","69.293","70.730","72.019","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","c8410e135115c3d778e65d22cba68ea330c293f279f0dca51700d374650777a2","2-9bf584b54826d805ac8bd87af44a00ebb1e67bad4436c3672f58110afa340316","0-c26df300387b2bc076f713badc5568a3202259187900bbfcfc663a8497b23117","root.record.ProjectList.Project"
"RDTE 06 PE 0605978F","Facility Sustainment - T&E Support","28.091","28.720","28.888","28.888","","29.424","29.935","30.555","31.112","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","c8410e135115c3d778e65d22cba68ea330c293f279f0dca51700d374650777a2","3-d3d8a809c885a54c0aa9426ee8de426d2ef760a4be2ab8ec7605be2febbc850a","0-c26df300387b2bc076f713badc5568a3202259187900bbfcfc663a8497b23117","root.record.ProjectList.Project"
"RDTE 06 PE 0604256F","Threat Simulator Development","21.377","35.405","34.256","34.256","","46.393","42.925","29.444","29.977","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","237b857f686c04f367fc4733c4f70e96ee6875077610ea9e471080dc1115f97e","0-3f604ffd6e715665a423c82c41aae8ae674a4b0d7170c1df79b0380ac868cd63","0-44d206fbb8d4d9d38b44f3c7dbb401f2b1b35911f017cd6978246b91a85945d5","root.record.ProjectList.Project"
"RDTE 06 PE 0604759F","Major T&E Investment","64.538","82.874","91.844","91.844","","181.663","164.005","142.090","82.003","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","237b857f686c04f367fc4733c4f70e96ee6875077610ea9e471080dc1115f97e","1-d80310a17010951cfa784c1b50eae8b1159f5e270f62cf76dfef645894d315e5","0-44d206fbb8d4d9d38b44f3c7dbb401f2b1b35911f017cd6978246b91a85945d5","root.record.ProjectList.Project"
"RDTE 06 PE 0605807F","Test and Evaluation Support","676.417","678.289","692.784","692.784","","719.900","726.015","760.319","737.765","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","237b857f686c04f367fc4733c4f70e96ee6875077610ea9e471080dc1115f97e","2-224691c66a475ad9c3d401ffb82bfd36caad9a18832afc958741f16118eb6cf1","0-44d206fbb8d4d9d38b44f3c7dbb401f2b1b35911f017cd6978246b91a85945d5","root.record.ProjectList.Project"
"RDTE 06 PE 0605978F","Facility Sustainment - T&E Support","28.091","28.720","28.888","28.888","","29.424","29.935","30.555","31.112","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","237b857f686c04f367fc4733c4f70e96ee6875077610ea9e471080dc1115f97e","3-8c43fab42037976356aee25eec32bafc39d586a821f9617030c736970b806c91","0-44d206fbb8d4d9d38b44f3c7dbb401f2b1b35911f017cd6978246b91a85945d5","root.record.ProjectList.Project"
"RDTE 06 PE 0604256F","Threat Simulator Development","21.377","35.405","34.256","34.256","","46.393","42.925","29.444","29.977","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","9729b64c82769dc588c760d226e6173560b507146cfa874bc342ca42d32fa370","0-365c831f241b4c4a67b1e517a354d863f710ece3ded124ded64766addf0f280e","0-b1af1f9bd5cb5d2354709cad18258c592b876f714b7d01459d9ef0b5c7a8a615","root.record.ProjectList.Project"
"RDTE 06 PE 0604759F","Major T&E Investment","64.538","82.874","91.844","91.844","","181.663","164.005","142.090","82.003","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","9729b64c82769dc588c760d226e6173560b507146cfa874bc342ca42d32fa370","1-b9b3c6771f34d7cb5b18d96337d21eb08449d8ff194ef431dc099e2e2eb27225","0-b1af1f9bd5cb5d2354709cad18258c592b876f714b7d01459d9ef0b5c7a8a615","root.record.ProjectList.Project"
"RDTE 06 PE 0605807F","Test & Evaluation Support","676.417","678.289","692.784","692.784","","719.900","726.015","760.319","737.765","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","9729b64c82769dc588c760d226e6173560b507146cfa874bc342ca42d32fa370","2-b540dbc85086534ab2194215e0481068251c97b8350abb9d057825707eaddf65","0-b1af1f9bd5cb5d2354709cad18258c592b876f714b7d01459d9ef0b5c7a8a615","root.record.ProjectList.Project"
"RDTE 06 PE 0605976F","Facility Restoration and Modernization-T&E","134.111","135.507","162.216","162.216","","88.445","69.293","70.730","72.019","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","9729b64c82769dc588c760d226e6173560b507146cfa874bc342ca42d32fa370","3-1e05affd4a9f6a79938b3f2e8455b3b32fc2ebb315e2a4c5d04aa41b54356e2e","0-b1af1f9bd5cb5d2354709cad18258c592b876f714b7d01459d9ef0b5c7a8a615","root.record.ProjectList.Project"
"PAAF 01 Line Item 353190","WRM-Ammunition (MOP)","3.600","38.382","38.111","38.111","","0.000","0.000","0.000","","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","386200a2ab7ced9fcb711494f63aa956018adc11ef0e5e848476e73e51e1f5c7","0-5d79ca7988175cb84b2c820fa23597ccf00c5be0964cb661f395823e6c9a9d4e","0-f2a2d89ac55464c42769ed5ebfbec8bbb51e0a6e1198d667189b04b79d3e7d78","root.record.ProjectList.Project"
"RDTE 05 PE 0604602F","Armament/Ordnance Development","4.496","","0.000","0.000","","0.000","0.000","0.000","","0.000","4.496","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","386200a2ab7ced9fcb711494f63aa956018adc11ef0e5e848476e73e51e1f5c7","1-be47f76418f0a4fa857c6728cf82aba26268fe44ce78f658fe2e847dce30f19f","0-f2a2d89ac55464c42769ed5ebfbec8bbb51e0a6e1198d667189b04b79d3e7d78","root.record.ProjectList.Project"
"RDTE 04 PE 0604201F","Integrated Avionics Planning & Development","0.000","60.444","14.894","14.894","","0.000","0.000","0.000","","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","386200a2ab7ced9fcb711494f63aa956018adc11ef0e5e848476e73e51e1f5c7","2-cff72c0609dd635a24fdb94663e81f13704a1faa8e8b29ef23c80e3caf62bf4c","0-f2a2d89ac55464c42769ed5ebfbec8bbb51e0a6e1198d667189b04b79d3e7d78","root.record.ProjectList.Project"
"RDTE 04 PE 0603851F","Intercontinental Ballistic Missile - Dem/Val","99.949","10.736","41.856","41.856","","44.109","65.582","66.944","68.165","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","9e899f172810f6e84226702c609fb5483c868e28a900af58e386d49868e401cb","0-b6cc12ebab8a33f2375ce3f20ed85a993b91ea5977f67da1aedac35febba08ea","0-423213aa915433c5e192515a872a249f096b0666fe1b058a62745d8f14ab5d50","root.record.ProjectList.Project"
"MILCON PE 0605230F","Ground Based Strategic Deterrent (GBSD)","","","","","","108.000","151.000","135.700","105.000","201.700","701.400","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","9e899f172810f6e84226702c609fb5483c868e28a900af58e386d49868e401cb","1-aac57fec4c866e61bf07676076bb2729cd17b17ab1044736f785e447e5742301","0-423213aa915433c5e192515a872a249f096b0666fe1b058a62745d8f14ab5d50","root.record.ProjectList.Project"
"RDTE 06 N/A","None","0.000","0.000","0.000","0.000","","0.000","0.000","0.000","0.000","0.000","0.000","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","dd8f95df9dfe2446acd0bd9a75574401a66d85c187a65266b3c055a04ee1f734","0-2993ff61bddf38f6d1776753bd9a1eb0657004ae507f7520f570bc6d3bdf42f1","1-912040dcc69574907a4c50f9b3a204dd2b3bae19f6d838ee646c42083e3a0ec2","root.record.ProjectList.Project"
"RDTE 04 0207110F/646203","Air Dominance Air-to-Air Weapon","0.000","1.003","11.147","11.147","","20.000","20.000","20.000","20.000","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","e00db3aa64e08b3761373711e3af1b3eda692b40416cc14ad851ec917ec14dcd","0-b0253e34b3a3435388164a09fc1a0c74143679fd4d970e02d474932a57af1f13","0-55a3801a50ac6a2580e557a1fb3e46efbb2c08826c3eed3e63aa900e72bba99e","root.record.ProjectList.Project"
"RDTE 04 0207110F/646007","2030+ AIR DOMINANCE AOS","22.272","293.743","492.850","492.850","","1336.491","1993.294","3129.204","2846.947","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","e00db3aa64e08b3761373711e3af1b3eda692b40416cc14ad851ec917ec14dcd","0-a28814a9d3c0f320284ca345577226889b1ac6cd87ff5e25081c92d80c85ac16","1-1845cd9e143b10e0e9ee4e3f17ec701192d2aa8bbd19142183355112535ee208","root.record.ProjectList.Project"
"OPAF 03 Line Item 833060","3D Expeditionary Long Range-Radar","","","0.000","0.000","","0.000","63.075","21.902","156.775","636.350","878.102","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","158b7db163372220b2d7c7366e1aa1d6851069c77ccc00f4aa9bb0dcbaa4c8e0","0-fc197233bb3735b115e57c21ea9cafc24fb748a6ab0772a662d42d26c5d3ddd8","0-f8c337a1f7740e09360fe376cf11a722a79759123ad2c9910f3b14ebfe747db3","root.record.ProjectList.Project"
"O&M 0305601F","Mission Partner Environment","0.000","0.000","95.103","95.103","","80.910","85.795","90.576","99.981","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","66a0f861512e30cbf8656e54a50bdf0a5b8bd3d37007769e444166aa860a0e6d","0-12f6821cea250b0a6bfb348931d2ce524f9a854cb5115dd5007da20bbf44b44a","0-2931370a1d9dd4e3e90965dbdd4a03c7c1c07ac8a9e6c621456e2ba0bcf1d151","root.record.ProjectList.Project"
"OPAF 03 0305601F","Mission Partner Environment","0.000","0.000","1.873","1.873","","1.585","1.680","1.775","1.958","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","66a0f861512e30cbf8656e54a50bdf0a5b8bd3d37007769e444166aa860a0e6d","1-1bd8108be89af9ebdadd574ce0e519be6cee44d5fe4d34f2c9dc7e93468a8d9e","0-2931370a1d9dd4e3e90965dbdd4a03c7c1c07ac8a9e6c621456e2ba0bcf1d151","root.record.ProjectList.Project"
"OPAF 03 Line item 837100","Tactical C-E Equipment","43.833","15.524","61.389","36.389","25.000","52.094","44.269","66.330","19.315","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","5edfa3c5670a24b30482accd7ff659711475e741881762f35f5ab2316d1d4b06","0-7902931ae72200c3b2667e191823cc7b445adf9786c55b07c0ca979cc3303226","0-b7c0adc957fe0578f3bfc1c60cd79c3519631c3650c56dc56180adcd8e7272a6","root.record.ProjectList.Project"
"OPAF 03 Line Item #834010","General Information Technology","","","5.443","5.443","","0.000","0.000","0.000","0.000","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","4646231fb1aba30b186d64b63bc92965fdf83fe7fa9940c05cc3106dfb710af8","0-c081aa1b43dc87bfdae2622322c29d7d1e409500eb0ec3e7196378a174da2bfe","0-e7995f2d254af430d8baaa9fb907bd7e124df5673dfdbac39daccc22cfe7839d","root.record.ProjectList.Project"
"SPAF 01 GPSSPC","Navstar GPS Space","2.082","2.198","2.181","2.181","","2.221","2.259","2.305","2.349","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","ad906ff07887f6b5bd64393f8f83de39c022fd3969062ddb35156444a6c2ffb9","0-b1c6abfb80c74967c83d94468abae867f3c0ec35ef0c30935fd1c6c3640341ab","0-e391f9afd1fbb09771255ded6c83e3520db2007a7cb9dad7a8d43f5e98650039","root.record.ProjectList.Project"
"SPAF 01 SPCMOD","Space Mods","","18.620","63.737","63.737","","","","","","0.000","82.357","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","ed78405a25faf821d2aee052c78e15edd3a441f2bda627a43c1c9ede1e354856","0-cf07f11dcffc4afc66b6de7193ddc97493fc4184f3009bdfaa4792f8c5e4a9fe","0-09f8ec9d20539aca1040c469abc8652fc4a234a964a12c0a93d283160bf990eb","root.record.ProjectList.Project"
"RDTE 05 PE 1206432F","Polar MILSATCOM (Space)","44.306","33.644","27.337","27.337","","","","","","0.000","105.287","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","be00cc422a1a032b2fe22eb712570687858f5bc9d425fad77889d432777d29d9","0-5d2eb855e60f1509d23aad7173a17c8433da9bbf20e14de2bf648e8b58bbdb6b","0-a84047b4af86d1402ec2b4093491fc8964704e8d8d4ddfdac916a787ae518d6c","root.record.ProjectList.Project"
"RDTE 05 PE 1206431F","Advanced EHF MILSATCOM (SPACE)","19.800","","0.000","0.000","","0.000","0.000","0.000","","0.000","19.800","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","e1e169693fd574c08b1e4cfd5178d97bafff54c3b8d4dff3b3202f16df3c68cb","0-cca256249dcfed8f631845b7f0822740f4b1332971aa7f6c20d74569c2d7b7a8","0-1998cdd70ec7236b36d8ae61a62592abc21e7ac21b1b926e26ede6f55c89afe4","root.record.ProjectList.Project"
"RDTE 04 PE 1206855F","PSCS Aggregated","0.000","16.000","29.379","29.379","","172.206","206.247","301.617","537.124","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","038d5ab6c608a833deab1ff4eeaf807847bf46d8af5c850f13ec790010e2ad01","0-51ae41b5767e14d0cd43fc090cda5e44237b1b7568095166da53bec731c78436","0-065ce44c9e93069e924e7adb42d3430b29961c37c3b6233468579354f8957a5a","root.record.ProjectList.Project"
"RDTE 05 PE 1206431F","Advanced EHF MILSATCOM (Space)","6.000","","","","","","","","","0.000","6.000","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","9d801d7b70f7393ba31e9f90d689987bc09f8afbab24d616182a93a3b470945c","0-71ff08008c8305da1edd0cb54f45d1f232caf9d083d13e9ded298f741f03b625","0-847b6675bc7c3e02bb90ca8ad56791a24b617a0edd4d502b400c424f3b0fef40","root.record.ProjectList.Project"
"RDTE 04 PE 1206761F","Protected Tactical Service (PTS)","0.000","24.201","29.776","29.776","","173.694","253.392","263.096","461.058","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","9d801d7b70f7393ba31e9f90d689987bc09f8afbab24d616182a93a3b470945c","1-9afcc13e0216af3b82524918bc21a69fb5fa5f449d7776c1d5dc72336286f4cd","0-847b6675bc7c3e02bb90ca8ad56791a24b617a0edd4d502b400c424f3b0fef40","root.record.ProjectList.Project"
"RDTE 04 1206422F","Weather System Follow-On","82.506","112.088","138.052","138.052","","122.897","57.275","37.392","38.073","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","38a0a2586bf83a27911dde10b061a0136d245018eae8e354d4aa7301ca165ae6","0-ab1512b0a8e13d196b04cdd9dab8146c9aacc7b6abadba1fd00d3255e432bed2","0-f0b6aaf76ffa4bd57d381286fe2dccef196237a6b2f428a33d940774d23f03c1","root.record.ProjectList.Project"
"RDTE 04 PE 0305164F","Navstar GPS","70.387","","0.000","0.000","","0.000","0.000","0.000","","0.000","70.387","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","d9b6f177419d4b7be93e3ce0d7d297e0b253fab0af70e9789fbaa91738f5eb2f","0-0cc5d30589d124b75ebd6f1d9755fc18f33fbe23cf233397c8c2e192c089f392","0-2d24fff79bee30d251ceca2757e3405939dcff61369c50c48c040f58fb6a088f","root.record.ProjectList.Project"
"RDTE 07 64222F/674237","EMP Certification","","27.579","","","","","","","","0.000","27.579","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","69dbc3a61b833567d70e4b8e3cf1b90f4d9292992147bfd63dae839778be4c21","0-fcde6bb9342a39eda0d9a68a8df7d8e89010ba962e2daac9b847f425f8ca35bf","0-1dbcb9356b526f46d2aeb8b810c4f2da262daf83a76a2f9d51e7beefbf5ddc97","root.record.ProjectList.Project"
"RDTE 07 64222F/674237","EMP Certification","","27.579","","","","","","","","0.000","27.579","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","69dbc3a61b833567d70e4b8e3cf1b90f4d9292992147bfd63dae839778be4c21","0-15223562afd5b8b6809e1b841f25f3f1f0e1668d0b491d7106ceccb387651b73","1-753d908d7e8dbdb150e3d1614dc3c6e49e0e7c8b204fe75761ad4e7acb33290c","root.record.ProjectList.Project"
"PAAF 01 Line Item 356010","Flares","115.706","124.850","107.482","107.482","0.000","93.042","106.905","146.033","","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","f10441fb162227064132fffdd44bddb1d272970c46870419b1fafda339cfed26","0-2641bac62ba245b7f52c48bb3c5cf13741b24ea1b89497397c0e1e8fb9e80245","0-6eef93a20e0bbce0b874b00e4b63842aeef2f8f1a16e37e0b3a9ed1ebdada377","root.record.ProjectList.Project"
"RDTE 07 PE 0207448F","C2ISR TDL","1.580","2.875","1.505","1.505","","1.531","1.559","1.587","1.616","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","fb45242c3b3907011ebd12c0b1a029dd42b98d7f14d4e072ec125ff4ce7b994c","0-1bbaa9acae9dff6932915db0665ebefd5675d6f08abc0da56fe59f92003885da","0-a4691ada79c13ccd6d4d69647c8e17d5407ebd9da3298ad6f47429837e95be22","root.record.ProjectList.Project"
"APAF 05 Line Item F01500","F-15","0.000","0.844","46.903","46.903","","53.211","40.167","20.933","21.310","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","fb45242c3b3907011ebd12c0b1a029dd42b98d7f14d4e072ec125ff4ce7b994c","1-82daaca7eb2228d16f674c3923e4b3ac4806b4389b0e24c77bbed2b98d64a99a","0-a4691ada79c13ccd6d4d69647c8e17d5407ebd9da3298ad6f47429837e95be22","root.record.ProjectList.Project"
"APAF 05 Line Item F01600","F-16","6.447","","6.755","6.755","","8.371","8.525","8.695","8.851","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","fb45242c3b3907011ebd12c0b1a029dd42b98d7f14d4e072ec125ff4ce7b994c","2-fd7b1c6d92dd945a5d99cf6e3ed3d3b5abe6fd86cd3f084c222b6b038e75c206","0-a4691ada79c13ccd6d4d69647c8e17d5407ebd9da3298ad6f47429837e95be22","root.record.ProjectList.Project"
"APAF 05 Line Item B00200","B-2A","0.415","1.718","2.315","2.315","","0.201","0.206","0.210","0.213","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","fb45242c3b3907011ebd12c0b1a029dd42b98d7f14d4e072ec125ff4ce7b994c","3-7ca0f7fa9da38309f42361716b75e657f15e7986f4fb726d495d8f212adf8b4c","0-a4691ada79c13ccd6d4d69647c8e17d5407ebd9da3298ad6f47429837e95be22","root.record.ProjectList.Project"
"APAF 05 Line Item B01B00","B-1B","1.380","","0.000","0.000","","0.000","0.000","0.000","0.000","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","fb45242c3b3907011ebd12c0b1a029dd42b98d7f14d4e072ec125ff4ce7b994c","4-9130813ec4ff7b7cd8a83f7e3334f4590a34192958806bc86388a31028973cc4","0-a4691ada79c13ccd6d4d69647c8e17d5407ebd9da3298ad6f47429837e95be22","root.record.ProjectList.Project"
"OPAF 03 Line Item 834010","General Information Technology","1.842","0.312","0.177","0.177","","0.180","1.698","1.701","1.731","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","fb45242c3b3907011ebd12c0b1a029dd42b98d7f14d4e072ec125ff4ce7b994c","5-52ba03eca190aad86213ad14ba0623c3a51514876017d13042d8e21bd1574bbb","0-a4691ada79c13ccd6d4d69647c8e17d5407ebd9da3298ad6f47429837e95be22","root.record.ProjectList.Project"
"RDTE 07 PE 0207448F","C2ISR TDL","1.580","2.875","1.505","1.505","","1.531","1.559","1.587","1.616","Continuing","Continuing","2019-BASE_RDTE-2019-AIRFORCE_V1-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_RDTE_MasterJustificationBook_Air_Force_PB_2019.xml","fb45242c3b3907011ebd12c0b1a029dd42b98d7f14d4e072ec125ff4ce7b994c","0-a72542876090293d8c6ca29130f8324c7cf305c08fab60a49598449884229752","1-aec3c029f144a98b3b4f8f97d94669263f541f1256a78637c1b3cdde05998e53","root.record.ProjectList.Project"
