Name_val,Location_val,@SOURCE_FILENAME,@RECORDID,@ROWID,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@PARENTROWID,@PARENT
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-ac2f706a7b01b0b760742e3ab4fe7fefd92f307f0abe41ebc502dfaa8a1d566d","","","","","","","","","","","","14-d02a83adb97d8ad0252b105d954cb68bf5fdb1cfd5c626af337e35123a1c78d7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-e07e177ded02b5e0923599d75066daa852339d9133924e612a7294a5feb8e20c","","","","","","","","","","","","15-642aba78f7472b86ae5b0cb7c531f056c4ae651501566b91ca8eb44c52655f30","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-8f0aca606d6022b9e42a2e4a832865858457ea3e7e67bcfd8533d67ac558968d","","","","","","","","","","","","16-d97dfa15c5628584d43da95f0d088671897ed502ab4d4e1e08706bdecaa2bf1a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-71bf3a2dd43fdcbac7125d8e2074d6d4691c0d000020e09b861f0adbae1b4701","","","","","","","","","","","","17-e69a863e9d7046921fbd3ea20ee9f5fa326ea7576f0ccf6d323aa54ede084711","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-4fcacb61333661fc54f3c2502767f072f28238d2e4d9f4530236347ba8633963","","","","","","","","","","","","18-87403a17198f238f817c99bcc25cf45985f1d762cee7f41ee9b78f4ed16f681d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-77f7ce7a3e78f7fc46538140bab3fd4e0c313cced955c7c6884eb805b2a2df40","","","","","","","","","","","","19-30a64efe33175ed0c72245194cf566f6841375ee2d6955b0de81a818cf4f4d81","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-0f8301623ba3190e11aad85e9e1108527c7582b5c9717c0e1252ee12704a5430","","","","","","","","","","","","0-60aecf4af2ad3e029c297458220338701b5238a49524270cf230039df3d232df","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"ISEC Engineering Support","Ft. Huachuca, AZ","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","1-9f60b6da51354f5144ae9a7ecac5a30c463234b65aaec4169342b9ea232ca703","","","","","","","","","","","","0-60aecf4af2ad3e029c297458220338701b5238a49524270cf230039df3d232df","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Iron Bow Technologies","Chantilly, VA","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","2-6541322a2b8c358a276e83e5b18b51f00173badb0b753910d0dddec396e9e4ea","","","","","","","","","","","","0-60aecf4af2ad3e029c297458220338701b5238a49524270cf230039df3d232df","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"NES Associates LLC","Alexandria, VA","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","3-59e5da3f5e0c9a953cad8ff7cdc8255646a8317c917221a5061954711827a847","","","","","","","","","","","","0-60aecf4af2ad3e029c297458220338701b5238a49524270cf230039df3d232df","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"World Wide Technology","Maryland Heights, MO","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-52dd9d659e15d9215cc16e0da86b225f1279a300fd50190edf8fed1d03385c51","","","","","","","","","","","","1-76a3f3bf19c47f0de401ecf23c1fedb2cac0d977aec0c514cb6eec2944d1c636","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","1-d000b5e52ee92172ca75fe58bf85b824fd1c30498e885d7126babeb8fc6ad513","","","","","","","","","","","","1-76a3f3bf19c47f0de401ecf23c1fedb2cac0d977aec0c514cb6eec2944d1c636","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Dell Federal Systems LP","Rock Round, TX","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","2-4121c4115598f876ac80d5f7ac4f7673aaba92c96f6a074e555d2ddca430aed9","","","","","","","","","","","","1-76a3f3bf19c47f0de401ecf23c1fedb2cac0d977aec0c514cb6eec2944d1c636","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Hewlett Packard","Herndon, VA","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","3-ff929136a5bbb879815cefea4b4dd89abd03bd558a55574cc9ae5757e133b7b5","","","","","","","","","","","","1-76a3f3bf19c47f0de401ecf23c1fedb2cac0d977aec0c514cb6eec2944d1c636","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"HPI Federal LLC","Washington, DC","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","4-78417b463d520b19045e0a2029d74beb854bb9a430a64f40c7c7ea2ddd3665af","","","","","","","","","","","","1-76a3f3bf19c47f0de401ecf23c1fedb2cac0d977aec0c514cb6eec2944d1c636","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-df9949eeace75f2886ef0c6135204f7199f0aa8a34a0b744cce2c3b16ac91f44","","","","","","","","","","","","2-d1e1d28d94b82eeb06f0a8edd4aad2df315e3af83754dc6392f8f9ee5cbd938a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-991d9a948c7fb710b12c1da0fda78fa270fdfe04a4ed846d6b893e507d689ab9","","","","","","","","","","","","4-487b0aef330936e88228510411b7ea2767ca7bf7dd13137f2f1069e28d7f1030","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-6f75e4bc4627e751cee09b205eabeb69455abaf33508c117964b07155ee19182","","","","","","","","","","","","6-750e9e26db3ce6f66c43c2608b16b1113956bf158bf0203cbd8d52eb4a25db2f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"DISA DITCO","Scott Air Force Base, IL","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","1-5a5416bb4e386ecd5fef8ab1e9019256dd2c29b2f4e15a162de2b5092b526162","","","","","","","","","","","","6-750e9e26db3ce6f66c43c2608b16b1113956bf158bf0203cbd8d52eb4a25db2f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"GSA-FAS","Philadelphia, PA","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","2-cd41acc974a83f7395089b4ac0809dc23492a7029b9d48470b0595bee69d9e7a","","","","","","","","","","","","6-750e9e26db3ce6f66c43c2608b16b1113956bf158bf0203cbd8d52eb4a25db2f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-cada2bb52851c77bc678f923f35a4cd1d7c27a7da9b6b2949baa9d97a5fd821c","","","","","","","","","","","","9-d0f9a76b8a44e18d6315b77aa2c882c3f5053003455759df75011bb10b2e2829","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-3c3ccfa3d76430e09a65f2570c170f2b610a2da431a55b9c9738d008c1fa0ce2","","","","","","","","","","","","11-3f74cb6ccd92db09a7407f7f1f034bc1183c2b717bdefa1c882fb304fa1a28e0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-8c0d63a1158818230b74feed734c31c5f2c428a02e91c6736ad7aeea717ff531","","","","","","","","","","","","13-1b76baf7826e72d96068bdc72d9f4d3c880203a4d324d8b445d7b3feadd30b20","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-9e5ba166f6716bf15856a2d6578639b01a83e3a189edb76a474e348bdba03331","","","","","","","","","","","","14-ff54a0796be53c8e9ced01032d287cd59bc592976c4049fce2364a581efc0850","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-d7934e293e084e245e92b02257f6428b09abb2783b81e24026378a0d8cf75618","","","","","","","","","","","","15-3d809cabef47e5818d97cbed349ae235ee0d6ae6bd5cbfad392c783313f3eea4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-b53e55931676f257410ea205816f1df0cd76cec424575c7173bb15f9ba709752","","","","","","","","","","","","16-90e94fa672377e1fb6b6047f3ca880bebbe17bf095fc3184b5d3c538bc390204","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-edf4d339e7f3cc36fc906a103e2dda7501a0ce89dd1604a124ed155a6fe6854b","","","","","","","","","","","","17-82e5c1a76258c37bc6d6b769d223c05342a2352a867a1539d8e28873881c32fb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-5dccb51d2c40de08590bbfe71fb999dd83aa9c316cc8f142d4c6d27779f4a89c","","","","","","","","","","","","18-e7c5c9d7e2161d411e7a205d7589cec90f9f1cdd04c14cf38dd1c50500cf0371","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-3e3f69f024f16915841dfed7fa21f717e7a11872761e15c18065611c2a2bccc2","","","","","","","","","","","","19-1ffe08c39193c243ceac345567d6dafaa11542929d14115c083914856602c2a7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-d6e91a1e56fa92aa5fc7cd3f65a8513d0b74e5e5a6de098807690bc658f6594c","","","","","","","","","","","","20-ac692e133f28c7797394579c7499f22a998cce38270e201030cad09215553f57","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"CSRA, Inc.","Falls Church, VA","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-280e072595c93213fb060119628156eabf620c2d7c0ab26031e89ddfd2535f53","","","","","","","","","","","","21-30682419cf75b2944960d802f74e0473ef3feb046a58cd1b361d99c7fc3b36e1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-0d20d7610fca01bcdf2ed4cd833456b78ef7f08d8a079616fcb74af649e0d050","","","","","","","","","","","","22-359cd9924c0993d5d5cfbc6b337a8940bc056bcdf6e56a12727f35701e80462d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"General Dynamics Mission Sys","Taunton, MA","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-fa540d0d5e4a0938514779b78995d2cf122e37e881dd5f97c5ead7ce27ac5822","","","","","","","","","","","","23-a5cb943d2b34b049211f9c4f11faf86c9d7f0afe30b2caf9a81c5525e87345b5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-a4a3ecc29267379d0bd3e88e742c584e6cfd18703d3373ab1cbf98d6cd5c5179","","","","","","","","","","","","0-b286a6a8b109806e796b70845da4fca0ca794d60e2cf18e6818d3d67d1af08d3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"World Wide Technology","Maryland Heights, MO","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","1-e8d0c3a268b2f5fb567db74a1c352b42ab5b676abcb03ec121ed3640c845e06d","","","","","","","","","","","","0-b286a6a8b109806e796b70845da4fca0ca794d60e2cf18e6818d3d67d1af08d3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Government Acquisition Inc.","Cincinnati, OH","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","2-88540205b9a4f2ec1c02d6700cd356ee5c65d51a63c2f7b27dbae8a2183b560f","","","","","","","","","","","","0-b286a6a8b109806e796b70845da4fca0ca794d60e2cf18e6818d3d67d1af08d3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"DDC Construction Services, LLC","Albuquerque, NM","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","3-53cae2b8deb0b1aa5c561f83b2d7aee09aaede049f98b93be8c6d72ef79b8304","","","","","","","","","","","","0-b286a6a8b109806e796b70845da4fca0ca794d60e2cf18e6818d3d67d1af08d3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-2ecc071a4dbe952074c36c296f41675f8f0e46ee4e431f66b545b881841887cb","","","","","","","","","","","","1-5a3bcdfee28e0bc31e9db26a01b798f417f8434a2d8c90ec29af3ff0186ad71a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"World Wide Technology","Maryland Heights, MO","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","1-0327388dbd2b6fefb51f1139f1037671d02aeb590f9e77d8ece1b4092749ac53","","","","","","","","","","","","1-5a3bcdfee28e0bc31e9db26a01b798f417f8434a2d8c90ec29af3ff0186ad71a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-983c6d1809800745b466ab246d26f3e64ddf0bd3dd57c3c786c011ebdf4d7c6d","","","","","","","","","","","","2-bfeb1b95d69680622e988a0023da94991a38d311baeb60d0dfee69af625f3b25","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-976b186bf1f3008e87d614109592f62fc1b0bb2cab5c090da788d319e7924d71","","","","","","","","","","","","4-37754a59dd40e75bf9703786bdd81dda2305e8cbb0647e61e96f365e954ccf1b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"TBS","TBS","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-608240e47d0e5e6d43331d92f07b02e558d534dd84821057d60590afc23f5826","","","","","","","","","","","","5-6b9c4a1c97c68a61d32627521aacfb52f811135b4c22ce517ad3fc2db11e2db8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Various HW Manufacturers","Various","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","76cd21f8f78640c01ef5294e9e647e06af1a0c62c081ebb0f1e92f8f63cfcac1","0-3b81cc766df0e30377de2aeeee552af7fb33c110457557b534616ea586521115","","","","","","","","","","","","0-9a08d4486e04c51b26321daeaf1c821d61dcdc9bbc917bfb52204b609d1cc5fe","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"SGI, Silicon Graphics, Inc","Silver Spring, MD","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","7e718cadd74ab2b1b29e963aa5dfe2f220e1390e44c27814d588ce170356d68b","0-57b017d945307bd2ac76461a3ab34407d627f3bdb02ccb762630bbf8a0463f38","","","","","","","","","","","","0-ad1a028ac1f9100c6a0cf1d514f740539796481f738c91b76a9b8c9696a1bb5d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
"Cray, Inc.","Seattle, WA","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","7e718cadd74ab2b1b29e963aa5dfe2f220e1390e44c27814d588ce170356d68b","1-93d7882a155c7c4285cf8ca08851fc7f48f2c3cd50d4dac253a5cfa1a0da4489","","","","","","","","","","","","0-ad1a028ac1f9100c6a0cf1d514f740539796481f738c91b76a9b8c9696a1bb5d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.NonRecurring.CostElementList.CostElement"
