Name_val,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","0.000","","0.000","","0.000","","0.000","","","","0.000","","3.009","","4.381","","4.536","","4.672","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-76a7ac295ecc9b5725b614755fb11783d4cf8a4028c0d6c870ef0e6d6593c208","6-848d2608b215fde9661eb070219614e4fc4607664dcb5cc5c020251ef7d1f8f2","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","5.426","","7.146","","2.062","","2.056","","","","2.056","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-af8b06e7344c7ee859febc543602b254729411893d2ef188ffadb656151f8377","7-9bdde0cdeefbb3a7d205fa8879a56beb2a4b262c58230e42ad74cd433b44b5f2","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","6.427","","3.168","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","1-d722efbe8c8317b9d3615391535e16865b2e4ec3e197cadae10e3a50acec227f","7-9bdde0cdeefbb3a7d205fa8879a56beb2a4b262c58230e42ad74cd433b44b5f2","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","","0.000","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","2-279b93e28e23d3fc57543fc3e04d20cee7740c3988d820a43d4341e37a4fb362","7-9bdde0cdeefbb3a7d205fa8879a56beb2a4b262c58230e42ad74cd433b44b5f2","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","10.222","","10.883","","1.811","","1.694","","","","1.694","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-be1ba0029d11f561e949595d155ce30992867a96a4c9a551f187dc1e258b4be4","8-ff53d5f46fa2a118158c8bab05d613e7a08add4786a18934f327c06938671f76","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","0.000","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","1-41f7c2946689b87df176ef2ad904e86a2f31ce3f6ff1ddcbc3ac32093e1e0e66","8-ff53d5f46fa2a118158c8bab05d613e7a08add4786a18934f327c06938671f76","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","","0.000","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","2-c175d7d3d5c89b1a31279128f4a40c413d2e55227f0440291716901998dfaaed","8-ff53d5f46fa2a118158c8bab05d613e7a08add4786a18934f327c06938671f76","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","2.919","","0.751","","0.673","","0.835","","","","0.835","","1.081","","1.107","","1.125","","1.145","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-9ba2d5aba38e584079ca7bad45361e4656e4dbae6601272f8862c64fed1c3f5d","9-fa0c6d03b31181fcb13a1002d0c027142fbb3ea7c3c636c95b3661511c7d8f59","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","14.595","","1.918","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-bc568b941cfe2294d82a8b40b7f3f100c1f14536b2a3f9f364e8b0231b211a71","10-ad464c0f1b8fbae330f2bcc6d8b7b7f90a1445e3bbda8090238ef6b9c74c73c8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","4.466","","0.058","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","1-33e2ebb3fa204fc16e570b0af0f1719de70291e1129c672f0acccd05a1b42660","10-ad464c0f1b8fbae330f2bcc6d8b7b7f90a1445e3bbda8090238ef6b9c74c73c8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","","0.000","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","2-409783b10a27e0948462c42050ea09028a976858e81b1a257d2d285b518ee069","10-ad464c0f1b8fbae330f2bcc6d8b7b7f90a1445e3bbda8090238ef6b9c74c73c8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","11.283","","6.118","","1.546","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-6c49aafd1664312b1f5c87906f52de1f858dd7d0d0c33387dee44da1da38bf7e","11-d2b420889d24b79ee11e8d3f013ff53801018df1310c96651f0dda2d15e95f31","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","40.938","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-b0bba380fab4e455c03e7700207e5ea59405e89fcd9755d125b11d8d19b3543f","12-8200fb5d28618a2ef381930ee5169cab1edd0acb470ff5a58a99c6304a2ebbed","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","0.000","","0.000","","0.000","","0.000","","","","0.000","","4.393","","4.542","","4.427","","3.421","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-b70730fced4e4570fe1650c916fc7db5177f58fcfa10586a75738fad474ae00e","13-cf4ff2134147afcf610cfc72c8bf36d4abc4885898db2abba0ae6da9f7db87ad","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","0.000","","0.000","","0.000","","0.000","","","","0.000","","1.428","","1.404","","1.537","","2.65","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","1-ba683252f668bf9512cf1b0105f1e1e6d039a706b618fe15df6b57ab4b8e68aa","13-cf4ff2134147afcf610cfc72c8bf36d4abc4885898db2abba0ae6da9f7db87ad","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","","0.000","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","2-e2ce15536a2cc65d680fc2992ff682dad866bcd9f11fa407b0c32c4039e678f6","13-cf4ff2134147afcf610cfc72c8bf36d4abc4885898db2abba0ae6da9f7db87ad","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","0.000","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","40.994","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-f50e0eb51f95cf8a245bad753e8889a7225a3fa0fb12ade9b5e205fbebf25a7c","14-a191a5de29c524660654a2d3d1857c975a8cb1a06a717935a49952c2b74e5a92","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","0.000","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","24.894","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-f30b4a65dbe6465e6383fd7eda7bcf5bf7c4e816901b86ee9ffdcd995eac4074","15-e4dd70981e366be8f51853bbbae6189805442a583f7ebd32faeaf525e0be5162","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","0.000","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","16.1","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","1-d212b758a9e157fd4099104ad3576df1ca5dc9a04cb413033019c694ae2a4633","15-e4dd70981e366be8f51853bbbae6189805442a583f7ebd32faeaf525e0be5162","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","0.000","","0.000","","0.000","","0.000","","","","0.000","","0.000","","7.681","","23.288","","23.33","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","0-06182fe2ee7be8009c3f82c7b328e5d3858df0d76b8e9a40632c496e7285dcd6","16-907775178a0619f85bd1903657e4ee1be5ab63efe724b30d813df241d296fd23","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","0.000","","0.000","","0.000","","0.000","","","","0.000","","0.000","","4.85","","14.872","","15.515","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","cada34b277da5875878e15954fb9515b3a8f6bbdf68d9ddafe9d847ba0229073","1-8cbecc01bb8581e3b7295d27a970787df7fa2bbffe1707ce9b414c6a55d5611c","16-907775178a0619f85bd1903657e4ee1be5ab63efe724b30d813df241d296fd23","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","126.145","","0.12","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","0-4ae14f3e12987d70447c34e18b07722a7f3b1749a2e6b954b5e58ffc4c2d9cfd","0-7c5e3eb787dc9d98492227045f15c8cc2b75b7a359dccf74e0cbfab6a18f7351","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","10.845","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","1-f338a9ccc4b61935b4667b00e94724a2e8c3d6d474c080fd0cbb82869ebce17f","0-7c5e3eb787dc9d98492227045f15c8cc2b75b7a359dccf74e0cbfab6a18f7351","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","244.21","","14.893","","2.255","","2.94","","","","2.94","","1.294","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","0-0f9c182332321c17ae18f3417544f5bd4f0b6c93c42d7750a78799ad8d336ef9","1-82fd74405f630f2c38fc8fb1f2fbe1d55b49d0550eb76dba5c00801a9f8c5318","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","126.162","","8.948","","1.5","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","1-33fb1d9eecc9b61c577ba5a1121469d228d4c3fa1d42ae9cde6d49b168388c1b","1-82fd74405f630f2c38fc8fb1f2fbe1d55b49d0550eb76dba5c00801a9f8c5318","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","","23.344","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","2-ff8fc77423876e21d27114e2c85354d7e18dc558a657190bde5915094365146c","1-82fd74405f630f2c38fc8fb1f2fbe1d55b49d0550eb76dba5c00801a9f8c5318","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","0.000","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","15.084","","94.252","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","0-1457f6bc30385c6f35478e9dd291c129a4cad33d1d85257eae660a8ce3e51f50","2-85b684b02bed4f0255135d1629b06a3ddcbb42c06e575c68ae865bfe1fed54ef","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","46.629","","7.683","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","0-5ed9112823557c2a7f1b307e7ba979b09a5c11771c8961c51afd9e3734e831d7","3-916007e4287b2726319ba807c6b237ac5949c52b9544ab459482d8bb21883510","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","12.98","","1.012","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","1-5fcff29ea67afb975af6fa054e553a90527151015f4a6848988fdccc53af254e","3-916007e4287b2726319ba807c6b237ac5949c52b9544ab459482d8bb21883510","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","42.417","","2.693","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","0-ede6be5461825e4711ad29f8ce977f055a22ba6df364b58f2457b8c268162aa3","4-792ec6218fecb64c73f10a7dde8afa0ddeecc28c34b7ed72fc0b2c194ac170ce","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","9.127","","0.831","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","1-8f7bbf7deb8bc8c442d4426b6eeb87c5c6cbc88d0ae820b00a1dc9b89d1788f4","4-792ec6218fecb64c73f10a7dde8afa0ddeecc28c34b7ed72fc0b2c194ac170ce","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","60.131","","0.445","","0.301","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","0-0c5422afda65c5ab8ef88dc9d977fa63cdc42c6483f1ddd5fb8a2c2237fff5e0","5-355316e74015779d9e73d45f7c87ce5bb18b650b69fa3f0ed4f4380e5daf1206","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","19.117","","0.398","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","1-9b9cab42610c0d85559c9fe0b84ce6e476989c1ac0e10f3303e4cb0ac2bf38c3","5-355316e74015779d9e73d45f7c87ce5bb18b650b69fa3f0ed4f4380e5daf1206","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","62.272","","2.027","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","0-97748d926a02f401d4d308d59ca95cbf3085b140a6a4237d6878cb35c113ae9a","6-25e6146f2a59b3d6179f263ed746c7b47324ee26c69d5d7d2adc43456c2b1dc8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","17.814","","0.247","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","1-256e970ceb7a4ab4c5f4d348e1ce955ff9407a22976f29b9e1c65be8514355ae","6-25e6146f2a59b3d6179f263ed746c7b47324ee26c69d5d7d2adc43456c2b1dc8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","","0.000","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","2-2110da5fbb5b6a52334fa764cf7c2a04d968d94e00bbd19ee629a5ed106e99c9","6-25e6146f2a59b3d6179f263ed746c7b47324ee26c69d5d7d2adc43456c2b1dc8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Active","","3.251","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","0-9cd0bc93b135ea88d92a9a808d7515ced73b9764c794a76dcaaa1e4d6886bbd1","7-9b1fcefbc7b31eb0e630e4f73ec88f1b2e3d8eaa99c1b80cd5e489a00cc0cdfe","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air National Guard","","20.276","","0.238","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","1-531b3ef79e3523d637fe091121ef89609f45c7b9a8f24932a47198a75d00c762","7-9b1fcefbc7b31eb0e630e4f73ec88f1b2e3d8eaa99c1b80cd5e489a00cc0cdfe","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Air Force Reserve","","1.222","","0.000","","0.000","","0.000","","","","0.000","","0.000","","0.000","","0.000","","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","7a6b3558af72c5af2b591651e40e7ba74f942fa0c7c178d6c3a18fce7abdb8c2","2-8b39e22891db1d2dc6dabb71e76abb190945867fe8bcbbd083d3d1af495c246c","7-9b1fcefbc7b31eb0e630e4f73ec88f1b2e3d8eaa99c1b80cd5e489a00cc0cdfe","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
