Name_val,Name_@footnote,Location_val,@SOURCE_FILENAME,@RECORDID,@ROWID,MinimumSustainingRate_val,MaximumProductionRate_val,Rate185_val,InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ReorderQuantity_AdminLeadTimeBeforeOct1InMonths_val,ReorderQuantity_AdminLeadTimeAfterOct1InMonths_val,ReorderQuantity_ProductionLeadTimeAfterOct1InMonths_val,ReorderQuantity_TotalLeadTimeAfterOct1InMonths_val,@PARENTROWID,@PARENT
"TechTrend","","Arlington","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","1eb77c3efc2aa90ef6e7681c096109096aba36454f164f2b51a0621a7ea4c883","0-b325d5d5352c2d7b8033024c35358f8d0a311a8765ff74950b9944500d84c910","","","","","","","","","","","","7-bb48f6b3514b99d908dcd7497ab0e34396a133ade8a01f3458a0574681f4ab34","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Owl Computing Technologies","","DISA","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","1eb77c3efc2aa90ef6e7681c096109096aba36454f164f2b51a0621a7ea4c883","0-fb47d773ca5df35bc7a8e0fb301d27f4eb425e4581e919ee4222ca94ff829c44","","","","","","","","","","","","8-f535f60a658b3c6a679b930e1bd2c07e49686b0979abbd6934b50cdb6c985a17","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Force 3","","Crofton","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","1eb77c3efc2aa90ef6e7681c096109096aba36454f164f2b51a0621a7ea4c883","0-cd5b091fadcf5ea371ee69e2f8cbbe30003a9664af5f1f7738105dde77c086a5","","","","","","","","","","","","10-0571a941bd869c76d481cf22ed720b52dc63c9f82a4f5868ee16d0419c3caeff","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Carasoft","","DISA","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","1eb77c3efc2aa90ef6e7681c096109096aba36454f164f2b51a0621a7ea4c883","0-71d8df5b1a64a19baafff1f48668125221e4f62309b64d29054c6db18f41253d","","","","","","","","","","","","15-7fc0b70ca6a0650f008c0b970e1cb03af927158a01ca5a62f201caeb7aa3e302","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Force 3","","DISA","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","1eb77c3efc2aa90ef6e7681c096109096aba36454f164f2b51a0621a7ea4c883","0-add5aed308504def8072b83bbdc2dbbfa89c9febd038363961e3e5d15cfa4068","","","","","","","","","","","","17-de0b2de311fa9a7517b4dad09f2a4363c28baa948057bf074185bd03925f1418","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Army","","Europe","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","586989b60d1dd16143c3ca1ba18bc103b1cb330971c24d78ede33c7a5b34f5a3","0-1d9d4f8d06c632848c835e2392ef93f482a4cddfbbcfce094bb741df55ec5410","","","","","","","","","","","","0-5859057d7fa23e82edd7be79126cb4bbdd2c1319138a7b35d2c40185765970e9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Army","","PACOM","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","586989b60d1dd16143c3ca1ba18bc103b1cb330971c24d78ede33c7a5b34f5a3","0-872988389ff6a8825b869143401140235de23978436298b1a5a7d8dace2046b8","","","","","","","","","","","","0-ff4dddaf790d8d87e1eb600d37cc57234de488aff901c442edbcf7c39028ba39","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"ViaSat","","Washington DC","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","586989b60d1dd16143c3ca1ba18bc103b1cb330971c24d78ede33c7a5b34f5a3","0-97eee9d4da6a848d88a728129d38a21b60961208a8693cc1f700cb5ee100950e","","","","","","","","","","","","5-07e5cf22d77d7e2f89e307540a8b4ac792bd0ab677f2fa75a79d234993a1534e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"ICES","","MD","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","eb17c58e76edf1b143ff7cf10303ef774bb2181ef9327d81b7d17f1e9e876216","0-3b61cf09b1a271f157dae3992fec39ef00d7da9f88cac761ab76693645bb103b","","","","","","","","","","","","0-e9d95a93d7d6ed5c171508cb21f3713a84159d655844994d82a91d35b2075a27","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"ICES","","MD","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","eb17c58e76edf1b143ff7cf10303ef774bb2181ef9327d81b7d17f1e9e876216","0-df5237d0fa356e31fdefbb714aa6a7a66377f30d0fc7586c188803799a03f652","","","","","","","","","","","","0-e549001b09255ad7cb90227584d13aa9dfaf373bc2df6d584184a09298d46265","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Tangible","","MD","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","eb17c58e76edf1b143ff7cf10303ef774bb2181ef9327d81b7d17f1e9e876216","0-f25f6249aaffdee951709cfb581858c30f7d6d8ee0609220c96956b7b6d1e41f","","","","","","","","","","","","0-22c13d5a15e60ce85115143aee8771311e3d8f14f2f2abdadd817495a939b143","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","49870e90a454dd2c3718912262e63553774e7a474e6d5c87fe8ab191dc100da1","0-28dad235e9cc1a185c4125af80fa7aaccea6c05001887c733e70b4d6bab4b7a0","","","","","","","","","","","","0-b71aeed0823f655f5e151f1e3099b8ec876a01f678f82e8257f3ad3b98444901","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","49870e90a454dd2c3718912262e63553774e7a474e6d5c87fe8ab191dc100da1","0-a8822a1531c3eca0328edd00bb695386a5e3c4c685d3a8a493a4a68bb44254a9","","","","","","","","","","","","1-2ee5d644f332041ddcf9e56ac986029d492789bebe22555777bfdfd1ec80b848","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","49870e90a454dd2c3718912262e63553774e7a474e6d5c87fe8ab191dc100da1","0-2e4eb25b959f3d3ec0df707bd7f1453abccfaeea07a32be6f6654035fc8472ce","","","","","","","","","","","","2-4ecb2ca1c5bd36e47091f1bb22ee3c650a9a5e1ddd67a227630e3e20a4fcf678","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","49870e90a454dd2c3718912262e63553774e7a474e6d5c87fe8ab191dc100da1","0-520a8e226c5095b408ecacdcb6f3e80e727dcef4effa5a4e3955aa1b93935948","","","","","","","","","","","","3-d9dbf4ca187ea530de76fe4337849dcb5415154356540fe9ddf1cd3151a17c37","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","49870e90a454dd2c3718912262e63553774e7a474e6d5c87fe8ab191dc100da1","0-865a5a68e1abb7b201eb301f44ccffea1ce0bae52ee9ff7842fa94f8836f1d07","","","","","","","","","","","","4-31925d254e67deb67afc6f2003c2b0ea69c906e9851b679b107a714dedceb5f0","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","49870e90a454dd2c3718912262e63553774e7a474e6d5c87fe8ab191dc100da1","0-0824560f0eb2b87bd5b296934729ac5e7bcfe2239fc912384c57ac7a895f925d","","","","","","","","","","","","5-76e397a1576b979f4464e8e069dfd5efa335babe30c57c2f3e52954de7dd0361","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","49870e90a454dd2c3718912262e63553774e7a474e6d5c87fe8ab191dc100da1","0-dd1bb5cb21d7093d85046a8b39b0a385b9c6e3af5d97fa152c7e8b88e100ff65","","","","","","","","","","","","6-8372d128564872a3699ade2c50d4253cf6db3075811691a8663032fd2b29084d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","49870e90a454dd2c3718912262e63553774e7a474e6d5c87fe8ab191dc100da1","0-289b156faeb28d185abd9c15e5ae904fdf5d7b5c57fb3f26df2e994cad0269ab","","","","","","","","","","","","7-814496c3f31077716a05d20ec4b254b7255a9496a8af781cc33b236e8fabf87d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Carasoft","","NSA","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","eb8ba4b0c08d89cc53687b44806fedb9430485505846eae4dfa879cc12c5c6f6","0-bb8905a436da1a2b4fcd918cbfad37a1fed97a7a34221df110eadc16a9d61f15","","","","","","","","","","","","0-37e0659e175c3541542c9dbfc542e347bcfc072388a044c3518e8acc9e335764","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"TechTrend","","Arlington","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","eb8ba4b0c08d89cc53687b44806fedb9430485505846eae4dfa879cc12c5c6f6","0-985dbc97d46ce47b9011892349bcc3770eaf43834d7147f8c1317e524bef1e07","","","","","","","","","","","","7-14576e53e093f36eb27244ab6d6f52c16abb5a06b6cfa138abf7d2d3cd95f33e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Owl Computing Technologies","","DISA","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","eb8ba4b0c08d89cc53687b44806fedb9430485505846eae4dfa879cc12c5c6f6","0-3eac392e9592c9785b1849d8752ef615e52c5a50bc3362d639024f5da9d3b1f1","","","","","","","","","","","","8-cc85891646c8a80213ffcf0872f92c0ccba529b50f8bba558fc2323f197ca0d4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Force 3","","Crofton","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","eb8ba4b0c08d89cc53687b44806fedb9430485505846eae4dfa879cc12c5c6f6","0-aa241f2dc4faef2c6cc847688805b5329dbde4f3ad7668ee06ee6ad134762a2c","","","","","","","","","","","","10-f23bcb7dfbb270656e20cdb4c7a9629cd10f27ac8b4b129e2a2bf0cd52324131","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Carasoft","","DISA","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","eb8ba4b0c08d89cc53687b44806fedb9430485505846eae4dfa879cc12c5c6f6","0-b75253aec6f821e46434f4eaa260d0c2b318819e23ccb628735dd42c9d05f8ed","","","","","","","","","","","","15-3148b621988115645dc5e5e6a8593bb8aeee808b66d52988b4d738a1d57d41ab","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Force 3","","DISA","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","eb8ba4b0c08d89cc53687b44806fedb9430485505846eae4dfa879cc12c5c6f6","0-2c5b8692aa2dba4c1648d75f38ae61cc8984750404c4fb8025542b8f649210df","","","","","","","","","","","","17-1bc7b7eded5d910cfd901a810d868cb133752e16f4d3e6faf5bf170e40885a44","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Army","","Europe","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","6aebcffee4bc442f6b80874e418095e96796fd88858f564a703e958f71885763","0-bbd4e64476f44aa7c5f46d59d7afe2b01d96557d2657cd3c4f322866c53adc6c","","","","","","","","","","","","0-08f5b947e0925b4e92a523193008c142ef0d6f50a4ac91a0e2cbe36c086c7d51","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Army","","PACOM","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","6aebcffee4bc442f6b80874e418095e96796fd88858f564a703e958f71885763","0-f38f93112c7b00ddd83b787705b3110ff4f075bd6133a431590c559daf5f371a","","","","","","","","","","","","0-8812a6745ca97891fff5e73c1212d30074e5112c0d9f0e1096c3dd9164df048e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"ViaSat","","Washington DC","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","6aebcffee4bc442f6b80874e418095e96796fd88858f564a703e958f71885763","0-7d717083e0aad2f2339589d86ff443e71c6d904607bf6e96b8628147bba8acd3","","","","","","","","","","","","5-343fb406128dd998625b3417f935a969f48a0c19dd55571e0bdcbad5ccc3d417","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"ICES","","MD","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","a6180539ec77afa809bb6810855ff8cb8c498f497673a87d1b9c9bdd82637f7e","0-f1b2d7e20a5fdda739d391b6e596c041acfc65ab79d4d81371db4af1dd0c08c7","","","","","","","","","","","","0-f1ba55176d426910d9cba0d5c4578bdbeb1ddf56a041fbd3c7a1679b293e4e31","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"ICES","","MD","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","a6180539ec77afa809bb6810855ff8cb8c498f497673a87d1b9c9bdd82637f7e","0-3d99cf8b5d9a55b7c47a5259c844fb6a5f89cd92efb0feac2ccf360329215109","","","","","","","","","","","","0-e6642c4196e7d2c3a6006b7c38735a5a2d021bcce2b79643f6c4a571be9164a3","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Tangible","","MD","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","a6180539ec77afa809bb6810855ff8cb8c498f497673a87d1b9c9bdd82637f7e","0-131f55ac82c86b7c720fb36f22235fd8c514ca6579a95d7e4959c8dd837fbca8","","","","","","","","","","","","0-9ce0e63e9e315b1034d1fd2baf0a590f4e433413abd330b9a6b91e224cd30b46","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","ec29b831975ccce3d5f0cdd84d7060c68ea08f50f1653d1a89f00d0fdd384628","0-558986b7fe568a80da75c0db8b96125209385b67e163bf8e6a1ed8e02b1c870a","","","","","","","","","","","","0-d83a66930e1be0c218282a6670f462ae58e5efff0cf64fbf5def59b5a1f9088b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","ec29b831975ccce3d5f0cdd84d7060c68ea08f50f1653d1a89f00d0fdd384628","0-761a7c09ce10fe0afd4bd9bdbe56040dec6cfacdf84a8d4c3bd698a54f46641a","","","","","","","","","","","","1-8fd8c7726b59426621c59fed73be53c0a0d5f5b7db0f580e65131f7298b25a83","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","ec29b831975ccce3d5f0cdd84d7060c68ea08f50f1653d1a89f00d0fdd384628","0-67864e8f4d61e31774b9d4a42f2c1b3337025eee8f67703a0b148be45d861d12","","","","","","","","","","","","2-ca203403a8e0586fbab59d5d71fdf733021c6babc8128a95bfda8e7d84f81d99","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","ec29b831975ccce3d5f0cdd84d7060c68ea08f50f1653d1a89f00d0fdd384628","0-065ce6348b528e441825279764004af3d4d599517fb48ce28f9e6a7e56297281","","","","","","","","","","","","3-6eb3fd29dadb4e9bc163aa23495cfbb16406b849dd353286e71edd50a2737cb9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","ec29b831975ccce3d5f0cdd84d7060c68ea08f50f1653d1a89f00d0fdd384628","0-b1fddec85a32626ba9b74cae80e883cf17d274acaafc389ae20c9d4e06e93efb","","","","","","","","","","","","4-c3dfc2f0c95f171f0f9a56171b73cbf4120efe69647b570cc7c524f82ac07d44","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","ec29b831975ccce3d5f0cdd84d7060c68ea08f50f1653d1a89f00d0fdd384628","0-b1103c4d78f4b56d4180a0728f31b75d169fbc9d1bfdac9be68291bc3e58e325","","","","","","","","","","","","5-f16adc7452a60957665f33e162b1b0f5c5dc5aae4ef15f1a2067269bd77b6144","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","ec29b831975ccce3d5f0cdd84d7060c68ea08f50f1653d1a89f00d0fdd384628","0-852e2a8f22cb5f89d5e498045196dce65b28eb75a41948f65d5ca685fe4c85bd","","","","","","","","","","","","6-aa45c96a1df8483980f14e8c5ad45a93853e11b354da3bee6d88febe4c0f39a4","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Various","","18 Acres","2017-BASE_PROCUREMENT-2017-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2017.xml","ec29b831975ccce3d5f0cdd84d7060c68ea08f50f1653d1a89f00d0fdd384628","0-e03f4544162bda87d6000521f8ac12ead7a7174a3eef8da3eae100d514763229","","","","","","","","","","","","7-e794f89e6e2bbf4d827534a404eb33125ecca11a6aba412cad0c802e3e8d2ddc","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Carasoft","","NSA","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","b4348e5f6754d1df61a210ab040b8dcaeb09887c36182d85bbc6c40fd062ab1b","0-dccd3a632290aa598b67acede364b1535656ca02fdfc5f57883e9b52d0165875","","","","","","","","","","","","0-aa429fa164b40ccf13c4f42043d6bc9c37f04082b9a419df4d2eaeb8fafd4168","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"TechTrend","","Arlington","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","b4348e5f6754d1df61a210ab040b8dcaeb09887c36182d85bbc6c40fd062ab1b","0-0e66168ab57a40d5af5a975a2d1212b6e5d82a8394cbb98a31b66ab27beccaaf","","","","","","","","","","","","7-4285ced51735fad5be22be002b12826feca04c4f63f50c079573127983706354","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Owl Computing Technologies","","DISA","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","b4348e5f6754d1df61a210ab040b8dcaeb09887c36182d85bbc6c40fd062ab1b","0-b511b8a81e45fefc5c7e385dbba5add54973affe0a6799beb693bf614aabe7a9","","","","","","","","","","","","8-ac1ed3ec26c477884c7fc26c6a07d9715c882dfc10b357690cb40f60cdafd431","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
"Force 3","","Crofton","2017-BASE_PROCUREMENT-2017-DEFENSE_VOL1_ALL-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense-Wide_PB_2017.xml","b4348e5f6754d1df61a210ab040b8dcaeb09887c36182d85bbc6c40fd062ab1b","0-1b759d22ee635acf8b46d43b49e240314be13f3138296210d3a048799827734b","","","","","","","","","","","","10-4881c63dbf34380c659f06df3aa4a61fe1c5ecb24c2ebe55223fd2ce3bbb2edb","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item"
