Name_val,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","0","3.036","8","71.453","0","0.000","10","78.4","","","10","78.4","10","71.1","0","9.8","0","6.9","0","2.5","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","0-ae8a5ae717466ec8736f140e180eb32c8418bd920a138edfa6efee67a64001cc","0-d2412f563de5ae9becdb9c664f11ea1cc19c4149fa24320ddcbd2dd82cbadd62","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","4.653","0","0.000","0","0.000","","","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","1-31d9fac5447879f6c65db51a5b0bfd59898da4786ff94c088ea23e02f6459489","0-d2412f563de5ae9becdb9c664f11ea1cc19c4149fa24320ddcbd2dd82cbadd62","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","3.238","6","5.12","","","6","5.12","0","0.000","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","0-cc0c956ef4cbf9fec316a19ae5bab775c0854a0dabebc16eb2f98a01b8717928","0-aebdae827191c980953ab087505bf7af5845d62b3e347a40ad5fc264be14a0dd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","1-a50c05bd1a918e148ca52e157aa4cdcac800424e1b86a8fa82f3dea97a65225c","0-aebdae827191c980953ab087505bf7af5845d62b3e347a40ad5fc264be14a0dd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","2-2a4ff92299e038d647040ad8453d507321a7d943b0c8067f1f4332d79c3301e8","0-aebdae827191c980953ab087505bf7af5845d62b3e347a40ad5fc264be14a0dd","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","35","9.59","","","35","9.59","21","6.063","0","0.03","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","0-1efddbc365d4a35e40f099f27b58ec5f62aab6fa706d2b3c7c040e0e670f5b9c","0-5d783497242fe9924b917ba67a6b37c8dd8d816b7a75556a087c6ed85c9f42bc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","18","3.789","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","1-a2fe7c7ee3ad7cf8b011ce5655b2155f8e2944aad16ce938613f39313bab16a0","0-5d783497242fe9924b917ba67a6b37c8dd8d816b7a75556a087c6ed85c9f42bc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","23","15.215","13","25.979","15","11.467","13","9.076","","","13","9.076","27","14.567","26","13.976","8","8.09","0","2.369","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","9725a95371fef8fccb7b499cb67f38c887d25989a2e484fcb508d9d28de63262","0-842b328ebcdb4bd08d482538704fea848d6d075d2908de3047f7e5c7ac2e4d89","0-626e95f356c00abf472acbe89a4b488110b19c52e166f21b02cf8614a60cd864","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","2","91.277","1","20.191","","","1","20.191","1","41.3","1","17.533","2","31.3","1","23.935","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a42a3fdd1dd7ea22d485a46359f88be1b656f9a720ad019ae1e266127dd102c4","0-71ee4bd4e4814abce26b5b9afa364a2be1f8c18aeb739ce0feb9c99df2bbd56f","0-c11ce34b80f15a5c2d6e4213f8b8d5a9f473feccea15bb09de75a6cf990efe2c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","25","38.9","32","51.136","","","32","51.136","0","14.16","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fc60b87b8a8615a5decc1fd7c97ec8c33f257e6f893738f828991d2674d4a35b","0-c4fe96f51a22168b5dff7f3d932f84e37cb42e6d4c2d9c797133f23e60df3047","0-d37e2d42a584df0e0b1c340d4edbb19631535c3353135a1c741ee7586dcaf2b2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","9.924","0","5.709","0","6.383","0","5.065","","","0","5.065","0","5.489","0","3.429","0","0.01","0","2.702","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fc60b87b8a8615a5decc1fd7c97ec8c33f257e6f893738f828991d2674d4a35b","0-4ac4e9708b25b8fb82a0bafaab15ff13defa25a86be9faa6224aed19e0b35b6b","0-994a824f63eb08810f83e63fa21abe23eb4d1e0dd3221befe7f9f170a20ae749","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","2","32.843","9","12.554","7","1.5","","","7","1.5","10","18.223","5","9.965","0","12.689","0","12.917","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","9d664e3d454672bc0353ffea221b34f7814f313dfb2e5e7c2a4053707f4c6b2a","0-77131c661b2a198f61d19bf3489ab1207df89a15513d6d7236c827415fedc7d1","0-a202ad4a163f9422068a7ff330311ba58febf13186ef052937502b7131fc7307","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","4","2.572","","","4","2.572","0","0.377","0","0.251","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","89d1f18b04cd78b03e8aeefd7f8a7407aeedb0ad5809a79c101f2611568c68f0","0-0e1286030c8c5125cf36bc62f910c4da0b2cf63f745abf44a99e3f84e0158193","0-c7f424c0308c9cef48edd69c9ea878be71dee1eb018f6ed4336d7ac6936a7d4f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","2","0.6","","","2","0.6","1","0.3","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","89d1f18b04cd78b03e8aeefd7f8a7407aeedb0ad5809a79c101f2611568c68f0","1-4eb98ecd25c8ced376c447c7cc4f8eb4997bf4e50be86dd2ec3836ab795d4c1c","0-c7f424c0308c9cef48edd69c9ea878be71dee1eb018f6ed4336d7ac6936a7d4f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","1","0.3","","","1","0.3","2","0.6","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","89d1f18b04cd78b03e8aeefd7f8a7407aeedb0ad5809a79c101f2611568c68f0","2-ea654a39c83a753b93d57fbac634506436da3728561aa81f6263c6c259c29877","0-c7f424c0308c9cef48edd69c9ea878be71dee1eb018f6ed4336d7ac6936a7d4f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","96","412.759","0","1.202","0","34.156","0","0.938","","","0","0.938","0","4.129","0","4.028","0","1.535","0","4.362","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-c7266ee1dd244d5cf1c170a9360d7ad5e4fbd7d70f9ad995532a969228a7cf39","0-666ee3cec332afeabcb1a75d83e4113a76fc9d646887c5f304897c30adbd611f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","1-5391a9ca5d504f275de94734f99d118a71f8c2b42ccc3ed6004d02ff8ebb7705","0-666ee3cec332afeabcb1a75d83e4113a76fc9d646887c5f304897c30adbd611f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","1","3.489","0","0.000","0","0.000","3","14.198","","","3","14.198","0","0.000","1","4.878","1","4.964","2","10.11","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","2-3a2952689963ff384ca56f1d10717a4675cbbe7d487eb39286bdada2f3d057b7","0-666ee3cec332afeabcb1a75d83e4113a76fc9d646887c5f304897c30adbd611f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","131","7.412","0","0.791","0","2.739","","","0","2.739","0","0.569","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-ece40b8169eb64d3c521ee278dc7c107721dc90af3c333eb95efa5f7b1bd3082","0-745f7e0f444fda8de692117f52984a6b158540d6f9dc00a1c75cd130291a9b98","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","101","11.274","48","7.678","5","1.255","","","5","1.255","0","0.000","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","1-613fb184cc09e31c12c85ff402b915c10cbbaebaf19d47e2637af4a253a578cc","0-745f7e0f444fda8de692117f52984a6b158540d6f9dc00a1c75cd130291a9b98","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","71","7.88","19","3.271","0","0.000","","","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","2-deb675814266a5b4f095074a20c36bc8cf06c37ad1ce14ca0dca19f15d428b74","0-745f7e0f444fda8de692117f52984a6b158540d6f9dc00a1c75cd130291a9b98","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","2","6.778","","","2","6.778","0","0.000","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-1507cedb79da8fe73c56f60d6b94a61b8833ec79985d4f26c08258dd4ada01ca","0-d25477362ba9c3fd3e158b37a2c817692032d998d06216077a992cc27799dfbc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","3.547","","","0","3.547","0","2.447","0","2.747","0","2.147","0","0.55","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-20297bf686ea96374cfcc989892c7e1949d5cdafe17d4032224f0d43248d636e","0-9bfce8f13be112b7afe9e2c42e71718caab7fd68bb31af2f288fb13064e33065","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","24","4","","","24","4","23","2.875","28","3.5","17","2.125","16","2","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","1-ddcc1cbbe409d7c49e919a2014c1f1fa848709ec7787787618ac38f70dd4540e","0-9bfce8f13be112b7afe9e2c42e71718caab7fd68bb31af2f288fb13064e33065","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","11","2.375","","","11","2.375","17","2.125","12","1.5","8","1","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","2-41f7c5b543208e0fa30165a222278dabca30f981f1a95b2ad6d8dbefdaa8fb60","0-9bfce8f13be112b7afe9e2c42e71718caab7fd68bb31af2f288fb13064e33065","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","3.278","","","0","3.278","14","5.377","14","4.159","0","3.007","0","4.955","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-d846914fd0f2374486e545c3e5614b05d9c7c6cce20f272e18701ac151a5aaa0","0-ec82a7c0768b6c56aafb5e20546c400b81f23746971defee2b3871723351d03b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.5","","","0","0.5","16","1.607","12","1.08","32","2.88","48","4.32","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","1-52f4bd39058a134adbc557d393a61426f12f5eed57f7b07ed1a77faf27d1a8d2","0-ec82a7c0768b6c56aafb5e20546c400b81f23746971defee2b3871723351d03b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.5","","","0","0.5","0","0.167","10","0.9","18","1.62","20","1.8","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","2-90cd2fdfdebffe5a9620bf03b03def3561ea5a4adb7a26dd162796ea21c84055","0-ec82a7c0768b6c56aafb5e20546c400b81f23746971defee2b3871723351d03b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","6","0.000","7","0.000","9","35.685","2","7.747","","","2","7.747","0","7.194","1","6.926","1","7.625","1","7.952","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b7b7160afe3f9f605b0728b8bbba9a57b1548d4d19cb21bc24c6fcdcb8bd3f12","0-222cb7c12a566f27b7f0ff131981b6f8cab0946ab58ed6dc59e4fd845f4e56f4","0-510799e5b4745bf0734e594b532cf477ad97e651a0a5a5cfdd4ee0064d3c0c7f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","2","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b7b7160afe3f9f605b0728b8bbba9a57b1548d4d19cb21bc24c6fcdcb8bd3f12","1-2b349fd7035cc930256852c884f9a552eca2f62f78b803de5061c52951d8fd2b","0-510799e5b4745bf0734e594b532cf477ad97e651a0a5a5cfdd4ee0064d3c0c7f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","0","0.000","2","13.493","1","13.465","","","1","13.465","1","15.172","1","15.003","1","15.344","1","15.637","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b7b7160afe3f9f605b0728b8bbba9a57b1548d4d19cb21bc24c6fcdcb8bd3f12","0-7ec9fce9fba93f2c62e9aa1c2bc09d415ae79c241f892bad7f3ff802372d7068","0-6acc1bf39b41319ab941055707fe83f826bce812efd9892abf6fe001207db84c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b7b7160afe3f9f605b0728b8bbba9a57b1548d4d19cb21bc24c6fcdcb8bd3f12","1-60e3dee708cf82a8558bf73020cae52d1c23b51031a32b26244d0b408a95dea6","0-6acc1bf39b41319ab941055707fe83f826bce812efd9892abf6fe001207db84c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","0","3.875","0","0.000","","","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b7b7160afe3f9f605b0728b8bbba9a57b1548d4d19cb21bc24c6fcdcb8bd3f12","2-f8bdc9cab7a6051eecb8315ed0a41d1018c44d93c8c6ee6968a5b91653867c16","0-6acc1bf39b41319ab941055707fe83f826bce812efd9892abf6fe001207db84c","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.337","0","0.000","0","8.145","0","7.545","","","0","7.545","0","0.000","0","0.000","0","0.000","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","4c0eca1707a583e2850a6f608d7960033a7696a0076b0dc6880fed61eaa0a484","0-85a1696ba724a24976afde175a52725ad93dccee43f9ca629d2e123c43e070f9","0-0af99bbcc970cda6b170998e389a042e513fa6f540857fee2023f54c287ec433","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","15","31.454","8","29.977","14","19.481","","","14","19.481","18","33.189","17","24.32","17","20.033","17","20.016","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","682ee998e54ac8cd6ed987a1983ea36def854d374a3950a1d13f89247a321c78","0-a68326e3cfca6fc2f0b370834c0c270bab41a536fe8ac109add0fa6f2f427af3","0-c63a5b1fd4be5a5efb5c50c41316e0bcc65b34d5a26db25329a0dd68cb9f71d1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air National Guard","0","0.000","0","0.000","8","5.738","14","9.855","","","14","9.855","19","13.367","17","12.241","17","12.471","20","14.807","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","682ee998e54ac8cd6ed987a1983ea36def854d374a3950a1d13f89247a321c78","1-72a740d8f78ef1a51d68a35c1e6dbdc34735c60f6b199d0fa0d848af43cb0dd6","0-c63a5b1fd4be5a5efb5c50c41316e0bcc65b34d5a26db25329a0dd68cb9f71d1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Reserve","0","0.000","0","0.000","3","2.151","6","4.222","","","6","4.222","8","5.626","7","5.037","6","4.399","8","5.921","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","682ee998e54ac8cd6ed987a1983ea36def854d374a3950a1d13f89247a321c78","2-9b32d3f47560b7f267693c3cf18ea86a5f703f2bcfbdf87a2e1cae8f3c2859e5","0-c63a5b1fd4be5a5efb5c50c41316e0bcc65b34d5a26db25329a0dd68cb9f71d1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
"Air Force Active","0","0.000","2","142.369","2","53.703","1","30.125","","","1","30.125","2","56.902","3","49.918","2","47.469","2","48.684","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","ea429714b0f0f95031178afd8eaa3fa79fedb4f85200d5db526c01311ed9c868","0-ec75d28bc998730ff59c79e8e5bce0ae194aa855760e248aec16337037a4d75f","0-e3e2f6eced466f045024d9d5d7bfd3aa496473beed310bab863169426805d804","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem"
