ServiceAgencyName_val,ServiceAgencyName_@footnote,ProcQuantity_val,ProcQuantity_@footnote,AcceptedBeforeOct1_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Navy","","100","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-512c38bdee06e645cde3c32a6bbe8193fca45718eabcbad0294aed7837bd6d48","1-5ed7d4cc94af406bb702f839f83b98462b00c3aa12b728a5c18db50c821bf127","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","5","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-494db2183d0634e262ebb6869ed40db1d0f8f7bc4cdc17d8dc36d1689d538f2e","0-98229a430f215c6d1e51ce6791d9e5b3274897c7feb664632e671bb96367ca9e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","120","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-22ffc8f35d0b3b620c46856c5234adb2699afd952f13be110e861b137848fa14","0-73d507a9f830fc89ed8a95ba088bfda4e246877ac4e928061bc82cf8fd343d77","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","116","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-8643d64438b2b4d8ae416a64ef531bd8f7300d0c5774c5af01bec00f6e4ae868","1-124c299cf440bd35a097d7a90a00e40c4f0337205c347db060ac1211ba95f3bd","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","40","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-2189ef23123e8078d004444ffb10251b06a6d882140ae8c44b106a833794ccb8","2-49fca2093b77a2314eaa1c1b04182cad5d043d9b0f74d216bf738a90c54361bd","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","7","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-b06ef8d5515f7739aca15fb6696a8f6a248d1db6e6f64e3d131c39251be52b5f","0-62e6b32cfd1b6932ca67cc972baa24da401d10e129d1e011903d4cb3e0e3e134","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","22","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-dc5e62c7b5dee57dab7478acec3b82a70ea87e9b6a2a4ce60e1789e2c2138eb0","0-ec58aaa298edc533c741dd2f5971b3698fd7fca0328bee9c4a3e56230395504b","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","14","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-bfebd7bffc4ef8bf1f5153fed83e41f3d28ae4c78ee3e75536ddc1b62b5086d3","1-47a04c0f419decab3be9cf8e08bfb7ad19887592f68e57fabb867d2b7ad0943e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","12","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-0ab3ed280dbfdcad5fc148241d2ed581464f56d22352dbe8b086ba598608b9df","2-c0b88f496fe7f5f547516290853c31b55a5065161449044f29281b851b077cf8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","10","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-66fdffe290922b9061d38ffc5472d8c3330a28c6a8258c908ce971d7f1cd374a","0-66f888f62471537ce7e7bc1cb8502be0bf9cb587b1af4aadf51ea46df339ec2d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","55","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-bffa773d4bd29f8127d55de1c4f57cea1912d2014dddbd7f96f347f09a2c7e16","0-d1c4422a8da9e1598c505ab0cf4cc0ddb53ff4096e77833a9ee6b5474897562a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","53","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-34897fb088566df8fef44cf0bad158eb5e91b49809412d69191b03f770e16f99","1-6431c711fa6061d1061c1352e0e712668504ceb584acd0164f9cb451d620d575","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","35","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-4b814923fb3414f1afb02f5894a373dff2132131ca14e168a12304131e2ee537","2-df5953c6af1265fac8da3bd3b3740acfba00c4839c0e2d02d672b248c114dcb6","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","94","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-d83f8d27cd9ab8e7df7c8ce3eb855e15daf5c5d1dcd270b42dc632574e33a618","0-c026e4fcf06ff98dacdf7e2fc31f87f3fa8f00eee2d2d826bcc14bb1d2bb7a72","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","5","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-b3e7edea174a504eb456b617c9cb90b651a76fe658fbd45d96ef098ff649a8e9","0-fc2665a2329b6403b235d2442981d86fad9856797bd86d85cd43da1d2d406aa8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","112","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-6035fc9598b1cd0d5eb637c2168f172dab4e32453cbf1ca910748e058a05fa42","0-dfb27c558471a596679d05a6f733784be1a49b989a1ae3a1e10031f62f3e8d69","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","105","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-e14529c2ddacdd0502eac6cf7a3ef36fce2f28d0b228dbcabb678c00d72833fc","1-cbd43a4a91a5f26d665c4ca3c1ee524350f73e3d1e097bc96846a63b4ec3eb50","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","62","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-5666eb5780cfab243f3cdbed8f21e77e99e50eba20adb0e0ce7f3a3b9e00bd4f","2-1b6792c3c85bbdcf1b3354ab65ea6fcd4a27913b9a2e0096281cff88bf2002de","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","33","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-9753cc22d13842fe1c3ed29ab1cddc8e87b60bdbd37a8162906b5c444e0ea3c7","0-4054d6096348cfda32a878415101d11a06942cbc1d876716bf1cce3d20f8172d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","35","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-b4395b85fc4407eb7ccaa0e45c91fcf3cf20cbb54cb1321e61e311a7897652ff","1-5db563b3c92c50d48fa7e9293773ee1245a707c75ca29b3902527de0abf063dd","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","5","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-6eacde0dc50c310234a9e16b9a7e68f0ea08241f39fb5ae29e98970431a7dee8","0-771e4828bf4af12530dff4f30af32912b7b6a394cfb6003a685c3868159e45e2","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","95","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-104e1e63d43d1152605970734eacc5f3d6ae7396489117c9b9710ccc30fc711d","0-9f069e446dc0d8cfc2401ed68f414f55b3396b839637b33e3bb8d28665e0b39a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","28","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-361a3aea5e1f6d533c289839ec80764dd56bdabd964af60a8eb3118e8a3c715b","0-6626126157a99eeb744e721c5d8f07392c8d7704186413292948202a8e0e2f87","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","35","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-f2dae7d26b4df5c6762bf3b3c578dd8a3af418197cd987e425b428839fc67b95","0-09b99dae07347db72310db337cc94180ea285061a41e3e11f45a9cd32ee515cf","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","28","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-aafb98500d6d49824275c0980c21d724878dc773ee3694c44eff6f081730d14f","1-53dafb2d9cc6596e560559cf95925550ee0e15b0a5eb1f5699bc3a47bb77691e","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","26","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-a6a3659bc2ac579f4219f1506f36ced7a97d53b6a3e583caf3a66c0def37b0b1","0-a3b24a49bd451b2e94b2ce2b161de8b818d6812affee820e3a946ab14f52566d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","27","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-7445af1b671d98c3ecf093877c18cfc76e45da8b3bbdaf01fe4f406ea0e782ab","1-120297f41aa776cff7db4a8fd41030abab8cb9b8e01ce264371e52fe693c4d2a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-7193dad821a77af9d0fb341d9a1b55ca418a536595cf6a4a729485e6c84c49e5","0-0114d1965f6bad092e20e9c99b76c8ffe5bad6cc24c6b82df3ae21d659573116","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-c63e8b8b6f258c378f758144e6833e751277752cda9b101442a6bd088d38b1a9","1-abee465bcb20c6e07600baa0dd26d58cd45f88ddbe5125f119c937faf503f95a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","2","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-ae7bcd1282e093b05a2941b81731039b729593ee39570cfa7b5607bd809e1130","0-e90f1fe5174b77324f6438864809707e85d1744e7aef07c67bb5d72e859dbedb","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","3","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-b1ee09e468a337f9c25136937d34a5f38f613209d87f7ab0e47bcc6f751be1de","1-a0f3d064d2f2491086417fc54ce75dd0c1386255e9c92db96a54e108bde9c3d2","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","2","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-e7014f3796e62ad319b7eae1e38a1e0d6bcf76c98458651b22703f85ebab235a","2-c03eb6404ae1bc7629217e09f7cb6ed6d0f571636dee6c7fc1cccfed15e28829","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-e0f6d2f144fc20716b95a8bfb80f86cecfd5e0cf6fba507de84ded01a480c26f","0-1155439268a717e6704a19bfe7d2dc2a717283b5dfc408165bf52d651c00bd4a","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","2","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-a20101135f4db2de49f93baf45a353c3aed433b35a95619165e45adeb8730b3d","1-1bdb085485a21fec8b81359953e35bd85b15ccae0fa72c5ca8fc2636bd2b2b2c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-22ffdc057edcb70b1d70dc9371eedc0ccb3f05baba525ad010fb535a3e3eeca1","0-1cc02122d609275a7cccb825475fe033c54eee4a27bc328348bcb67b2780ca0d","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","2","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-6a1adc27df6d94c3748fcf43eb201162f37447b0a973810d4090487d545b8210","0-fd127b2882856bdd0a3e8fee76f1570a012dced78b1675ae1401c6a0ac002e2c","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-206ae93d82c15a6684513aa262ca32220f6ffb12e5a92f3b47435b6ce7783e47","1-447aac9fb06377b79824fdf143d8cc1527732b43af1af67aed16ddaaf7cf9be9","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","1","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","caaa155411b160ef2fb23e65b6140900042dcf2fd8b7a2679188646570b2799d","0-4b19c3aa3638bc1bb6224419bbd1112866d67025e81e81875d013d2331d07355","0-3c89f0f74c7d7b20dd4058a6f9bbdcf700af784379e6b24a175daec48f930afb","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","217","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","e70c7a94a045960e3e191538502e79c3e331a829a428414fd2bd4c1d2d3dd89a","0-b91a67e2c7a1640f173fb2a7c8bbd2e45d5f2f76131168812369bb9cf9f7bed4","0-41f0be5016d110970f07f1876fb14b61b38a0ee10943c6b5a4f7a968683f7ff7","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","34","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","e70c7a94a045960e3e191538502e79c3e331a829a428414fd2bd4c1d2d3dd89a","0-4ed4336561a57f47feaac6aab9e0c9e1652d6e287287f18b37f079660558d2d9","0-24350b3e964d483b60286582f31ff91c03ecb6fdad84e2940cafdf8f725f0257","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","54","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","e70c7a94a045960e3e191538502e79c3e331a829a428414fd2bd4c1d2d3dd89a","0-df42b753541899b5a9f6116e6ea6b7272fce3239a1f38a04d6e2f1a83ad6c0ee","1-3054666cb13f9baa10cff9a1199431eb4e21f86529f76caf27baab9647f4a0c7","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy","","219","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","e70c7a94a045960e3e191538502e79c3e331a829a428414fd2bd4c1d2d3dd89a","0-3cebb2cc369e94fa041b8eb2bea2621019ff882e889d4cc3c08af39d1460266e","2-15c798706ff21597aa8fa039e5c28f1e4e3f5a25065380f7dba308e9118fc9c8","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
