FiscalYear_val,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,UnitCost_val,SpecsAvailableNow_val,RFPIssueDate_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule,RevisionsAvailableDate_val,MonthlyDeliveryScheduleTotal_ProcQuantity_val,MonthlyDeliveryScheduleTotal_MonthlyDeliveryList_MonthlyDelivery,FundingVehicle_val,OCO_val,@PARENTROWID,@PARENT
"2009","AFLCMC Wright Patterson AFB","2010-01","2010-08","24","10.410","true","2008-09","SS","FFP","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","dc8aa65a82754d44f4affda9776740a031654ab87581c0849e543054c8c24839","0-31a1e1c699d42c68aa99d380387c8592ebfb6e1bebe7da2b4772546c5ea28beb","","","","","","","0-0910dd911e8dc40f32ec4184ba523010c6d60ac253c98c9dd59b2b3d4b0c369f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","AFLCMC Wright Patterson AFB","2017-10","2019-04","24","4.295","false","2016-11","SS","FFP","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","3-ba7a85aead8430b6157a75d10e565eb2428621dd13d0aed899e7516473b5162f","2014-11","24","","","0-a3094c02562152be0e86f9940a7f54e08950d365cd94bf6ce001de8286a990ae","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","AFLCMC Wright Patterson AFB","2018-10","2020-04","1","4.424","false","2017-11","SS","FFP","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","4-7fe6f7e22ddac783ded4a850b4db80fd0dac6f1e270a9ffbedb0c3b8d19b7726","2014-11","1","","","0-a3094c02562152be0e86f9940a7f54e08950d365cd94bf6ce001de8286a990ae","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2011","AFLCMC Wright Patterson AFB","2012-08","2012-12","5","5.269","true","2011-04","SS","FFP","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","0-b08d2681de42ce56ed0b5be6aa9367fe1c38beff46c811bf0d25f54d8a9a2978","","","","","","","0-46cdb5ee377b8b138ea43dbf991e787b91954a303ab2fc32f313d5ea46652045","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2008","AFLCMC Wright Patterson AFB","2010-09","2011-10","60","0.321","true","2010-02","SS","FFP","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","0-ff4efef432cc416977806a82d71522cccb1e3d9f7b56333e0100dffa5d0b2eab","","","","","","","0-9ecd5bdb22ca6540a0d8462cfeb8c0d15a4cd25920f0cefba713669ef39ac5f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2010","AFLCMC Wright Patterson AFB","2011-03","2012-07","6","0.364","true","2010-02","SS","FFP","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","1-3208432b1cc6394b4e08be6c092f17b1e700b61e7abefef6de6d0bf8bafe5e10","","","","","","","0-9ecd5bdb22ca6540a0d8462cfeb8c0d15a4cd25920f0cefba713669ef39ac5f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2012","AFLCMC Wright Patterson AFB","2014-04","2015-06","59","0.406","true","2012-11","SS","FFP","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","2-e4378bad358f635399f7f086b6aea35eef87de19e5d82032d17b1ccd917c3e8e","","59","","","0-9ecd5bdb22ca6540a0d8462cfeb8c0d15a4cd25920f0cefba713669ef39ac5f3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2009","AFLCMC Wright Patterson AFB","2011-08","2012-12","10","4.884","true","2010-04","SS","FFP","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","0-0f2fbd5a9a887a65eb4e4cf9881e77f7fd04532f3f4960d4a5fa0713bd5d5fbd","","10","","","0-7d304dd26c042e0830d6dd23aacf0125bde4b11b93648aeba257530b0364f892","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2012","AFLCMC Wright Patterson AFB","2014-03","2015-07","17","3.778","true","2013-03","SS","FFP","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","1-0b3260ffb360d13244933afd89bab5f7d587bd4881e76751ca6d2d4335d6b107","","17","","","0-7d304dd26c042e0830d6dd23aacf0125bde4b11b93648aeba257530b0364f892","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","AFLCMC Wright Patterson AFB","2016-06","2017-12","4","3.865","false","2015-12","SS","FFP","2015-AMENDED_PROCUREMENT_AND_RDTE-2015-AIRFORCE_AMMO-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PBAmended_2015.xml","c88599ce833a90514c212bd46c587f6ee36c1f3c67a0d8bbeae16830465cb8f5","2-891f1c022504229d1683b0e01a3aa3ea4dd9e0e6b0a2658c24e2de4f56a7ad5e","2016-04","4","","","0-7d304dd26c042e0830d6dd23aacf0125bde4b11b93648aeba257530b0364f892","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2013","APG, MD","2013-12","2014-07","1500","89.570","false","","C","FFP","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","6f461aa1cfb0c25e95289e812d6207e88a933c52a5097fedaea33216851f407c","0-32f2c706aa3860c6a6a8214aed76014a1baefdb52c2f293f0d45a00491c143bd","","","","","","0-dc2f5bfd310b85ff0044a4b9aa8ec3038230d283ac88a8af5a7c83bff5e86a40","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","APG, MD","2014-10","2015-04","2231","87.190","false","","C","FFP","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","6f461aa1cfb0c25e95289e812d6207e88a933c52a5097fedaea33216851f407c","0-97de5d751d4e67df14d64d0260928718f54d900a95d6eb20a167c214e51209f7","","","","","","1-8b2cedb95aa98eb1ff981c5a20abd9626344fdd8561cb5d015cc41da2c43d30e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","APG, MD","2015-10","2016-04","438","86.952","false","","C","FFP","2015-BASE_PROCUREMENT-2015-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2015.xml","6f461aa1cfb0c25e95289e812d6207e88a933c52a5097fedaea33216851f407c","1-76b399addf78d60f2dbf88cf4589e79046c67f3e6589538cb72df4a8b07fcf67","","","","","","1-8b2cedb95aa98eb1ff981c5a20abd9626344fdd8561cb5d015cc41da2c43d30e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","USACC, Redstone Arsenal, AL","2013-10","2016-01","14","257.570","false","","SS","FFP","2016-BASE_PROCUREMENT-2016-ARMY_OTHER_3-4-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","ef3b69f10ebff91f8bf751d300d4cf4d4e13e478b1d1e22d699d9665d71425b1","0-86fad2b7827c88d386a17f0d709c95804419294b8170602e3db71907b5a76551","","","","","","0-9a27d1c9f8776aa6d03185863dde0fca953add26cff3d143ca15247b3b7b3af5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","APG, MD","2016-05","2016-08","240","67.179","false","2015-06","C","FFP","2016-BASE_PROCUREMENT-2016-ARMY_OTHER_2-PROCUREMENT_JustificationBook_Army_PB_2016.zzz_unzipped-PROCUREMENT_JustificationBook_Army_PB_2016.xml","9cc6fde9617f3ff9b3519048047375840475633220023ba0edfe1959d43eb8ca","0-98f9ac89d5daa55a06e560a96000c3e50bb7d4eac98dff46b28903242b0b7e22","2015-06","","","","","0-ab45505cfec0feafbe55c8966e2bd854ff79f98db458327cf9977c660f13987d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","Aberdeen Proving Ground, MD","2017-02","2017-05","662","2.065","true","","C","FP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","e7a9e9c04ff350db26a96666e5eb4e4c706f38ef970e5e2e9f59331ad1709b5e","0-42ddf1107e8d6f4889b9fe7c9b1d731fa4a6fd0e4f6729cd1c7b41fd887ef817","","","","","","0-5392f7c99503c902cdad16c47a731778b469eb243e6917e16266f01fb8ea5652","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","Aberdeen Proving Ground, MD","2017-02","2017-05","1112","0.665","true","","C","FP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","e7a9e9c04ff350db26a96666e5eb4e4c706f38ef970e5e2e9f59331ad1709b5e","0-e8a8efd4674e65d081d4aa2d020fcbc0e89899caee483493640e7c7525a24058","","","","","","0-1b9dc52c193cb4ad6d4f309d75092b23f56d137609efca8a48fd87f37d543f17","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","Aberdeen Proving Ground, MD","2017-02","2017-05","2500","0.084","true","","C","FP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","e7a9e9c04ff350db26a96666e5eb4e4c706f38ef970e5e2e9f59331ad1709b5e","0-9a96f30aed0ca974b7a59f50c86d0b674977d20dececf618d87feb40b08211a9","","","","","","0-74dbb2fa5daf84f5d655537cf31de4348578efb155378c6360a4b85eb05a282d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","Aberdeen Proving Ground, MD","2017-02","2017-05","3309","0.043","true","","C","FP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","e7a9e9c04ff350db26a96666e5eb4e4c706f38ef970e5e2e9f59331ad1709b5e","0-9db202bbe2ae5f21047cdd71b3bfaf895f4bd6133929a8ec68d7152cb7b8f00f","","","","","","0-baf517689f22724aa82fd9dd724f286b02040e6646bfb2ea51d6f50ab4147ee0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","ACC Orlando, FL","2015-01","2015-04","3","400.000","true","","C","CPFF","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","99fdf12344ddbe14e1ebbcb6290f9a4143355b155574f258b5b758209b883288","0-34dfceae739bcd40a007d89210ce94efa6beeb66d12f31ceaa7f485e777483f6","","","","","","0-ce50a610a2cd18072ff332676e666b43aa9354ee4e1a721b638afe965ba867d6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","ACC Orlando, FL","2016-04","2016-06","2","400.000","true","","C","CPFF","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","99fdf12344ddbe14e1ebbcb6290f9a4143355b155574f258b5b758209b883288","0-2ed21d63aec91e8a419f59862a5ffc5c5a86bb30f746ae067546ace4dd7b6809","","","","","","1-8b65f7435433ffffb3ab4bb1d0964b4eca53dc831091c52423c644c634a25c5f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","ACC Orlando, FL","2017-04","2017-06","5","400.000","true","2015-07","C","CPFF","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","99fdf12344ddbe14e1ebbcb6290f9a4143355b155574f258b5b758209b883288","1-f1e374be4c01b3f0854fa93687596311c10a2662911a5be185fbcd141c455067","","","","","","1-8b65f7435433ffffb3ab4bb1d0964b4eca53dc831091c52423c644c634a25c5f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","ACCRI, Rock Island Arsenal, IL","2013-10","2013-10","0","0.000","true","","C","CPFF","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","3c36487d9ab18ab3a6ddc36143223d8e98e24c2d39b68294e3a713fafe06020a","0-f2d74a2bf843dca77cf853cd018a2a8e1c2e328d3affc0acd52d4c7f666ac2d1","","","","","","","0-5f92da75ee9c03da88bca06999e45e85c89e4a4c58ff4a3ddedd67e73c5e94e1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","ACCRI, Rock Island Arsenal, IL","2014-10","2014-10","0","0.000","true","","C","CPFF","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","3c36487d9ab18ab3a6ddc36143223d8e98e24c2d39b68294e3a713fafe06020a","1-4957773f6481cc38f07fbd2c5b02fd2af4c3959471c167e93ff2cb9a895d5d12","","","","","","","0-5f92da75ee9c03da88bca06999e45e85c89e4a4c58ff4a3ddedd67e73c5e94e1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","ACCRI, Rock Island Arsenal, IL","2015-12","2015-12","0","0.000","true","","C","CPFF","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","3c36487d9ab18ab3a6ddc36143223d8e98e24c2d39b68294e3a713fafe06020a","2-1d27dfc06f91a6413a7c3e3538079a0dc1707387d83b3f3b7c1c35f358377a2c","","","","","","","0-5f92da75ee9c03da88bca06999e45e85c89e4a4c58ff4a3ddedd67e73c5e94e1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","ACCRI, Rock Island Arsenal, IL","2016-12","2016-12","0","0.000","","","C","CPFF","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","3c36487d9ab18ab3a6ddc36143223d8e98e24c2d39b68294e3a713fafe06020a","3-175c545482f24e274adb5a4fb54bb8867aa0dbb2a2cc315b6c1881fd7d45ee2e","","","","","","","0-5f92da75ee9c03da88bca06999e45e85c89e4a4c58ff4a3ddedd67e73c5e94e1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","ACC-NJ","2016-02","2016-03","1","4446.000","","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","4749a19225f22314c1a3af82dab22835b79b363ea2e08400776d9d7baf87145b","0-44951bc57c86e5df014f0c9bfcd103d62ba8657b4f80e57ba180aaee0b1753cc","","","","","","","0-006149f4eafc6e867a466fdf88fbe1eafdea527ea36c40a20882a45500688cf4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","ACC-NJ","2015-05","2015-06","1","13187.000","","","C","FFP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","4749a19225f22314c1a3af82dab22835b79b363ea2e08400776d9d7baf87145b","1-e426cc76d9dc283f8bb96567cfc59ef35d7c96a8e32e15139a70b7fc14fde081","","","","","","","0-006149f4eafc6e867a466fdf88fbe1eafdea527ea36c40a20882a45500688cf4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","Fort Leonard Wood, MO","2015-01","2015-02","1","40.000","true","","","","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","d60c3411c28e539d9b30b66c197502a6fcedd2c479c1a50bc084c55e7269efdf","0-90651fe89e3025d91a3d9c0fcfaa90fe9a0ce6979b67043f71993b6eaecc177c","","","","","Reqn","","0-b48f588a059e7cf3a5d0223d75bc773dbe0f841d522a376c909e40b3fb726b41","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","Fort Leonard Wood, MO","2015-11","2015-12","0","0.000","true","","","","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","d60c3411c28e539d9b30b66c197502a6fcedd2c479c1a50bc084c55e7269efdf","1-2a7730726fa601c9d16eb4390080b0612dda769aac0b63977692c8dc1b145715","","","","","Reqn","","0-b48f588a059e7cf3a5d0223d75bc773dbe0f841d522a376c909e40b3fb726b41","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","MICC Fort Eustis, VA","2015-09","2015-09","1","739.000","true","","C","FP","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","d60c3411c28e539d9b30b66c197502a6fcedd2c479c1a50bc084c55e7269efdf","0-535dd73c2aed5d10083199471321f68c3ebefefe6683c9edab0fc38f8b8a9789","","","","","","","0-93c1f391a4452ddb83a7e319ee151c3ce89b48e4867e90c430d0ed97eab14d8d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","ACC-Rock Island, IL","2015-01","2015-03","1","8228.000","","","C","CPIF","2017-BASE_PROCUREMENT-2017-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2017.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2017.xml","5e6e415a71ace7ae6c50fa58050972b44713daa0fea2f6b3f30f352d143cb7b5","0-1216df0b502e84043e78c9d531dca87a0cee46223d7919dd2577c8449f18d70d","","","","","","","0-3a7043fc04ff0bfc14f34f9dd1e956a701578a30a49c5b12b4a1e7046bceff92","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2014","ACCRI, Rock Island Arsenal, IL","2013-10","2013-10","0","0.000","true","","C","CPFF","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","79442e00cbe7bfd4a4ea29a3f4d53f5b896df57a421ca9e4115007f2a5a4e861","0-8ffc1c62e50917af5ecaebb7e89b0c65c33e7088149107126db2a02a72c2ae06","","","","","","","0-cb49676f4fcba46302394159d361bcbf9d2486dc555933b77947f3b56d9dce9c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2015","ACCRI, Rock Island Arsenal, IL","2014-10","2014-10","0","0.000","true","","C","CPFF","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","79442e00cbe7bfd4a4ea29a3f4d53f5b896df57a421ca9e4115007f2a5a4e861","1-7ae5e51541df3dd54d438263334452580dc746a7440b2f70ce8cea6357615149","","","","","","","0-cb49676f4fcba46302394159d361bcbf9d2486dc555933b77947f3b56d9dce9c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","ACCRI, Rock Island Arsenal, IL","2015-12","2015-12","0","0.000","true","","C","CPFF","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","79442e00cbe7bfd4a4ea29a3f4d53f5b896df57a421ca9e4115007f2a5a4e861","2-6fcd0c89b6e57f9ec305fadb393a922f208ed65f204b5d89470454b48b0fbf46","","","","","","","0-cb49676f4fcba46302394159d361bcbf9d2486dc555933b77947f3b56d9dce9c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","ACCRI, Rock Island Arsenal, IL","2016-12","2016-12","0","0.000","true","","C","CPFF","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","79442e00cbe7bfd4a4ea29a3f4d53f5b896df57a421ca9e4115007f2a5a4e861","3-87d50c553a31070a8cc705ab8745a3d72c08df85be9c87ca8a5033577ed7e930","","","","","","","0-cb49676f4fcba46302394159d361bcbf9d2486dc555933b77947f3b56d9dce9c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","ACCRI, Rock Island Arsenal, IL","2017-12","2017-12","0","0.000","true","","C","CPFF","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","79442e00cbe7bfd4a4ea29a3f4d53f5b896df57a421ca9e4115007f2a5a4e861","4-aa0733f806a3172399283eb8e4cca9cb4eacea9114f224d314a305374d2a2cb4","","","","","","","0-cb49676f4fcba46302394159d361bcbf9d2486dc555933b77947f3b56d9dce9c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","ACC, Orlando, FL","2018-03","2018-08","1","23000.000","true","","C","FFP","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_3-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","613d3db5b690e83faeabb8edb3de191297ce81a72abc22ac5d15627835aa22a6","0-cf1e739da2b571f5af09bde6f036e88d020d26c8361d34a535a0a7f55a7572f0","","","","","","0-3693e8a60ff388383e67717bf1038f8644ce8449f9dc173e9091b0e92f818d43","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
