Name_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","","","","1","3.06","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","0e7ca63466b03a1371fa42e708c1a34d2d17e9d9f5c4066df262e86376c373f1","0-d585d02a6d10b83442a21b284e198d320c60005ca367dce26d17d3b30bd07ecd","0-93198a4ac0ba446c683dd749f8e3bb5e4646c397a14622d3a52bb77925b6d0cb","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","6","0.135","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4824fc05d19394cc85737ba30a7f7988ae1cb991f493650a3bd4c97410126e2a","0-f4b0034cedee04fd58ead055457f3b1902b5990229421af768f6d9af9257f130","0-18a291d9f39a05b541956b531f1627c15a85c86b6c0af41c8553e718dbb7c010","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","10","0.5","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4824fc05d19394cc85737ba30a7f7988ae1cb991f493650a3bd4c97410126e2a","0-815b6a5dbf418ed2d15c82c4d138293c099ba0e98b826955eec7222c2777b9dd","0-2e2018d8c16bfa0871976bc058ba7763aca351d27e130c3555c6d977158dc1a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","7","0.35","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4824fc05d19394cc85737ba30a7f7988ae1cb991f493650a3bd4c97410126e2a","1-bd64ec54c825e055178da0ac1938e2156e2ed354bc7b76c4bb3f6787f0f22b70","0-2e2018d8c16bfa0871976bc058ba7763aca351d27e130c3555c6d977158dc1a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","5","0.25","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4824fc05d19394cc85737ba30a7f7988ae1cb991f493650a3bd4c97410126e2a","2-a3a0424d857d568ef3d099116f93de362b8bc989efbf4554b8f650c0de955f62","0-2e2018d8c16bfa0871976bc058ba7763aca351d27e130c3555c6d977158dc1a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","34","1.425","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","645944f97916cf96b4f5164162b90064cc7498f636c6a81e29631f7434d839d6","0-8830671ae2b4b4adfb53f0e6d2bf3789ba20a11970b97d0248613c98b69053c9","0-aead3c91bec8a85ff2d1461b6d4c0d65491eccbc2747ab92300061c9d2a1adb4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","4","0.659","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7732696870c884d938e9b25ec0ba51aac45abccda2d30b9180f2a06d217633d9","0-cb57b907a2af64bfeb25316c1c49a5d3f58b220989428657e21f0bb7dad4bfe2","0-13c6a72bbf266da78aa5944eadd504a39914a00b04056010dd26c23d34dddff9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","27","4.812","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-bb71fa8599359edce569c54ccf77e969bd17492b3d3608ea905f4a5753afe461","0-a1f0aaf98a25ef1c71abeeaef1d285070e088044a83ad735d07af56ec1d7580e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","12","6.658","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-393a5d0cc02db14f456584b083e17ba75824ba88b9e996887006c5f23fad5165","0-8dcb29fe0b99cfd28e92b8139880494fad3d1ecfb05cfde021af716cdc8f7bb5","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.42","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-b282c2bf69dd90ebe6c8d42d8249a04baba14b4e7205cc00c47d7b58d1a90475","0-c855df5c856c3e919cff73e987ff410fef95cced9720b996d7cb5deec352f456","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","15","0.719","5","0.233","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-376799f42b6b99813a4c21897af37d081707284e68384ef51f87727f4370a00b","0-ae37f5095c0a772b5a6877f09fa082fd7fa7d5022723113f673e9597db9b73d4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","61","2.143","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","72d2d37e52d012d7834b6bcdb1b622f7dedc7cfb0a2ef26e251b145241082893","0-b56d5fb5f6442e0ae845c958bc31657cad58b01e0bf852d189d8b75eea7de73f","0-d5e35462288fff24edaf24c214fbd31e539076c18fef10476d00a744898c12a9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","132","7.555","4","0.973","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","a3dbc6d894dd1f6cbd3487015706e63693bd8e3f60b5fdd3fd1f5b137bd1e334","0-564938025246207f58c7b74fcc3d6a3b0907b8872201ece228b3991a52626722","0-82e467206c65905094487cc8277eedcd1f404b40e64eb663a5225ed2d72c5ae6","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","23","13.473","6","3.457","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","0-142d2fa8c42847edfcc48afd725c5cd7ca0338b7d9f392ef321c6ff0e92c7f79","0-c81261f232c86bed208c1000b4120c0c5ed404103d4a45cfb30bf82eb4befec3","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","10","3.224","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","0-3818995fe3e77aa925dc37e43e4b4090513f0c8bea9a84fd0c7b60c873337603","0-0d04f05b1e19c25577a267114f4dadff6620835407e3760187a75e1e89cd8437","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","11","3.548","","","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","1-37c9b70b4d6892f8a3545c8899e26a156c1d77be388c6eee949e4fce9efd41b4","0-0d04f05b1e19c25577a267114f4dadff6620835407e3760187a75e1e89cd8437","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","13","0.689","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","0-c6ed13762424d89300e8fb27253cb3b34d1bedbef56c0adfa75433a56226f956","0-36902a41d6f8daaca380086afbbd4fb0e36ce525814bae98b89244b6e0ba7e93","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","44","0.387","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","4da1b2d04fecf7209b9851df892d9f5e4a8889f362e89ab51c30fdbc46fac639","0-2486989a23e8a454cf26d23ff60145feaaaa81a802c6388823cd25b6975b07a3","0-81a02aa199a66cf9af735cd4abebf61d936c5c135f3cdf4ad24cd4edb2dd8dc2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","336","41.887","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","0-3c44e188f4e44f717de2aae52929f572ca248dba6b2c4f706f7a164c0b4b8faf","0-618a33bc9fc8dc14b5bdaf5747ab5658c07321f3f88c5814608be476a436ee12","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","42","5.236","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","1-a16b88c39acdccb59d57da3721d18e501eb2e152f3d7d43ad9f6cc008819d5ec","0-618a33bc9fc8dc14b5bdaf5747ab5658c07321f3f88c5814608be476a436ee12","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","991","1.162","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","0-69bf68da57ec4bb71b7390a032863215f86a382e0eb5e422a3a8088a622eb89a","0-a95b63137015e6b0009b79ab3d407b4dd5d04e34a31f8d6f16428aeedfe7242b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","86","0.101","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","1-7343dd09a97f9cca9ea3f60cd9dd0f170a36de8fdd2d3947f749a8a3ed7c2361","0-a95b63137015e6b0009b79ab3d407b4dd5d04e34a31f8d6f16428aeedfe7242b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","15","8.748","","","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","0-eb97f9f0fcdb06c476802172f885f1796e28ea59064ad8867aacbe4386c41ab8","0-9390510e621c4fca66f7241d61a17c3c119883f8de752ee06c488ef7370f7278","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","14","3.224","2013-BASE_PROCUREMENT-2013-AIRFORCE_AIRCRAFT_VOL1-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88ecf7b4108f5008c743b1f4b59161bedeb688ad0bc869dc12bac8af9b1ecb31","0-b847a5b7d6eeeff5d0d333e69e652761470186a4aab03a76654ab981067e85aa","0-7afa0b00aca88f8d9784e489b447d2fbc5e6cebbfeafb5291ff41117fb071a80","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","94","0.006","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","4b933a3b0df1e43c4bcdded83158fbaa2a43db0d4f3f4b22835363e25886b079","0-f6c38655116ef0e8232816e637402fb108647c4534ec41370665274e387a7b47","0-58c8b993b65a9438d5ffe0242906ed0496d0f1d04d733ad529537f17613d8b45","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","94","0.006","2013-BASE_PROCUREMENT-2013-AIRFORCE_MISSILE-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","5ea5aea487c4142ac07c5e8828c09c2fc1c2108c0ba563b141f13522bc965ebf","0-5ac53a5cdedaf3f9c1ae4f2acfccf22edf955661743240588d4061848a7e29f8","0-775a01c219eeb01271fc88906964b1322a7b80199c9654cc86e8eac1126ac7e7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","0.075","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","ca4a21a6df897b8aea1925161ee0fd863476b50df1ca5a541e8d6f45ea12f962","0-f469e40c146f6aacc924cbeee700af24bdc6e152c24c68b15a8730ce85b25a60","0-3993d1b3c08adba259d0099f74b554b2cc7c4ba1b25e4493614c19e459dcb664","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","2","0.2","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","d92e9313cbd8cc005423f86d21bd5824ffdc33ba0eedf34c43fb31c7cb4b7fb2","0-633f4e60a3bb2a32298b394b3ce1709dbb5352d9b4b37483b292ae8015d9014b","0-be8f7d5c45617eac78f0745ce8e2931d3d7430880138cd44c4804a9ff3998337","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","2.053","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-JustificationBook_Air_Force_PB_2013.zzz_unzipped-JustificationBook_Air_Force_PB_2013.xml","d92e9313cbd8cc005423f86d21bd5824ffdc33ba0eedf34c43fb31c7cb4b7fb2","0-3cd0c4966745273079650a418e58a86a60463870132647c6f0a289fa292c0911","0-253399d5a719ccd9ed40781cb8d5cfc5445fdca578f08500b4d45603b3552fc2","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","0.075","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","88b46961904815d0d0364584a26fb1b66eaa42ea170fe6f8d779c0476071f4cf","0-fb527daaa31db09de0ffa3d6a09639bb2e2c25b08e38a7550af73829dbe76023","0-a0beb219e59f03270a5866d306692eb65244c011929b4e84bf4c384bf99db744","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","2","0.2","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7a27bbe4229cf595fb46d3bfb1d4a54a599e6c5a47461df2d59feb821780cd04","0-99d0493a8bea854babd838712e3fd5ee29978e98daeeb7bd0b084b4e856b3424","0-e8cbd4871b48f9b71fe84ac184b9feab323aab16c739698c32588b8fe93ab6ff","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","1","2.053","2013-BASE_PROCUREMENT-2013-AIRFORCE_OTHER-MasterJustificationBook_Air_Force_PB_2013.zzz_unzipped-MasterJustificationBook_Air_Force_PB_2013.xml","7a27bbe4229cf595fb46d3bfb1d4a54a599e6c5a47461df2d59feb821780cd04","0-1acef8f121f3b20018dc00316c70a736382ab56ef916fc1bf421fd2590d57342","0-b51a581794078101e226c3c2fe689c5e07c7602061bf888e81cf798ed1f7ec66","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","2.801","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","cc71f1c4d2ca1f274dfb1fbd4abfe16e57fa2b980f43d51c46843aae02db7d58","0-1f7d7353710e72ce457dc1a6adeb6e7653947e816b4031547ad93e52845492f9","0-c09b47ae5859b6774e52a3a0376061a30f7d9d70ea973a66ae9dff4631a56f5d","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","2.144","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","cc71f1c4d2ca1f274dfb1fbd4abfe16e57fa2b980f43d51c46843aae02db7d58","0-04bffcc1e462231146df1bb8bbe05aacffd3fd51ecc81e803b2be9389700ca47","0-936a91696394a1bb7f9c17837d83f3e79f4700b83e9164c8a178189bfe148084","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","2","5.589","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","cc71f1c4d2ca1f274dfb1fbd4abfe16e57fa2b980f43d51c46843aae02db7d58","0-cb28ab605c6d2d661fef626c8165baba1002336865b58fa6e43917a5e81e79fa","0-d2306f98224da6ff1384e24b11aff8d76651d9154cd2c673ac2153bc741ad604","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","33","2.156","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","78c918e558351b6288ed00d3fa0158ff56c3e1927815f4e37c6567350b25fdbd","0-635b4a8170586d2f7b40baf372695bf6d7a2f3ee313dc73d5fb7048b1254d007","0-6ff11041be99dfd7053c4bec83096914af6466d6630d38bd866ee28be3fc5272","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","4","12.94","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","78c918e558351b6288ed00d3fa0158ff56c3e1927815f4e37c6567350b25fdbd","0-77a0816a570a26e1bbf8ba6ad3e96e44bf3bd64ae86f7dda1d87dc36e8f434c5","0-c5c89bd76c405731690834a70d10c938a51a74e94724c48178e4dd7a11d5304e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","6","57.685","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","78c918e558351b6288ed00d3fa0158ff56c3e1927815f4e37c6567350b25fdbd","0-cdb1cd72be6bf1d7941f651ce21cad6a1673cda3a6333dd74697b03aa94b42db","0-f43d3cd940266c488f1d752ff786d155a73d9219c62491925d64c2932ccf6ad0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","21","20.916","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","676b70bdf42a536b536241d81ebd24cf7df9126aa6518c5bf02efd6cebdd4966","0-9c86bbb0dc373b8e20069ef8f892102ed6ada3d3e1c7bca562a207691baf1c4a","0-af6a68abf8935c0ff6d7fad95c114cb1c6a0f7014aa1f261828bf8c5318549f0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","1","12.6","0","0.000","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","ef4de724616dbe350c2d8cdbad81862d16464e02ca15409491c910e75a43c4a7","0-29a1aa512ca12b5a99159d36ca98c20a8c7584fd73672abdb529e078365a32c8","0-9a5d401ab0d591b248e664d0f90da25ecf4f444108050f7359863aa3172b1ab3","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","5","2.5","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","6e816b280add2c6e3187c3bccce8af48caea4e5a4a368db70425872ae7cc52fe","0-bf35d7739e567bec12d9967919fd4fd2c28c8c136254570ed65dcc6e16272d9e","0-eaf0461bc4d62f2f1423bce19cf242a00b9787455534e5dde762d8e9a394eb5f","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","14","0.358","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","8d4d83cc23dd2a0a56b5f91803df15fd1e4e30278d868b9d2ba94e70a834086c","0-d5fb1615a85655bd3b12235a5582bb92474d9406420b75bbe0e6140b82c8ae11","0-1fdaf0725e0a5ca1e4a5b012776a53144932718fe46546a274a8785801d35b33","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","12","0.307","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","8d4d83cc23dd2a0a56b5f91803df15fd1e4e30278d868b9d2ba94e70a834086c","1-d9175cded01c479b81b415940e47c45d1003d7f60d65a00d07e7b10ed87e1ca1","0-1fdaf0725e0a5ca1e4a5b012776a53144932718fe46546a274a8785801d35b33","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","10","0.256","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_JustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2014.xml","8d4d83cc23dd2a0a56b5f91803df15fd1e4e30278d868b9d2ba94e70a834086c","2-fc5a15aeeea5d40ad2bc28451122fef65316c02bd420601e5c591cee08123fb4","0-1fdaf0725e0a5ca1e4a5b012776a53144932718fe46546a274a8785801d35b33","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
