FiscalYear_val,FiscalYear_@footnote,PCOLocation_val,AwardDate_val,FirstDeliveryDate_val,Quantity_val,Quantity_@footnote,UnitCost_val,SpecsAvailableNow_val,RFPIssueDate_val,ContractMethod_val,ContractType_val,@SOURCE_FILENAME,@RECORDID,@ROWID,OCO_val,FundingVehicle_val,RevisionsAvailableDate_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ServiceAgencyName_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_ProcQuantity_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery_Month_val,MonthlyDeliveryScheduleList_MonthlyDeliverySchedule_MonthlyDeliveryList_MonthlyDelivery_Amount_val,MonthlyDeliveryScheduleTotal_ProcQuantity_val,MonthlyDeliveryScheduleTotal_MonthlyDeliveryList_MonthlyDelivery_Month_val,MonthlyDeliveryScheduleTotal_MonthlyDeliveryList_MonthlyDelivery_Amount_val,@PARENTROWID,@PARENT
"2016","","DISA/DITCO, Scott AFB, IL","2016-09","2016-09","0","","2670.000","true","","C","FFP","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","4fcec47d2ef2c5e454ef51ea8d74e89b75e63959a68d7baa4c0a97b8a1fc8c6e","0-9a9fbe4cbfeb6b502cab8ff6523c706dcc916b6f04a829bba2a5c1bbe1f0f151","","","","","","","","","","","1-c30446620be9a2affe828c89d3a0551605094369d5556375e053e478ec7b3217","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","DISA/DITCO, Scott AFB, IL","2017-01","2017-01","0","","1777.000","true","","C","FFP","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","4fcec47d2ef2c5e454ef51ea8d74e89b75e63959a68d7baa4c0a97b8a1fc8c6e","0-b62c0f69681f1228a101446ba19a37dd174fca6edee71b0da971c7922d0aab25","","","","","","","","","","","2-a13718d25ad01b03722d65b5202fc723cadf0fa9f79e15ac130e55e95e68b8f4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","TBS","2017-04","2017-07","1","","16446.000","false","","C","FP","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","4fcec47d2ef2c5e454ef51ea8d74e89b75e63959a68d7baa4c0a97b8a1fc8c6e","0-3e0d8699b383d20d762e8866e20297f8b57b2c27422c9f1ba1253d82a5d42739","","","","","","","","","","","0-b9109a66b8060abb14f408d574c2c02f354c86b267331d8ea2b1b5efe00bfa12","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","TBS","2018-04","2018-07","0","","0.000","false","","C","FP","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","4fcec47d2ef2c5e454ef51ea8d74e89b75e63959a68d7baa4c0a97b8a1fc8c6e","1-3b1938d08d3909445a7c588e0d4a8f28ea9ea37c5a25090eff06c9689c207436","","","","","","","","","","","0-b9109a66b8060abb14f408d574c2c02f354c86b267331d8ea2b1b5efe00bfa12","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","TBS","2016-07","2016-09","1","","151.000","true","","C","FP","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","4fcec47d2ef2c5e454ef51ea8d74e89b75e63959a68d7baa4c0a97b8a1fc8c6e","0-148634e95d371ef19c4c83a6068aeae2e9f79e121d2389f3d43a41b9eeb8179f","","","","","","","","","","","0-944706d020e6cc85c9a12f6c9e2a952cd948d12f3d848109d87f6ed4fb6355d3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","TBS","2017-07","2017-09","1","","147.000","false","","C","FP","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","4fcec47d2ef2c5e454ef51ea8d74e89b75e63959a68d7baa4c0a97b8a1fc8c6e","1-7f1f9c3f5d02cde600473386b5f80dab5b49436f2683f050ebba1fa034093da2","","","","","","","","","","","0-944706d020e6cc85c9a12f6c9e2a952cd948d12f3d848109d87f6ed4fb6355d3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","TBS","2018-07","2018-09","1","","162.000","false","","C","FP","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","4fcec47d2ef2c5e454ef51ea8d74e89b75e63959a68d7baa4c0a97b8a1fc8c6e","2-795a6fe177adc7463201a07a478dbb8aa13c985d8831bef45583b95f2242ced5","","","","","","","","","","","0-944706d020e6cc85c9a12f6c9e2a952cd948d12f3d848109d87f6ed4fb6355d3","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2016","","MICC, Ft. Lee, VA","2016-02","2016-08","1","","350.000","true","","C","FP","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","4fcec47d2ef2c5e454ef51ea8d74e89b75e63959a68d7baa4c0a97b8a1fc8c6e","0-525423baee0e01abdbbf009d4f01760b0b7a7400e91109d4357589299886a5b8","","","","","","","","","","","0-2bad8302d0e784c21a9a1063b83e590a6fb194c1604873e5e41d9994cbfdaae8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","TBS","2017-02","2017-05","1","","498.000","false","","C","FP","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","4fcec47d2ef2c5e454ef51ea8d74e89b75e63959a68d7baa4c0a97b8a1fc8c6e","1-302dc5e3dd3a191c9da34ee0564f93cda923103db4c9579d4d81f341415ef480","","","","","","","","","","","0-2bad8302d0e784c21a9a1063b83e590a6fb194c1604873e5e41d9994cbfdaae8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","ACC, Orlando, FL","2018-03","2018-09","63","","42.860","true","","C","FFP","2018-BASE_PROCUREMENT-2018-ARMY_OTHER_3-U_PROCUREMENT_JustificationBook_Army_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2018.xml","613d3db5b690e83faeabb8edb3de191297ce81a72abc22ac5d15627835aa22a6","0-03f5678fea1ac42239379b736d92d6cf9acc42e51e7ef1029f29cb911e8eda01","true","","","","","","","","","","0-9c26c113fd72aafc867c6dfaa037b162fd549f47e1415119dfd37d782e75994e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","AFLCMC/HI - Business & Enterprise Systems","2019-05","2019-06","1715","AF Quantity FY 2019 Base MROI License quantities based on per user, per processor and enterprise level requirements.","0.005","false","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_OTHER-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","f8a7618cde0c1c125e08bf679224400ae1f2bd3b41a0e5f1894a0c6685326fac","0-c04c526cc37c7eec44b2fe856f9a70dc719afe43703ab152babc2c8c0e13a46e","","TBD","2019-01","Air Force","1715","2019-06","1715","1715","2019-06","1715","0-0590e8c3fac01d761009ac9946b3595c8c4e7718746539eb4c423a374d6934e1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","AFLCMC/HI - Business & Enterprise Systems","2018-11","2018-12","454","","0.008","false","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_OTHER-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","f8a7618cde0c1c125e08bf679224400ae1f2bd3b41a0e5f1894a0c6685326fac","0-c3adbc09932d8e6bce03a764316e682c07e13773f541b815d27ebc291d53c3ec","","TBD","2018-10","Air Force","454","2018-12","454","454","2018-12","454","0-a8b631a7823efe326fd1b5add138e0ebc96a333c7fa9a5718f1ae59bc6f1df70","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","AFLCMC/HI - Business & Enterprise Systems","2019-05","2019-06","1715","AF Quantity FY 2019 Base MROI License quantities based on per user, per processor and enterprise level requirements.","0.005","false","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_OTHER-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","4a25936642e06f3922888cca11fa5f826ab76a38375a7bdf787be5b07da5c5a7","0-923176ebbb85b0f09b8a1577481e1a76c539586b92e2b86f8c1060fd8202b586","","TBD","2019-01","Air Force","1715","2019-06","1715","1715","2019-06","1715","0-a376697624e33545c2022cd0ca2a07383020c3e425ad284fbab7b9a773483c02","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","AFLCMC/HI - Business & Enterprise Systems","2018-11","2018-12","454","","0.008","false","","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_OTHER-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","4a25936642e06f3922888cca11fa5f826ab76a38375a7bdf787be5b07da5c5a7","0-b86f0d4474b8bc9bf6e98f84df7aeab212201d96c3d724de9057e44ae14e657f","","TBD","2018-10","Air Force","454","2018-12","454","454","2018-12","454","0-fb13bb1b447f51c7ed8b024179f6c67e901809bfdb30011849cd712990b49fa8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","ACCRI, Rock Island Arsenal, IL","2018-03","2018-03","0","","0","true","","C","FP","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","864c45b21c53c303e7fd034cef75f0bb3fa0b024147cba3a39070cf23635a784","0-1995d41a82c8032c3832ceb7b9f1d0d3ba37f90e39ed35e4405e529f21b5362e","","","","","","","","","","","0-e0a9649da17a5c6f79a4ba920f99f089f830474f6b04570da16e88b66fbdaeba","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","ACCRI, Rock Island IL","2019-03","2019-03","0","","0","true","","C","CPFF","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","864c45b21c53c303e7fd034cef75f0bb3fa0b024147cba3a39070cf23635a784","0-51121c2ad421a0731feab7e911378ece1132c202b0ba36592fd9540098c6361e","","","","","","","","","","","1-e5fb332d0c9def8415cd4700b55b57a68f30de2fc96656c48e4dc65faa3850e5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","TBD","2018-01","2018-03","1","","3867","","2017-10","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","864c45b21c53c303e7fd034cef75f0bb3fa0b024147cba3a39070cf23635a784","0-9c4f613dae399d377270381915f79b981b87c712c5cc6f01b25d55ed95b79332","","TBD","2018-04","","","","","","","","0-15d67ad1f2bf43d20360d5c7276718abe755221ca020bdd96776c25f62e1ee09","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBD","2019-01","2019-03","1","","6841","false","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","864c45b21c53c303e7fd034cef75f0bb3fa0b024147cba3a39070cf23635a784","1-b0098fe479c7c78d28d7a3213a8757f418a25d335b64d45982fe37f70706e9a2","","TBD","","","","","","","","","0-15d67ad1f2bf43d20360d5c7276718abe755221ca020bdd96776c25f62e1ee09","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","MICC, Ft. Knox, KY","2017-07","2017-10","1","","716","true","","C","FFP","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-1480463eec04861055f37e137a7470ca627a32185f7dbcd231beb8b17b72f9ed","","","","","","","","","","","0-ed0b761bcb2848e5606169b5e5dd4a2aaef07a97b85506fc78b97134b2bf311c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","Redstone Arsenal, AL","2018-08","2018-10","1","","637","true","2018-06","C","FP","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-fee40b2e76de014b402ad2ea070c04dcfbe98023d9565828e2bf8598005f1a6d","","","","","","","","","","","0-9dfa53090cdc08f5b8c4fc1f17057c80e39b5b1a55e4584c8dbea6b40da0ead4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-08","2019-10","1","","641","false","2019-06","C","FP","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","1-594470bbc0976080e319f42a2a72be243d93a1b654eb550497dde017500f5820","","","","","","","","","","","0-9dfa53090cdc08f5b8c4fc1f17057c80e39b5b1a55e4584c8dbea6b40da0ead4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","Redstone Arsenal, AL","2017-09","2017-11","1","","842","true","","C","FP","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-66688178f1cd731fb10153ba514484b9eed987bd40a8649d681a937111481bf7","","","","","","","","","","","1-888c5995d02d7a860644830b0cca73ec01bd056d24dd9869a40685b0d9421c29","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","TBS","2018-07","2018-09","1","","162","true","","C","FP","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-7830c744a4f2d21e581e5d4213dcfc61357658dcd0233df3bfcefb85a70bd922","","","","","","","","","","","0-6d233f65a982d405581df160ce88c3368b3f9a632d173575f6d9c6fe7eb5e81a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","USACE, Huntsville, AL","2018-06","2018-07","1","","637","true","","","","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-fe3ce0bf45b5d0c468e7315b9064012b2eec71bcf627ade10a35b8243610174e","","MIPR","","","","","","","","","0-346f193b6219f34f765c90d30d2b5772a68fe780eeafff708d57f79f28e1d14a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","TBS","2018-06","2018-07","1","","208","true","","C","FP","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","1-d3faa6b57632221e09ee4ecad566075659479e9d9c7a45e506d8d292b4884a1f","","","","","","","","","","","0-346f193b6219f34f765c90d30d2b5772a68fe780eeafff708d57f79f28e1d14a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","TBS","2018-05","2018-07","1","","229","false","","C","FFP","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-4fd84438fbd72af77db2dd36be28d9d8bd3f9781c67705863c0749f1463117a6","","","","","","","","","","","0-d371dd316672fffcc4b1429b42bfaab8f8df5843ff45121459b3726582c10dd2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","MICC, Ft. Knox, KY","2017-04","2017-06","1","","900","true","","C","FFP","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-b7a9ead4b72fd0111d0a43fb5239287f1e266b7946d5d3640d2281b87b3fbb17","","","","","","","","","","","0-2842194e61d1ccc24830cf74fa511f997867c61bf3dc53c3a3c2629b5287b046","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","MICC, Ft. Knox, KY","2017-09","2017-11","1","","2726","true","","C","FFP","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-834349c7a55bc3cd0bf0c41b50c0206c52b02d663d5deaaa214116fd6fd39e41","","","","","","","","","","","0-849d356e6a8273ca0b2f0b09a1dea8fe2e708f32ca6b3c129389f9970067ec4f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2017","","MICC, Ft. Knox, KY","2017-03","2017-06","0","","611","true","","C","FFP","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","16460c7c27924b372086b35662e9cdf675b9a832b575627291fc52fa6c982e98","0-eb1f560ffe76b9daef371940bb624cc663e68b814349e0a6290d439af3e2a7f2","","","","","","","","","","","1-f165757473f71b22a3006d23ee069a5d8b544d768f65d4082939041e7b1bb65d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","Rock Island, IL","2018-10","2018-10","1","","6424","false","","C","Various","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","76cd21f8f78640c01ef5294e9e647e06af1a0c62c081ebb0f1e92f8f63cfcac1","0-61f86e6f56d81d2d91760fbeae32de9d5c9b78c52aba0e160e26bcbf19dba36b","","","","","","","","","","","0-9bae0f78cfa11886a8c929ff4274e2b1c27e777122a38f603da09b1d02f148f8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","ACC, Orlando, FL","2018-03","2018-09","63","","42.86","true","","C","FFP","2019-BASE_PROCUREMENT-2019-ARMY_OTHER_3-4-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","1d0b02e6570e2975253fdf442e253fb3e971dcc6537280f554af05f8d7e873c0","0-e1958bb476da270ec484ae214af8a152724a671aadaf9b0fe3d8daecd21a4140","","","","","","","","","","","0-557d53a79308c6c2c1ebecdcf889497712a02e501249c6fe2c9c31313dcfad1b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","TBD","2018-01","2018-03","1","","3867","false","2017-10","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b2891a2bda07367ccf2b8dbf394c670aeb2803bf06070484c4f661ee0f471972","0-1a39b66311359048da2c181bc4db484963e103004a7af82b8a23d7676e98b79a","","Various","2018-04","","","","","","","","0-012fde3586c80de9e637883cbe40982580315adbeef45cfc95d64f04ecae8e54","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBD","2019-01","2019-03","1","","6841","false","","","","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b2891a2bda07367ccf2b8dbf394c670aeb2803bf06070484c4f661ee0f471972","1-51253c124584bdda568b91d2395aa0bc22df9264229b7053ce561195e7588a9b","","TBD","","","","","","","","","0-012fde3586c80de9e637883cbe40982580315adbeef45cfc95d64f04ecae8e54","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2019","","TBS","2019-08","2019-12","1","","641","false","2019-06","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-c49ac33e486716bbc5742524a7a5ee3a6ea5311d48a40b6a4a7db45fa64a6906","","","","","","","","","","","0-7da774e56c383b320d93d7c9e272748ddd3c486a2c513c1f8ff7f2bfbe3e2e52","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","TBS","2020-05","2020-07","1","","656","false","","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","1-765c112877a2f7d9dd049bf54e43dc757a3933b6b2f6e3051a7efb5eb9a36d3a","","","","","","","","","","","0-7da774e56c383b320d93d7c9e272748ddd3c486a2c513c1f8ff7f2bfbe3e2e52","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","Redstone Arsenal, AL","2018-09","2018-12","1","","637","true","2018-06","C","FP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-a1a9311eb05148e4ad42bc1918a18f08db392db76587feb9d2d7b846b779c0c2","","","","","","","","","","","1-44e352b63efe4a74af163663e46c17c217e145858754583004a3cd6de7f88179","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2020","","ACC-APG, Aberdeen Proving Ground, MD","2020-04","2020-06","1","","994","false","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-20d2b6af684d68b65f9d91045ef2b7a82b6c69667204e2699c2db9e0e571c194","","","","","","","","","","","0-9b8b41cee10f9a6077717b4f8c19f7ab7ac45ee1e88ffb306161dfadbc903acf","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
"2018","","MICC, Fort Eustis, VA","2018-05","2018-06","1","","147","true","","C","FFP","2020-BASE_PROCUREMENT-2020-ARMY_OTHER_2-U_PROCUREMENT_JustificationBook_Army_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2020.xml","b88d7323f0c39487e5559446b30366f2a4b0cc7b20a8d7e248026f47c8d027bd","0-42996261b38cda1c406dd3a4244244f8b390c69e5a6f63e4cb091f7a29191cb8","","","","","","","","","","","0-52c0e6e7de76aab5073b025c2b590a4627b5b867facde78383902a8a61345caf","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer"
