ServiceAgencyName_val,ServiceAgencyName_@footnote,ProcQuantity_val,AcceptedBeforeOct1_val,@SOURCE_FILENAME,@RECORDID,@ROWID,ServiceAgencySuffix_val,@PARENTROWID,@PARENT
"Air Force","","11","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-65373bcb169b36f98ba68692554da01633c55c4eb697ff467bdfe667975e617b","","7-2d69d87b5d726650c08d8aafd4733b948c59953d3db2bcce45290d81251c6d57","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","22","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-87c803428b11ca015b6976f98687829af950a66c9cda617de130fdf22f9e066c","","8-a3bd334b959aa18da69f6f2966c66f939ffb8c54e9f00616c87b995d219ba630","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","16","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-c33c37e54346a66bd6d27eabbb487d7e5dd10873556b78a9f1cfb48620872ce7","","9-1d69471acdab5027a6df1f3644ab84d79436d02454ac22b9efacbf8335aa8cd9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","7","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-e920ff525e5d6d4283446d0f216615b7b3382446e0ae96c3fb96e2f3bff6f2b1","","0-92bdcecf32c2f9ff6c91dcb74a40184b06c9fef376bd3621c68d70c210a28e15","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","13","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-fd56c707bb0e3a4cea066285464a3cfbf43811b3fdb9317c1fe61d11e431909a","","1-5d68b1daa993e8499c01edf638e244787bfc506f54cd75ab04cca717fa6993dd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","4","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-03663412068d8accf1a90849e03e8ceb0cf4e0da70d20683bc89edb0877974b7","","2-100ceb7289859e812f670ff1a8a36ac5dc268fb240b9ab3da1c035bcceeeb3e6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","6","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-85d29d3d3d487464890fa2402ea1e240cb0d790425d23dfa33f4b47a466b0095","","3-16f5ab72d6228defbffaa8f8f6a75f04681b7c456de60baf50a7705a8129ceef","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","23","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-1d90abe63f33ce69fbfdc7255f72123d164784abd580143f49f341320229ecb4","","4-be5edfaa0ba314a8f9172588c2eb5466b200f1cef27f03b81b55c9d38014fe79","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","1","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-172e038b0cf9ce78f8b7011baa73e83c6ca550e979d7a2b849ccf1e54e0dd06a","","0-d2f565dca059eb76e81490270064b075ef945ecec719be2e1784581646651043","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","6","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-a2308d9b7fdd6ab74c01bf856f80167631ca22c9d80903848f99e303dd426303","","1-0a9d84a85d339b65f053fb2f71710c007d889c0398cb20af34513269461b7569","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","7","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-ff0b2129719c2223a79f5f22e5d05433468dd48d5c26d23b0e6ef616f124ae4f","","2-426d85c031195243048c7ec83f87364aa6aee33b9d5975e55d9e106706874347","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","24","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-89dcc9b7c78dfeebdb70e21ef88119cb995d2c12ab3a5df3cbdbcec8f1bfe094","","3-8c92db32cee516998d94c7f60bf06bb3de8f9a2c47dc2bc82dc5c5f672f87127","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","1","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-dea426e43bb86a566c09dde064480aefe167face30ca0d6f19f0c3d410209751","","4-410bfe8fb899e51e39b7cd08d77db7d5aaf2c6551d3a5fc705d4636d383b389a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","59","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-ec02b411f6db1b675f6de3eb61d8c149d39aa403f764e7e49d28a76fc509a970","","2-4c1ab0618607cc4769dd7411f4d90c8571c5ed4191e176efb06f00a4524de7e4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","10","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-b974367bd9ba10b548190a64f59b92a4433a18d3eba55d44c00cde0864aae214","","0-b2109c88a39372fc8614bf727f6cbaa3489f0d67b271db36b2ae27d3d310db50","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","17","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-7f28001e05b3510c0775cdd58377169e951db3b01cc137721f5127bc30c840a0","","1-5e82dce1bffb0e89506d1996ee77ba19b6e920cf9090e5493259ee9dc8fc840e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","4","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","2cd614d1418489ab3d0814dc0a2501ca519ce6c4a6258e09a315c10505d57b13","0-396da013161a8f23ac3a4c225a15d0264362b254b3880af07c97d4819085e1db","","2-b6f6e5381e0eea38061de3abf48ee5362690956b82e86e8287b01504b1ce63ad","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","Prior Year contracts with undelivered assets have all deliveries occurring before Oct 2012 loaded in the month of first delivery.","24","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-58940a8f1e1e4496f3438aad86f94447437452c8941110a4fcbbc519921860d7","","0-dfa6e78e3c9dda7ded10edb1bf7fbf252eb9411733d4fccb648379c88417dfed","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","48","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-fae1ed4a021203e2360ebe319da7e29659f09e0301319f6a265f6f167a700286","","1-d5efe52f535562301b80c4dd6f766767bc4c1c5fb24df6d03ba0252fc5a3e3a1","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","48","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-92d33de2c98d52fb316f6136ad02dbde7a123ed57c15753ab535913fff5f93c7","","2-b25fef5a6562b8ad16f8b13dfec5f2a2ee5b36ddb73c0ae5019c5ad71287e4a5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","36","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-6c79cf852c7cdec70f89fa5c2738335b33a27b0c2e27f5045431a711f268372d","","3-f222af44ec4581c5e72ce7ad02a43dc64f47112631e8002d7fb8058b24ef1eb8","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","20","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-489f7d0266d884df3238190c0be692e1740b34890291f0d0ffe5c5e1d33565c8","","4-f50003d1704fcbd4bc13b990c404bf06d18daadd8976c7a08fa55e943c9187e0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","12","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-c2a7d31c071e0547b0bb510eff1fd4c943482c2575669d14b6afd36d0c12d358","","5-6767fdda162974078ee80846dc0ea51e74f1c426df4707b54636cff30e2fb311","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","22","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-83bf9fb6e0b14e822302bf6d9c116622c9f98d2ba0c3c3d095706aa66abce80b","","6-5fe1dbac35a01cef2fb9b0165606a52ecc5bebe19cd24acda96481fa44703cb2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","11","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-70b72c223daa41c8d338a70c08da840651365828069efe392ea0b4bcea95ea1b","","7-49cad79233bcdaa763ddb7c2d8297c1dba48f459606090793f5473118b50cfbb","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","22","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-dc5aa2099e5ca903df15400ba6b713f74ce2b7be2f214ba7810186232e8caebb","","8-726d69018ef4e6872ea8cc27ffc44d19f262905df39e0e94428de4ffa7a06cf0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","16","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-24d4ebdb302b8292de96a552c1a725f66a636884ef4ff4b71e79232924c4573b","","9-5763d9c00a8e0819a18917d2fa8aab15994d55e475c8154ef4efc94563bf28c2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","7","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-7a3c18fa42bd8d19706351db36b0f7bd0edc5195421ad40402d2faff5f0a0eb3","","0-e742bd22c054e8808d4ce5ff1c26c16dc6b780fc03bfd508416104a206fbc1a2","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","13","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-5943a3a55eb688d9e2eacebf46e13f6acc82ddd0175a323bf0d3dc805efb9d36","","1-f590229b96cfc0bc905dfa31493fd61ffa409fbff0a7006ad21b0e0539814e38","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","4","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-8195aa3b74a9da5e28ab4c5fe8748cce949fcf64fd4fb95c231acb4b5e2e699f","","2-b6a053512ef48b6155c93b0cee7395ff8f79b6491fae6784f4274f1b16b7c0ac","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","6","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-669e7db9a876b050910d1994d8976cdd8dec401c35f333f2f97ce5ff3392730f","","3-3fe325dc73ca0d66f5fe390dee277fb8970e0bf626c3e260f84e89afd8af4dbe","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","23","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-843b3f6eeda8cb5b84ab3b802a6f9c9342b1f445c9426ce176aaff6430604c37","","4-4c9944c4700bf50023b61ad3d24e6feae9236d2d30ada20191ad2fb005d1ac13","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","1","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-a73083bf06824af47870232d46004e9df648cc607a93bebbc3d9ed3746cc4133","","0-3dd1cff5fa79bf912e67975f7b5e02ad5bf7c604d01f44de5b49187c4c1fa5d5","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","6","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-2fff5c0d0d882dcec867f3e5cacce219f315c961c986d557c0f403adae31102c","","1-bcea6a7d4a91f7738b015a25663859834df9bdfb1cba10f77488230b15919750","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","7","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-f590b101b6b9c35228c3648944eb5a96714169983816c5afc6f7582acb771733","","2-f938d9e751b0a1d7ebc8500f3b52c16274485b46e80b54fedb61ebb53c0885cd","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","24","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-2411727e35afa036f064d3b648227c263188f9aab15721a943024c577d12e753","","3-30eb5ab9d9e147cb13e9666944d4df6feff16b3ac3dbbf70c24611f1719d67cf","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","1","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-88961c736c2d167513e37bfc0384e6913a33f4bb40c11ad29d24f88f03470408","","4-4137dde1a9901489d630da4d98138524ccb1267f3ff6ee941c69ffb20ac7b11e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","59","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-c64620dae03330582675c9abc284611781b9b6aae666b7f25ba25822a7049fe9","","2-392e940313206826af07525e60b30d7d261aa5d9a3de1bdc313d7a3b5863504f","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","10","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-f6cb0d67192ccab22733afe1022b18d10551adb3599394431dd62b96ae54352b","","0-d5fe52e86be357e8be37a23e61e1d49f22ea37b49a8b4e2c1312e6861c1fc18c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","17","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","adb5e510abf2114f09fbcae25f2df9157bffdf6d57f264f0c282c73115f52611","0-7163dc7b5b9ef36d8efd873aaa3977b27a6839983675f4552ed513eb587f4b96","","1-f0e792fc3dc705c48d3753c1989bca027007008e7bb9b8b18995a03317800a3d","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.NonRecurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
