Name_val,Name_@footnote,@SOURCE_FILENAME,@RECORDID,@ROWID,Remarks_val,OverallHistoryPlanningRemarks_val,TotalCost_TotalCost_AllPriorYears_val,TotalCost_TotalCost_PriorYear_val,TotalCost_TotalCost_CurrentYear_val,TotalCost_TotalCost_ToComplete_val,TotalCost_TotalCost_Total_val,TotalCost_TotalCost_BudgetYearOneBase_val,TotalCost_TotalCost_BudgetYearOneBase_@footnote,TotalCost_TotalCost_BudgetYearOne_val,TotalCost_TotalCost_BudgetYearTwo_val,TotalCost_TotalCost_BudgetYearThree_val,TotalCost_TotalCost_BudgetYearFour_val,TotalCost_TotalCost_BudgetYearFive_val,TotalCost_TotalCost_BudgetYearOneOCO_val,TotalCost_TotalCost_Continuing_val,ModificationItemsIndicator_val,@PARENTROWID,@PARENT
"CC015 - MULTI-MISSION SIGPRO","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","d45ecbf1609a5da5aa2e2e6a5503d2f974a0b256cef14f16e0bcbc32f827fac3","3-ad93699e88fc1e96a27ab69166e231a7f139e373866ddc9538284cb2d6d803a4","Replaces existing AN/SPY-1B/B(V) MIL-STANDARD Signal Processor with the COTS Multi-Mission SIGPRO set.","","66","0","0","","","0","","0","","","","","0","","","6075-3d93cabc99761bec5bae3c4a20ec45cba1ae4ecf8cdd87fcd40486ecbeba3245","root"
"CC016 - SPY-1B VARIANCE TRANSMITTER UPGRADES","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","d45ecbf1609a5da5aa2e2e6a5503d2f974a0b256cef14f16e0bcbc32f827fac3","4-de2090498882b12176eb44cc12733c67635c48c5a3fe061f3590b16fdbf660aa","Provides upgrades to the existing Radio Frequency Monitor (RFM), existing Driver/Pre-Driver (DPD) and modifies existing Deckhouse Wave Guide.","","30.78","0","0","","","0","","0","","","","","0","","","6075-3d93cabc99761bec5bae3c4a20ec45cba1ae4ecf8cdd87fcd40486ecbeba3245","root"
"Items Less than $5M Programs","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","9abd578d6e7f1f09438a7bcfe5b1e3ebd3806e50b2aae8f9627db641e3d11089","0-1b898d6bec2435c1a1c7892041ed027af0104fba6093cb3aabb905b990c737ec","","","145.489","14.416","16.465","","","11.365","","11.365","","","","","","","","6078-9297c9f815287869c578c370d58269658b66bd3ecbd3ea73e872a6ee9174e5b8","root"
"LT306 - Automated Voltage Regulator (AVR)","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","9abd578d6e7f1f09438a7bcfe5b1e3ebd3806e50b2aae8f9627db641e3d11089","1-1bbe53f5aeaa2be6b57c3a65ce394129dc9818477e395a1c62cde9714c50ef79","Models of Systems Affected: Auto Voltage Regulator  The CVN Automatic Voltage Regulator (AVR) is a microprocessor based voltage regulator system for the NIMITZ Class, programmed to replace the legacy analog voltage regulator, which, although operational, lacks the improved reliability and lower maintenance costs of the AVR.  It controls the output voltage of a turbine generator (TG), which converts steam into the electricity used for aircraft and combat operations, and reactor cooling.","","57.054","0","2.6","","","3.7","","3.7","","","","","0","","","6078-9297c9f815287869c578c370d58269658b66bd3ecbd3ea73e872a6ee9174e5b8","root"
"LT307 - Carrier Canned Lube Oil Pump","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","9abd578d6e7f1f09438a7bcfe5b1e3ebd3806e50b2aae8f9627db641e3d11089","2-3fd3299aad4fa0ada56248f5183b5c17ce7e4b93080c6c932ee41918c348dbb3","Models of Systems Affected: Carrier Canned Lube Oil Pump  The Canned Lube Oil Pump (CLOP) with a two-speed motor will replace both the Standby Lube Oil Pump (SLOP) and Emergency Lube Oil Pump (ELOP) on all CVN-68 Class ships. The ships have repeatedly overhauled SLOPs to replace turbine and reduction gear parts as well as replacing leaking mechanical seals at excessive costs. The ELOPs are also regularly overhauled to replace leaking mechanical seals. In addition, the installed ELOP does not meet all operational requirements for Lube Oil System. The motor and pump are an integral piece on the CLOP which alleviates any alignment issues and a mechanical seal is no longer required.","","24.145","0","0","","","2.95","","2.95","","","","","0","","","6078-9297c9f815287869c578c370d58269658b66bd3ecbd3ea73e872a6ee9174e5b8","root"
"LT308 - LHD/LHA Davits","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","9abd578d6e7f1f09438a7bcfe5b1e3ebd3806e50b2aae8f9627db641e3d11089","3-46b825edf6a5d7773de3a57229fdb8e22f072d7fa6458b8b14702ea0215f5d1f","Models of Systems Affected: Boat (RIB) Davits  This shipalt installs Boat (RIB) Davits replacing Land Craft Personnel (LCPL) Davits on the LHA/LHD Class Ships.","","16.757","2.615","3.455","","","6.359","","6.359","","","","","0","","","6078-9297c9f815287869c578c370d58269658b66bd3ecbd3ea73e872a6ee9174e5b8","root"
"LT309 - Solid-State Lighting (SSL)","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","9abd578d6e7f1f09438a7bcfe5b1e3ebd3806e50b2aae8f9627db641e3d11089","4-e5b70ab2c118385104483ae9a4166b5a468024dd786f5a121735f82346bbf42c","Models of Systems Affected: Solid State Lighting  Procure/Install solid state lighting fixtures to replace fluorescent and incandescent lighting fixtures installed on Amphibious Class ships.","","19.143","2.888","1.912","","","0.678","","0.678","","","","","0","","","6078-9297c9f815287869c578c370d58269658b66bd3ecbd3ea73e872a6ee9174e5b8","root"
"LT314 - Carrier Oil Water Separator","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","9abd578d6e7f1f09438a7bcfe5b1e3ebd3806e50b2aae8f9627db641e3d11089","5-4d68c44a1a628fb22b1541b35ce3aaa0d8f056c506c274eb1ebceee47a787861","Models of Systems Affected: Carrier Oil Water Separator  A new Oil Water Separator (OWS) system will be installed on the CVN 68 Class to meet the new environmental discharge law of 15 parts per million (ppm) worldwide. System will include OWS, Oil content monitor and bilge and stripping system. The current OWSs installed on CVN 68 Class experience a high degree of costly maintenance and reliability issues and they do not meet the 15 ppm requirement.","","1.749","6.223","1.6","","","5","","5","","","","","0","","","6078-9297c9f815287869c578c370d58269658b66bd3ecbd3ea73e872a6ee9174e5b8","root"
"LT316 - Patrol Coastal ECDIS","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","9abd578d6e7f1f09438a7bcfe5b1e3ebd3806e50b2aae8f9627db641e3d11089","6-88a6ba8427eb76d83dfd446260ae00a2e6c63086fb5e9476581833595a0b3848","Models of Systems Affected: PC ECDIS  Funding provided for Electronic Chart Display Information System-Navy (ECDIS-N) for the Patrol Coastal Ships. This modification installs hardware and software for an approved ECDIS-N for digital nautical charts aboard the PC-1 Class ships per CNO direction to transition from paper to electronic charts by the end of FY16.","","6.357","3.831","0.395","","","0","","0","","","","","0","","","6078-9297c9f815287869c578c370d58269658b66bd3ecbd3ea73e872a6ee9174e5b8","root"
"LT316 - Patrol Coastal Navigation Upgrade","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","9abd578d6e7f1f09438a7bcfe5b1e3ebd3806e50b2aae8f9627db641e3d11089","7-b3ccff4c882292c51eab07d7f73ebb8f69c0401a9d226c6a1ee6405765c9446b","Models of Systems Affected: PC Navigation Upgrade  Funding provided for Navigation Upgrades for the Patrol Coastal Ships. The navigation sensor suite modernization provides essential technology improvements using the mobility mission support equipment, satellite-based position keeping, electronic heading, and automatic helm control.","","6.554","5.586","0.64","","","0","","0","","","","","0","","","6078-9297c9f815287869c578c370d58269658b66bd3ecbd3ea73e872a6ee9174e5b8","root"
"LT316 - Patrol Coastal FLIR","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","9abd578d6e7f1f09438a7bcfe5b1e3ebd3806e50b2aae8f9627db641e3d11089","8-74df470d726864d64dd6e329a32deec02b12ea868ae89f3ffc15beed396b504f","Models of Systems Affected: PC FLIR  Funding provided for the Forward Looking Infrared (FLIR) mod on Patrol Coastal Ship. FLIR Mod replaces an obsolete system and installs an Electro-Optic system that provides situational awareness with visual imagery along with detailed ship system and target information.","","2.33","1.77","2.528","","","0","","0","","","","","0","","","6078-9297c9f815287869c578c370d58269658b66bd3ecbd3ea73e872a6ee9174e5b8","root"
"LT322 - LSD Boat Davit","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","9abd578d6e7f1f09438a7bcfe5b1e3ebd3806e50b2aae8f9627db641e3d11089","9-c254531b86641e45af3995ace8801cf46b0060c38d5ea32f5da79dabe3e404f1","This SHIPALT replaces the Welin Lambie LUM 12A or Lakeshore Gravity Boat Davit currently installed on LSD 41/49 Class ships, with a new Slewing Arm Davit (SLAD) from Oldenburg Group Inc.  The existing systems will be removed and the OGI SLAD will be installed in the same general location of the current systems.  The new system is a SLAD design with single point pick up of the boats versus the two point pick up used by the existing systems.","","2.355","5.058","9.069","","","9.376","","9.376","","","","","0","","","6078-9297c9f815287869c578c370d58269658b66bd3ecbd3ea73e872a6ee9174e5b8","root"
"LT327 - Modular Refrigeration System.","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","9abd578d6e7f1f09438a7bcfe5b1e3ebd3806e50b2aae8f9627db641e3d11089","10-da8d7e12f2fadffa55956c5c05a3eaf1b861388ea4fd8971de6045e9d3919653","Modular Refrigeration System (MRS) replaces the existing legacy ship's stores refrigeration system (SSRS) onboard CVN68 class carriers. The legacy system is energy inefficient, space inefficient, and maintenance intensive, requiring highly skilled personnel to operate and maintain acceptable box temperatures. Most hardware associated with the legacy systems is specialized mil-spec and is either becoming unsupportable due to obsolescence, or is grossly expensive to maintain. Each Modular Refrigeration System (MRS) is comprised of a Modular Refrigeration Unit (MRU), an operating/diagnostic control panel, and small chilled water cooled flat-plate condenser. There are 15 MRUs required per hull. Modular Refrigeration Systems (MRS's) are self-contained hatchable modular refrigeration units (MRU) with a dedicated control panel that eliminate 90% of current maintenance requirements and require minimal operator support/training.","","0","0","3.4","","","2.567","","2.567","","","","","0","","","6078-9297c9f815287869c578c370d58269658b66bd3ecbd3ea73e872a6ee9174e5b8","root"
"Reactor Power Units","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","f0d1efe3d0668e7eba3450b639936c7bf6e88107600d0ba6bbd4e69310dacfdd","0-482803f4f10215b1780491231637a4b3a3280296829844de707506d1444eb9f5","","","1449.897","","","","","324.925","","324.925","","","","","","","","6081-289cdd37cc93ab33b090560f27677002bbba9efcc7f8da4088e03b42643fa057","root"
"Reactor Components","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","83617bbc3012b9ba173b1235bb2c8731ec822e549c3608d7bb5b08e056fd7677","0-38c663bda1ab547403e62edb62cc89c2ca3edd80c38eb620a42f21073be16468","","","1338.713","296.095","342.158","","","534.468","","534.468","","","","","","","","6082-58007bc36ef431b664a0d43905b901b014a8a07129bec6d270a736aeaf64a79c","root"
"Standard Boats","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","421ff522158cb7665a73d36cd765c29b96a6ec14055a4bb1bbeb1630746b533f","0-645f4f05b45e0d5c242950bbe7326da8f2e4aa0912991119ee7b191893ea6c83","","","506.88","29.982","55.37","","","46.094","","64.094","","","","","18","","","6085-c2749362492699eadb7059c1cdd6fbecc713a9267a7fd59e24f72daea739ba2d","root"
"Operating Forces IPE","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","e5f5fc7b08ef9eed7d3c0cda56419ed55334e1af63d76ddf28ec35ccce8304a7","0-eaeda998dde08f62efa53d48a887079f3c3227fff69e417b189630886e7215c3","","","518.338","61.718","75.421","","","191.541","","191.541","","","","","","","","6087-dd326da45781e4b7d97023d3e55e7e52afe6466a3589d207872ec67f6303f844","root"
"LCS MISSION MODULES","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","83cc39a03cac3d24d15ae7e27c7b53830c018b7361eae9a2832f63e8467c85b3","0-6b72181942746d296b940a1d40fe7f21a511c3c8d2dd5c7ba99a30d075c99a86","","","380.987","23.061","27.84","","","34.666","","34.666","","","","","","","","6089-9471af9234dee2cebc0408b1beb556e8a05b0627ab6a11e0df790f569f5ada10","root"
"LCS SUW Mission Packages","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","cbf20922e0130fbce3ea03ca5d6a9864489b1364b15a1dbdd9549bf12160ce0b","0-abf7007cdcaf9758512f91acd29ba91500a274664acddcc24df1585b895d0cbe","","","64.532","35.228","22.466","","","52.96","","52.96","","","","","","","","6092-81ac0d745898d3a01410aec903aa82e5f7641c82e6f22e7a9ea3ad0aad24956a","root"
"LCS In-Service Modernization","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","4dbc21c3fe43a151946280022c478545d29178f30d6b5a267fa9b393744e93dc","0-18b681896774ab563159b7afda7ed024e4cb50785b17ab6428a049b6761d32a3","","","0","","","","","74.426","","74.426","","","","","","","","6093-0d7774a4c12fe1c296c0d640fcef2f56378b21220723c655b5684f3fd6ed6c1e","root"
"Surface Combatant HM&E","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","59bf89901097085dc2bb2e6bab4ad9781bd0ecca3a85b292e266e0ec3b7131ae","0-016e09fb58b39cc4e98de6d5faf29e13f3b84e6379d4ea2cdf8d4f6bac0b9a7c","","","30.322","16.01","13.808","","","7.522","","7.522","","","","","","","","6094-c9e75a13820dd6d70ad01586df063c5b23958a2859aaedbefadaab53a599ce83","root"
"GB004 - Maritime Energy Initiatives (TMCS)","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","59bf89901097085dc2bb2e6bab4ad9781bd0ecca3a85b292e266e0ec3b7131ae","1-b746e0dc08b663d6bbf93c26d75568658ca0a3afbc96969b729aac963087ca4a","The Heating, Ventilation, and Air Conditioning (HVAC) system is the largest distributed system on a Surface Combatant and typically consumes between 25% and 40% of all energy used.  Surveys on several DDG-class ships indicate that average space temperatures across the ship were being maintained well below the design temperature.  Thermal Management Control System (TMCS) provides centralized control and monitoring of space temperatures at design set-points for each compartment throughout the ship.  This technology enables improved operational efficiency of the HVAC system, thereby lowering AC loads and reducing electrical demand.                                                                                                                                                                                                                                    Engineering Services: It includes five (5) elements that are related to the production and delivery of a usable end-item: Production Engineering, Quality Assurance, Product Improvement, Acceptance Test and Evaluation, and Contractor Engineering and Technical Services (CETS).  Five (5) elements and approximate breakdown is as follows:  Production Engineering includes preparation, test and technical evaluation of engineering changes to correct deficiencies in the production items; production configuration control; review and evaluation of production design data and documentation; and logistic supportability efforts.  Quality Assurance includes the preparation of procedures and the conduct of inspections, examinations and test during production that are necessary to deliver an item of the required quality as specified by the terms of the contract.  Product Improvement includes improving reliability/maintainability/availability, and the correction of deficiencies exclusive of contractual specifications.  Acceptance Test and Evaluation of a production item includes preparation of test plans, testing, data analysis, and data evaluation.  Contractor Engineering and Technical Services (CETS) includes the furnishing of advice, instruction, and training by commercial or industrial companies.","","4.946","11.656","9.136","","","8.222","","8.222","","","","","0","","","6094-c9e75a13820dd6d70ad01586df063c5b23958a2859aaedbefadaab53a599ce83","root"
"GB004 - Maritime Energy Initiatives (Bow Bulb)","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","59bf89901097085dc2bb2e6bab4ad9781bd0ecca3a85b292e266e0ec3b7131ae","2-218b016407be96fcec79475830ce04c9c6a37107cd409374e18297c79f9cf294","Bow bulb is a near surface, small volume design for installation on the destroyer's bow in combination with the existing sonar dome.  Modification of bow shape reduces hull wave drag without an increase in hull resistance, reducing fuel consumption.  Engineering Services: It includes five (5) elements that are related to the production and delivery of a usable end-item: Production Engineering, Quality Assurance, Product Improvement, Acceptance Test and Evaluation, and Contractor Engineering and Technical Services (CETS).  Five (5) elements and approximate breakdown is as follows:  Production Engineering includes preparation, test and technical evaluation of engineering changes to correct deficiencies in the production items; production configuration control; review and evaluation of production design data and documentation; and logistic supportability efforts.  Quality Assurance includes the preparation of procedures and the conduct of inspections, examinations and test during production that are necessary to deliver an item of the required quality as specified by the terms of the contract.  Product Improvement includes improving reliability/maintainability/availability, and the correction of deficiencies exclusive of contractual specifications.  Acceptance Test and Evaluation of a production item includes preparation of test plans, testing, data analysis, and data evaluation.  Contractor Engineering and Technical Services (CETS) includes the furnishing of advice, instruction, and training by commercial or industrial companies.","","0","0","0","","","1.544","","1.544","","","","","0","","","6094-c9e75a13820dd6d70ad01586df063c5b23958a2859aaedbefadaab53a599ce83","root"
"GB004 - Maritime Energy Initiatives (VSD for CPS)","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","59bf89901097085dc2bb2e6bab4ad9781bd0ecca3a85b292e266e0ec3b7131ae","3-5020896585dd593ace5158d7e000f597f3338098ef20c29df532c63db9dc3c0d","The Collective Protective System (CPS) is a full time air filtration system integrated into the ship's HVAC system.  The amount of outside supply air delivered to CPS zones varies with filter loading over time and is almost always higher than needed, resulting in above average HVAC loads.  Variable Speed Drive (VSD) will be installed as an airflow control component to optimize supply air flow, realizing energy savings from fan motor and reduced HVAC loads.        Engineering Services: It includes five (5) elements that are related to the production and delivery of a usable end-item: Production Engineering, Quality Assurance, Product Improvement, Acceptance Test and Evaluation, and Contractor Engineering and Technical Services (CETS).  Five (5) elements and approximate breakdown is as follows:  Production Engineering includes preparation, test and technical evaluation of engineering changes to correct deficiencies in the production items; production configuration control; review and evaluation of production design data and documentation; and logistic supportability efforts.  Quality Assurance includes the preparation of procedures and the conduct of inspections, examinations and test during production that are necessary to deliver an item of the required quality as specified by the terms of the contract.  Product Improvement includes improving reliability/maintainability/availability, and the correction of deficiencies exclusive of contractual specifications.  Acceptance Test and Evaluation of a production item includes preparation of test plans, testing, data analysis, and data evaluation.  Contractor Engineering and Technical Services (CETS) includes the furnishing of advice, instruction, and training by commercial or industrial companies.","","2.017","4.417","3.613","","","4.344","","4.344","","","","","0","","","6094-c9e75a13820dd6d70ad01586df063c5b23958a2859aaedbefadaab53a599ce83","root"
"GB004 - Maritime Energy Initiatives (SSL)","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","59bf89901097085dc2bb2e6bab4ad9781bd0ecca3a85b292e266e0ec3b7131ae","4-9559b0b09dab5f4c1aaa260fa060f84d3639bc38d03844796d83d0fc14db4951","Solid State Lighting (SSL) lamps consist of individual Light Emitting Diodes (LEDs), which serve as replacements for incandescent and fluorescent lighting fixtures.  SSL replacements  are engineered to meet military specifications.  SSL replacements for incandescent and fluorescent fixtures reduce energy usage by approximately 85% and 50%, respectively.  Additionally, this install will drastically reduce the electrical lighting load, maintenance actions, and the space needed for spare parts.  Engineering Services: It includes five (5) elements that are related to the production and delivery of a usable end-item: Production Engineering, Quality Assurance, Product Improvement, Acceptance Test and Evaluation, and Contractor Engineering and Technical Services (CETS).  Five (5) elements and approximate breakdown is as follows:  Production Engineering includes preparation, test and technical evaluation of engineering changes to correct deficiencies in the production items; production configuration control; review and evaluation of production design data and documentation; and logistic supportability efforts.  Quality Assurance includes the preparation of procedures and the conduct of inspections, examinations and test during production that are necessary to deliver an item of the required quality as specified by the terms of the contract.  Product Improvement includes improving reliability/maintainability/availability, and the correction of deficiencies exclusive of contractual specifications.  Acceptance Test and Evaluation of a production item includes preparation of test plans, testing, data analysis, and data evaluation.  Contractor Engineering and Technical Services (CETS) includes the furnishing of advice, instruction, and training by commercial or industrial companies.","","5.262","4.165","3.119","","","5.543","","5.543","","","","","0","","","6094-c9e75a13820dd6d70ad01586df063c5b23958a2859aaedbefadaab53a599ce83","root"
"GB004 - Maritime Energy Initiatives (Shipboard Energy Dashboard FLT IIA)","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","59bf89901097085dc2bb2e6bab4ad9781bd0ecca3a85b292e266e0ec3b7131ae","5-2541012edfc91343e790cff562d79f8dcaa0cff264d0341af8c3649366394f5d","The Shipboard Energy Dashboard FLT IIA technology is a shipboard tool providing real time situational awareness of the energy demand associated with equipment lineup and mission.  Technology raises operator awareness of how certain engineering plant lineups and equipment affect fuel consumption rates.  Energy savings will be realized through energy usage culture change.       Engineering Services: It includes five (5) elements that are related to the production and delivery of a usable end-item: Production Engineering, Quality Assurance, Product Improvement, Acceptance Test and Evaluation, and Contractor Engineering and Technical Services (CETS).  Five (5) elements and approximate breakdown is as follows:  Production Engineering includes preparation, test and technical evaluation of engineering changes to correct deficiencies in the production items; production configuration control; review and evaluation of production design data and documentation; and logistic supportability efforts.  Quality Assurance includes the preparation of procedures and the conduct of inspections, examinations and test during production that are necessary to deliver an item of the required quality as specified by the terms of the contract.  Product Improvement includes improving reliability/maintainability/availability, and the correction of deficiencies exclusive of contractual specifications.  Acceptance Test and Evaluation of a production item includes preparation of test plans, testing, data analysis, and data evaluation.  Contractor Engineering and Technical Services (CETS) includes the furnishing of advice, instruction, and training by commercial or industrial companies.","","0.246","0.612","0.298","","","0.217","","0.217","","","","","0","","","6094-c9e75a13820dd6d70ad01586df063c5b23958a2859aaedbefadaab53a599ce83","root"
"LSD Midlife","(1) PRIOR SMOSF EQUIPMENT: $64.3 million requested in FY 2018 is for installation of equipment on LSD 46 USS Tortuga.  For FY 2018-FY 2022, this funding is shifting from SMOSF to the base budget.  This equipment was procured in prior years with SMOSF funds.  (a) The Consolidated Appropriations Act, 2015, H.R. 8110 re-appropriated and extended the Ship Modernization, Operations and Sustainment fund (SMOSF) to provide for costs associated with the continued operations and modernization of eleven CGs and LSD 46.  Received $13,800,000 FY15 SMOSF funds for the LSD 46 Tortuga.  Received $45,400,000 FY16 SMOSF for the LSD 46 Tortuga. (b) FY15 C4I procurements, FY16 HM&E Modernization procurements, FY16 combat systems procurement and FY16 SSRA for LSD 46 Tortuga. (c) FY15 SMOSF for First Year DSA on the LSD 46 Tortuga.  FY16 SMOSF for DSA and ADVANCE PLANNING LLTM on the LSD 46 Tortuga. (d) Funding for FY18 - FY22 is shifting funds from SMOSF to base budget.","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","ec1c9257f68cd98ca68bbf5edb225a8f846a39ac30f3d488596f1d43ac32babb","0-c66a1ecf5f9f90e020f749ec4beca62b907346dd5962c4a0f736dfe5408d8832","","","488.936","45.4","0.789","","","64.3","","64.3","","","","","","","","6096-988929165d0cc76f0912d1c735e3f3ea555ac0e196d0099aded8bb04705f7036","root"
"ST002 -  Propeller Blades & PLMU","","2018-BASE_PROCUREMENT-2018-NAVY_OTHER_BA1-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","ec1c9257f68cd98ca68bbf5edb225a8f846a39ac30f3d488596f1d43ac32babb","1-ff0ab35524890297c1dde56a933d429fa6938655e5cdf6f4940f9da9572f94cf","Models of Systems Affected: Propeller Blades & PLMU  This SHIPALT replaces the existing Propeller Blades with higher efficiency blades and installs Propulsion Load Management Units (PLMU) that result in fuel savings and engine maintenance reduction as well as operational benefits.  The prototype for this SHIPALT was installed and proven aboard the LSD 44 under the DOD sponsored Commercial Operations and Support Savings Initiative (COSSI).  Return On Investment (ROI) for the class is estimated at over $40M (after payback) and operational benefits include increased top speed, quicker response/deceleration, and elimination of existing system performance problems (i.e., low lube-oil pressure trip of main engines).  Only 9 LSDs will require this SHIPALT as part of the Midlife Program.","","17.737","0","2.115","","","1.362","","1.362","","","","","0","","","6096-988929165d0cc76f0912d1c735e3f3ea555ac0e196d0099aded8bb04705f7036","root"
