ServiceAgencyName_val,ServiceAgencyName_@footnote,ProcQuantity_val,ProcQuantity_@footnote,AcceptedBeforeOct1_val,@SOURCE_FILENAME,@RECORDID,@ROWID,ServiceAgencySuffix_val,ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule,@PARENTROWID,@PARENT
"Army","","8126","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","b482f91e0e340e17876ce29fc610e3549a5600419435180d4fcbe7cb1f936e50","0-9909c657b00cede45b26a85331d0fa4d045e19960d35702e16596bbf04595b4e","","","0-cac424374171835d0909a105019358f7d0064909da1b54d3663d4301d5cc02e7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","8131","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","b482f91e0e340e17876ce29fc610e3549a5600419435180d4fcbe7cb1f936e50","0-3c5d23c1b1d5b5508d9b049011204d62579b0b387853bc53350e35ea66256e27","","","1-f4828c7d2d873ce557ca87c8cbf3949358d5faa6c68c378367049384a03e4682","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","48594","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","b482f91e0e340e17876ce29fc610e3549a5600419435180d4fcbe7cb1f936e50","0-11ecff445ff68e2255a812a469bc4a205581a4df2c7c1c6e6e868c03e6007569","","","2-b7ad85618992eb948ef5e250041b7827ceb6b819009f75c96c88aa95a05d7af6","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","210526","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","0-b9f5a9b12bccb3a31283837de5de53898671583fa8dd64fab086cdb34c848948","","","0-db49b7953c6c84b2154f2968dc8d30f50719147a3e00a300da1daa4246f11303","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","108789","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","0-d1a6e9afd01c4a3ffb7c258b770eb6ba889e400e561fb496101962102201510e","","","1-1f1d29acd9ced4ec872b7ae8772af0070f7cc4a908cc75c900ca1afc866f1fa0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","147759","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","1-90a06e5b382f027778d16922535fb9a250cec799ebd78f16d1123cbca2560fca","","","1-1f1d29acd9ced4ec872b7ae8772af0070f7cc4a908cc75c900ca1afc866f1fa0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy Special Operations","","40000","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","2-c24196862d383a0dad0f257b3dcf81633f499d825a33c3c2ca49a1d48dc3c4e4","","","1-1f1d29acd9ced4ec872b7ae8772af0070f7cc4a908cc75c900ca1afc866f1fa0","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","47531","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","0-ae272bdae5935fe62ca1a650d7c6d48a7dc930c8bc6cfb5acb469620078a34bc","","","2-2d6ac962b4aba0db7c0c1de9b89c339ee3f992005ce381ce636d19fbc95c3645","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","410424","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","1-67b8b2edbf02c7c451b3b9b273468e8a62e82d159e2f7cb0fab2e57c7b554511","","","2-2d6ac962b4aba0db7c0c1de9b89c339ee3f992005ce381ce636d19fbc95c3645","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Marine Corps","","135607","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","2-ddc424a144c6451ba919f6867099d4d66d667a7ca693a5f046a5f3675cebbddc","","","2-2d6ac962b4aba0db7c0c1de9b89c339ee3f992005ce381ce636d19fbc95c3645","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","80500","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","3-69f55e255887d79fcdfabb9fdae6c7597f115e90ca93909a491da9bbedeeb66d","","","2-2d6ac962b4aba0db7c0c1de9b89c339ee3f992005ce381ce636d19fbc95c3645","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","1372983","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","0-8c06cb322d336321f121e04ed71c841fc03ed2cb57b89df9c174bf5d85ef05ba","","","0-2e60477554bdc593596ce83554b2879e94c86fabc60016f2da01a3d15f61db60","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","1894737","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","1-5c5a7a60d9456bce722b351b7005ada76e2a3dba740294dd738868d6aee83376","","","0-2e60477554bdc593596ce83554b2879e94c86fabc60016f2da01a3d15f61db60","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","1305400","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","2-517b4698b4ba39487909cf7656ee39adfb2bbadf5a4661d29ca9a37c1c839e7c","","","0-2e60477554bdc593596ce83554b2879e94c86fabc60016f2da01a3d15f61db60","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","979104","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","0-549bd09f6028a4626564c0443fadf2cfe60c6df34a5ef96d99761beb76b93f5e","","","1-d261c798355729f301e183eaa0501071e06896b62f1cd512df663076819ecd43","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","1329827","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","1-f6606ca7065e17e65c480cc52d382da84fb88e7ac4bb5cfd566c9f3640223e15","","","1-d261c798355729f301e183eaa0501071e06896b62f1cd512df663076819ecd43","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy Special Operations","","360000","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","2-ba1cd8a319cce8c9d669d95456541b80cd1756bd7fd575d5ff31b3f536c37107","","","1-d261c798355729f301e183eaa0501071e06896b62f1cd512df663076819ecd43","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","427781","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","0-aef37707ebeac1f73aa62e75bfaf314fe3a231c8ca13e903bcd4347deb8e0f01","","","2-e6c3ce7c1e97e975b0da566fab3867de711f6b4b08276ccf63742f4ccd7ad689","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","3693818","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","1-a49055fbd2a20fd39e2a805d0694818d8e9484220f45ecef7193d023df8f138b","","","2-e6c3ce7c1e97e975b0da566fab3867de711f6b4b08276ccf63742f4ccd7ad689","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Marine Corps","","1220460","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","2-7df64b30bed2a77e7b429c4f1dd6c727bfbd36db57bdd1157812c2d09dc47dce","","","2-e6c3ce7c1e97e975b0da566fab3867de711f6b4b08276ccf63742f4ccd7ad689","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","724500","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","3-f299e9f0516d34c57c7a2f41b4fc21cf870429f030e76babbcdaa9334a78e7c7","","","2-e6c3ce7c1e97e975b0da566fab3867de711f6b4b08276ccf63742f4ccd7ad689","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","2204686","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","0-8bc2508b671e514a961ee22423dae29cdd50045c9688eed674b0192cb3a9b77e","","","0-ad6cc709d80b2fae01af1aeae64f783c408a7eb35ec6d4ce22b340b0f40ca101","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Coast Guard","","250000","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","1-3656baa486cec805601353b5bedeb1ef1d03a37910f11f80ba80881cb878e2a2","","","0-ad6cc709d80b2fae01af1aeae64f783c408a7eb35ec6d4ce22b340b0f40ca101","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","3610550","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","2-ed165620bf4c538c5485cbabc2951fc82960dbd75bc638ea0e7b1171d923b8b2","","","0-ad6cc709d80b2fae01af1aeae64f783c408a7eb35ec6d4ce22b340b0f40ca101","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","830472","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","0-2762c15846613d2dd978f5895e327a22a7e74263b23c1b80f21c9db3f665e9be","","","1-0a4ebf34c3c68373fa2d286bda5e36da8bdce144c941260484f7d6cc73459ab4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","22959789","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","1-5c08abb9d70120ec5baaf467ac069f7e5b1714cd8f9b3f4a9562609998d6a753","","","1-0a4ebf34c3c68373fa2d286bda5e36da8bdce144c941260484f7d6cc73459ab4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Coast Guard","","45000","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","2-6fea0463fb0f182ff0f5673258bb95367327b81bfeeed87deed3e149ad7f44b8","","","1-0a4ebf34c3c68373fa2d286bda5e36da8bdce144c941260484f7d6cc73459ab4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","3468771","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","3-4216d966b4fdf4d8b2659a631bb3c7875c3f2b0a20ce49ad78094b8d33761acf","","","1-0a4ebf34c3c68373fa2d286bda5e36da8bdce144c941260484f7d6cc73459ab4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy Special Operations","","1275241","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","4-639c158de75178a4697df2527a61a666fc2ea87badfbe2bc2214abc9b457b290","","","1-0a4ebf34c3c68373fa2d286bda5e36da8bdce144c941260484f7d6cc73459ab4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","820581","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","0-3aa36783cb251e21cb1d250b7ba58aeac0c9aea92ca0e063acaf1d86e4510b43","","","2-8dc093bdd3b7d6d93983c54a3c36aab2251a2f9cfdd6227260e2ec40e2979989","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","20007833","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","1-c614b014d5a60a0ca01b3bbfd61bb7d1d9cb2ea2e15f50d6c6580fba9ca45e0c","","","2-8dc093bdd3b7d6d93983c54a3c36aab2251a2f9cfdd6227260e2ec40e2979989","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Coast Guard","","43200","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","2-d78e508a663b2f03c65f4e4f334bf4360a54e54ddd0d1f8cfb2a617bc13d9f98","","","2-8dc093bdd3b7d6d93983c54a3c36aab2251a2f9cfdd6227260e2ec40e2979989","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","2736900","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","3-0ce82a1e21ca079231cf697acb1b238d9e40fed25a7530d2b961866e6e8091c9","","","2-8dc093bdd3b7d6d93983c54a3c36aab2251a2f9cfdd6227260e2ec40e2979989","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy Special Operations","","350100","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","4-206ead29b45ea49f4c8fb21bcaa99f999740099e7c3a66b032ccf51584949b7e","","","2-8dc093bdd3b7d6d93983c54a3c36aab2251a2f9cfdd6227260e2ec40e2979989","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","16117593","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","0-cc19deb572f21742667702b1b67a6a5eff8b73f57fb4b0e4ab73a468b9d58085","","","0-dc5bfb423adfbfd04defc46d183f48176b06fd83d6fea503e29404e0c715e42c","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","92275","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","0-6faaa9b770aea281913aa3c03fac50a92d7039e3eb37bf1efa8c42b802a9b63e","","","1-a93f0da6208a783f1c4dca7b0927dd4e06438ea0251ca0fac0ee47f4005f927e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","2551088","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","1-dee14b3e891cf10ef3bd24e0513dbf6ee90f599579cb7b469ff00f0862eff4ef","","","1-a93f0da6208a783f1c4dca7b0927dd4e06438ea0251ca0fac0ee47f4005f927e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Coast Guard","","5000","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","2-d4e9afdd2c74db5a1f906649fc9817e0e6418bdfc9676213a155e24356150385","","","1-a93f0da6208a783f1c4dca7b0927dd4e06438ea0251ca0fac0ee47f4005f927e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Naval Sea Systems Command","","385419","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","3-72a7e15b7ce2362d3b49a6e6de71e7d33329b5c6947585cbc1e3d793cedcd0f7","","","1-a93f0da6208a783f1c4dca7b0927dd4e06438ea0251ca0fac0ee47f4005f927e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Navy Special Operations","","141693","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","4-7c4bef75618b825303759a4a454f341060a04071e0836e9a09a3aa0e4253acd4","","","1-a93f0da6208a783f1c4dca7b0927dd4e06438ea0251ca0fac0ee47f4005f927e","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Air Force","","91176","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","0-380d2d96c7961f1104dea856e9bf061d376a3af3c8a3a526bb15aeda93af6bf8","","","2-840f7e2ec8df4984fc54b8471692442206a1f260a31ea48c9c8204da0959eaa7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
"Army","","2223093","","","2019-BASE_PROCUREMENT-2019-ARMY_AMMO-U_PROCUREMENT_JustificationBook_Army_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Army_PB_2019.xml","9000dce033536176466dfce30f27018a1bfabaf7b76ebb7f79088879009b9cc5","1-038333a940022a84dd9cd1591a7e2f7b430975bbec7437a5a94192a7407ef76d","","","2-840f7e2ec8df4984fc54b8471692442206a1f260a31ea48c9c8204da0959eaa7","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning"
