Name_val,Cost_BudgetYearOneBase_Quantity_val,Cost_BudgetYearOneBase_TotalCost_val,Cost_BudgetYearOne_Quantity_val,Cost_BudgetYearOne_TotalCost_val,Cost_BudgetYearTwo_Quantity_val,Cost_BudgetYearTwo_TotalCost_val,Cost_BudgetYearThree_Quantity_val,Cost_BudgetYearThree_TotalCost_val,Cost_CurrentYear_Quantity_val,Cost_CurrentYear_TotalCost_val,Cost_BudgetYearFour_Quantity_val,Cost_BudgetYearFour_TotalCost_val,Cost_BudgetYearFive_Quantity_val,Cost_BudgetYearFive_TotalCost_val,Cost_PriorYear_Quantity_val,Cost_PriorYear_TotalCost_val,Cost_AllPriorYears_Quantity_val,Cost_AllPriorYears_TotalCost_val,Cost_BudgetYearOneOCO_Quantity_val,Cost_BudgetYearOneOCO_TotalCost_val,@SOURCE_FILENAME,@RECORDID,@ROWID,@PARENTROWID,@PARENT
"Air Force Active","","","","","","","0","0.000","","","0","0.000","0","0.000","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL2-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","680c77c8e369afc93c60b0718d2520f7c74d13387f93fae984676f2a9b1800db","0-2ee0b73d3c238d45f64e308d269072d41231be617a26deb481ac2f3d817436a0","0-ebccf88fbdec8731e5174cbd11d7232356c54795a9ec2ea828ca2d6722f26bf7","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e9a56aa3e6bf0aa0279aeef01105eabf7d9e7b407852ced55c66fd3a0f85e0f8","0-5f950746e9251c75dca093fb24a3012a91a4ff56bb66913546a2c73dc9403b06","0-01ed95ab3f72d65a0f2af5e32bdadc21b84189523c09acf4bcc6f292b2a194f0","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","91de0084c24a611e541ba33983024aa36e2f415cef277f4f22ba3588f9b09d6a","0-f0931a91c1d10db98a0e01232e8682e9aa99ad28ddf6f4fe28a70144fe96dc01","0-969f217746b97aa3b92d63db02aeca57f2d1492e54e32ca8971d293e5ba2dea8","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","91de0084c24a611e541ba33983024aa36e2f415cef277f4f22ba3588f9b09d6a","0-1d49ccbe408ac886030675960e6594bdb44e5a26394be5586b109fa9ac79cdea","0-f8f41d64b622f0f031082afaed4bef981f87885711944c0cc4cc53bcdfd45adf","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","91de0084c24a611e541ba33983024aa36e2f415cef277f4f22ba3588f9b09d6a","0-5eef27a156f7a38b2082ed56950717749b4aad9ad1fc1bf27cf19623f20df48f","0-6a637e089fc35feb5a55a476d9c7e970eb6ffc011e3f23564dbfceb30f3f02b1","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","91de0084c24a611e541ba33983024aa36e2f415cef277f4f22ba3588f9b09d6a","0-ace5b922917e7135436e4c55af3792172c2de5eff4f2cd6781dcea243fe9fda2","0-40a770764eafc90f996457085fe67308eb66f733d5a9bbdb71de798f027b2157","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","","","","","0","0.000","","","","","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","f74b57d9f384718877b1179100191fcf94a30f5a4525343209bebd08aba18629","0-674b9a6d089ab783767a003fc2817c4d20cbc7e93ed089ae259c72ccc9743672","0-2125cbb3ac3ef891788a221336234545a6c2b23e7e84bffd675c40f7e49d9a82","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","f74b57d9f384718877b1179100191fcf94a30f5a4525343209bebd08aba18629","1-19b0c82b231be63b4a176c7666dd389642377735470723b84ee33c15d15d0b80","0-2125cbb3ac3ef891788a221336234545a6c2b23e7e84bffd675c40f7e49d9a82","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-0b7467bb2270eab128b880a260f5811820c146dee046248dc2b57035aa46f265","0-8b45c0c3da761e53eec763eeb99791c16c06a0c0483eb1402a347fbe7004223a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","","","0","0.000","","","0","0.000","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","1-6a76cbec50796583b3ae4ca9862ac913fcd2b7dc6f0717ec89eb0ba5756cbd1c","0-8b45c0c3da761e53eec763eeb99791c16c06a0c0483eb1402a347fbe7004223a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","","","","","","","0","0.000","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","2-b6e0482b2372134f8bf9a10fc8967db96cebdfd2a92d68ade6c29f2292c98c59","0-8b45c0c3da761e53eec763eeb99791c16c06a0c0483eb1402a347fbe7004223a","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-4fb0d1d171e02f63899c65af52eb37578033072170e7cacee4d4f73782c72cf0","0-ef99b6584abebdf09ab221ea0c18be7589d5c556291eab1aebaadb3af0660eb4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","1-4f1a9f690bec71e309e1257560e3c23d56cf56a82abb06e1ddd241fa4ed31c37","0-ef99b6584abebdf09ab221ea0c18be7589d5c556291eab1aebaadb3af0660eb4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","2-018c7c0b941337210aa1e4f5f3cb6d7a03657265f0a5fea0043a6c0b3d20cd4b","0-ef99b6584abebdf09ab221ea0c18be7589d5c556291eab1aebaadb3af0660eb4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-ca4f08592c42799ada94aaf8fc9c15bf128bf3bce26ef4916877c9871d10f702","0-4ae42f14f9e5b3c923a0c64b4498a9f75c0a5eadb21082176598a217b10843a4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","1-c587922d71a979588be2c5d4e05d2cd9adf59c0652f1d3e6ad26bfe0adbbe987","0-4ae42f14f9e5b3c923a0c64b4498a9f75c0a5eadb21082176598a217b10843a4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","","","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","2-a933306c9e37c35f59cff1e5dc13e7d252e82e98ace882ba7f97d7b81dc4be39","0-4ae42f14f9e5b3c923a0c64b4498a9f75c0a5eadb21082176598a217b10843a4","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-7f0ec6bede9af989f2a9f4fac0e322027927f25126c1f21c2c89f912910da7b0","0-ff4351e7487882943c10f2be2b5f7de498161dbd070b55e10d54187459f4d6ff","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-1577a6d11c8bbc3aa109556ddab9e4cfdfa4985680d9ae58d6457f14c70b5d69","0-1bdfdb4ddae2ed807d637196eed620bf75f6f17933e65b62ffb0853824cac7dc","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","0","0.000","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fffe54731d8143cd96bb37609c13b3393a56b9399dee8f129c11eb26ad47449e","0-f7bc791992674612b8f3c6e9b520b7ef4012e3cea878954d8b96af9b65324115","0-51a767f4569153c6e9d7f82d98238113cc7ba72f10534147aa3424c74a84f08b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","2150443ec16193285ee0fc22dfc09299d08db08f6cd46a36544d915378ed476f","0-eda3a90141f2382c8b67440de499c286caea36fc0faa5fff992cd62173bac1e5","0-b7746d4a1c637aa6c64e4625aa0571f78fc30fb4cde21460c5df39dc2fa15625","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","0-e59ba9834be5e920c24fc01a312463f0f692db1d18ba29a24db890fca77ea98a","0-6b0afcd16e8aa50b2fd2efa33b293ef95f8c59b6eee93242a78d4ac0b72c4136","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","0","0.000","0","0.000","0","0.000","0","0.000","","","0","0.000","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","1-37f498032f3ae6db83eec28e4aa5eb7bf3a04739b376038085894d1c3431cb3e","0-6b0afcd16e8aa50b2fd2efa33b293ef95f8c59b6eee93242a78d4ac0b72c4136","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","0-0424354d0b6b366c1dbb761518168276e963eab1dda00ceb33934387f3e1e865","0-57c8de9cc4ad5915b10a8b40c74f072438b9ddc22e2ba9a3c6ab7f99d1ae5261","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","0-0ca3b7d0e57d8023b2e43d4f7262ef4d92601d4f7d8aaf3f069a0e9289aa4bf6","0-7a660b25531ead208483d4af32e0653ffed24593cc6549a3da920a6948a5d57e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","","","","","0","0.000","0","0.000","","","0","0.000","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","0-14a6cc33031064dd43e67f7c4079bf4f449dc867f60adc82bda80e4db6e83435","0-8f31da03822cf4ede7fe73731b39ca396d081ddd0899bb51a014669fd5de74ea","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","","","0","0.000","","","0","0.000","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","e15bc29c01e7fdb9531cf9bdbd90395260d4d3b3e7f7e0cc3752a7396de8fdfb","1-917155dc429dda4452e0aca0a2311f6b988be258eb34cf2c049ae57d90c23d2b","0-8f31da03822cf4ede7fe73731b39ca396d081ddd0899bb51a014669fd5de74ea","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","9725a95371fef8fccb7b499cb67f38c887d25989a2e484fcb508d9d28de63262","0-30212d3fe9d9fc5e6601b8c184a1a9bca15861d4a12b6ef22f827e76052be383","0-99a890abb4278ddb4e51db61bf15fe5df0e65242775d2be28445975b236f4033","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","a42a3fdd1dd7ea22d485a46359f88be1b656f9a720ad019ae1e266127dd102c4","0-7da1439a8ffa4b80b157fbabf89024aa6fb925a278fd751029389ee7412638dc","0-3ecb6eb2a05517113807df2c06cc3e33f144a3e17d852de11f7ddf10e97a2813","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","fc60b87b8a8615a5decc1fd7c97ec8c33f257e6f893738f828991d2674d4a35b","0-fc7e7085239c7ba8e4d01463100e5eaee7d892321a941a2130242fd4cb12d124","0-df91c14c195d68aa127d2857d97f8c223aa87b2ec6d626184bcbd2ecc489e7c9","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","9d664e3d454672bc0353ffea221b34f7814f313dfb2e5e7c2a4053707f4c6b2a","0-ecb42c5f0ca7a98bb05d43f527533537acd2a2de0881af30c63b9a711e11754b","0-d958a46e0ba598e1dfd028158ae134abd0d1f021babe2f1fc4d9a01e836e462b","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","","","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","89d1f18b04cd78b03e8aeefd7f8a7407aeedb0ad5809a79c101f2611568c68f0","0-fb78b93c9dc8440c5ae997aee50895bb610ad7fbadeb8432f630e0bf58b38148","0-8fc64f58ad9f51e0cda6be2a6993754ae260be571cd3ad52c4f8068d78755059","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air National Guard","","","","","0","0.000","0","0.000","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","89d1f18b04cd78b03e8aeefd7f8a7407aeedb0ad5809a79c101f2611568c68f0","1-f6843d56a719561983a99499074d1386d2f9fe6065b45efa720b377d75461e07","0-8fc64f58ad9f51e0cda6be2a6993754ae260be571cd3ad52c4f8068d78755059","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","0","0.000","0","0.000","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","89d1f18b04cd78b03e8aeefd7f8a7407aeedb0ad5809a79c101f2611568c68f0","2-d104eacc0f0ad5c88f90ed0b9e5ad5fdb47b8f942db4c3c643b3b95caca2103a","0-8fc64f58ad9f51e0cda6be2a6993754ae260be571cd3ad52c4f8068d78755059","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","0","0.000","0","0.000","","","","","0","0.000","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-1d043f7f2c557ae9d999f921f898b0c1be0e980002b7b9815e07d62a973381b7","0-f5136a5e3fcd6cc84113ef36cd9e6d6dfe5c282bc598b4d4c9ce024cd6cd2109","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Reserve","","","","","","","","","","","0","0.000","","","","","0","0.000","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","1-3d8c7f70a81b78ac56cc3b3a5cf84c56ae89ca86dff167c28fb5320e1a181219","0-f5136a5e3fcd6cc84113ef36cd9e6d6dfe5c282bc598b4d4c9ce024cd6cd2109","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
"Air Force Active","0","0.000","0","0.000","0","0.000","","","","","","","","","","","","","","","2014-BASE_PROCUREMENT-2014-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.zzz_unzipped-PROCUREMENT_MasterJustificationBook_Air_Force_PB_2014.xml","b258f3af81e00e06e01d594fe0ad3952ecee5f4934a7d59a02173ec581326bf6","0-3bf484aa37089d5fae1f0a37ecf56a18190888208b15bd30b1faa343bd6a0c5d","0-469c58d12175e5c4ef9e9fe20ff73c00e42d22381d8934dd6abe44c8fda91b1e","root.record.ItemExhibitList.P3AModificationItemGroup.ModificationItemList.ModificationItem.Installation.ImplementationMethodList.ImplementationMethod"
