Recurring_CategorySubtotal_TotalCost_PriorYear_val,Recurring_CategorySubtotal_TotalCost_CurrentYear_val,Recurring_CategorySubtotal_TotalCost_BudgetYearOneBase_val,Recurring_CategorySubtotal_TotalCost_BudgetYearOne_val,Recurring_CategorySubtotal_TotalCost_AllPriorYears_val,Recurring_CategorySubtotal_TotalCost_BudgetYearTwo_val,Recurring_CategorySubtotal_TotalCost_BudgetYearThree_val,Recurring_CategorySubtotal_TotalCost_BudgetYearFour_val,Recurring_CategorySubtotal_TotalCost_BudgetYearFive_val,Recurring_CategorySubtotal_TotalCost_ToComplete_val,Recurring_CategorySubtotal_TotalCost_Total_val,Recurring_CategorySubtotal_TotalCost_BudgetYearOneOCO_val,Recurring_CategorySubtotal_TotalCost_Continuing_val,@SOURCE_FILENAME,@RECORDID,@ROWID,NonRecurring_CostElementList_CostElement,NonRecurring_CategorySubtotal_TotalCost_AllPriorYears_val,NonRecurring_CategorySubtotal_TotalCost_ToComplete_val,NonRecurring_CategorySubtotal_TotalCost_Total_val,NonRecurring_CategorySubtotal_TotalCost_PriorYear_val,NonRecurring_CategorySubtotal_TotalCost_CurrentYear_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearOneBase_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearOne_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearTwo_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearThree_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearFour_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearFive_val,NonRecurring_CategorySubtotal_TotalCost_BudgetYearOneOCO_val,NonRecurring_CategorySubtotal_TotalCost_Continuing_val,Name_val,CategorySubtotal_TotalCost_PriorYear_val,CategorySubtotal_TotalCost_CurrentYear_val,CategorySubtotal_TotalCost_BudgetYearOneBase_val,CategorySubtotal_TotalCost_BudgetYearOne_val,CategorySubtotal_TotalCost_AllPriorYears_val,CategorySubtotal_TotalCost_BudgetYearTwo_val,CategorySubtotal_TotalCost_BudgetYearThree_val,CategorySubtotal_TotalCost_BudgetYearFour_val,CategorySubtotal_TotalCost_BudgetYearFive_val,CategorySubtotal_TotalCost_ToComplete_val,CategorySubtotal_TotalCost_Total_val,CategorySubtotal_TotalCost_BudgetYearOneOCO_val,CategorySubtotal_TotalCost_Continuing_val,@PARENTROWID,@PARENT
"0","0","3.734","3.734","0","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.xml","b3aa3b59f818c173b4e996bb29e0800d5a4ed26570bd4a5c590ed6277b838916","0-5974d493322b9ec2faa4f83e4b162bb57b740cd4fe7b2ddfc0645abe75bd5b4e","","","","","","","","","","","","","","","","0","0","3.734","3.734","0","","","","","","","","","2-fcea8f18c71dde4578f401c14c5ccf1bb0767d5e9697442f2ae9621ad4176346","root.record.ItemExhibitList.P5Item"
"13.505","27.197","40.47","40.47","23.75","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.xml","b3aa3b59f818c173b4e996bb29e0800d5a4ed26570bd4a5c590ed6277b838916","0-58d05eaaf1f35c1d802db4f0c9769de1f58cbd35066826a4a07b77dfdfd62ccf","","","","","","","","","","","","","","","","13.505","27.197","40.47","40.47","23.75","","","","","","","","","3-e6bf1c575282a745b5a2bd145f96a3ee9c52ab40ac9440bd387c77957b43b5ba","root.record.ItemExhibitList.P5Item"
"41.952","10.668","7.29","7.29","132.363","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.xml","b3aa3b59f818c173b4e996bb29e0800d5a4ed26570bd4a5c590ed6277b838916","0-77a8a949418f8eee81932ad084a693ee2259fe02b367e16973b12ada62510f7f","0","","","0.312","0","0","0","","","","","","","","42.264","10.668","7.29","7.29","132.363","","","","","","","","","4-5217a34e8a59db5272a898410e708af58f102895524be8886551950dc28e6cf3","root.record.ItemExhibitList.P5Item"
"8.939","7.444","8.21","8.21","48.511","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.xml","b3aa3b59f818c173b4e996bb29e0800d5a4ed26570bd4a5c590ed6277b838916","0-5bef562b1db2412300cb6ff64ebf499d32b480cde47c20b17e1683b35b545085","","","","","","","","","","","","","","","","8.939","7.444","8.21","8.21","48.511","","","","","","","","","5-128a1dee39117bef989124a98645695637a90185ad3091819d3b3ff7d97d8451","root.record.ItemExhibitList.P5Item"
"6.104","17.879","8.356","8.356","19.814","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.xml","b3aa3b59f818c173b4e996bb29e0800d5a4ed26570bd4a5c590ed6277b838916","0-0882b0848902c73684b3fb090d6032de9ea938f5bbf412e875fed69b69388c30","","","","","","","","","","","","","","","","6.104","17.879","8.356","8.356","19.814","","","","","","","","","6-892387d0576c9848c7c8578b5c5b5d4a8bb86aeee5606fb75cabc5085c39d087","root.record.ItemExhibitList.P5Item"
"6.601","8.146","9.005","9.005","39.774","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.xml","b3aa3b59f818c173b4e996bb29e0800d5a4ed26570bd4a5c590ed6277b838916","0-d2f3f6438bcb1f46f3ef8b6753263fe0f82b6fd9409343f8395dcef1016cdf65","","","","","","","","","","","","","","","","6.601","8.146","9.005","9.005","39.774","","","","","","","","","7-649cfdb4d4ad112a54f4a6f3ea86b38ebdc181f458fd90b13e285fa81e5ef2ff","root.record.ItemExhibitList.P5Item"
"2.868","11.161","11.712","11.712","9.704","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.xml","b3aa3b59f818c173b4e996bb29e0800d5a4ed26570bd4a5c590ed6277b838916","0-a4234e3e9e952b3d3c14d7c86f0bf625e8b58771a43c5df752ded1a5c73a103f","0","","","0.076","0","1","1","","","","","","","","2.944","11.161","12.712","12.712","9.704","","","","","","","","","8-6842d17b0d3725a349d46338a15ec29c1fda9efdbafec4f8d13eccfe6eaadcd2","root.record.ItemExhibitList.P5Item"
"0","0","8.5","8.5","0","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.xml","b3aa3b59f818c173b4e996bb29e0800d5a4ed26570bd4a5c590ed6277b838916","0-0a2b0fe6c03aaec5ccd9b06347bc6628a115b5e7b29a35aab385bd19db4ff0c4","0","","","0","0","10.786","10.786","","","","","","","","0","0","19.286","19.286","0","","","","","","","","","9-9b6765f3af696e124b3ae8eeceedfdb8559f3095a609388da5aef264f0f154a2","root.record.ItemExhibitList.P5Item"
"0","0.36","5.352","5.352","0","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.xml","b3aa3b59f818c173b4e996bb29e0800d5a4ed26570bd4a5c590ed6277b838916","0-f9a7e378694723cc0fe0fb2494af3fa69445bb9fba31bd1024d3b8698be3ee4e","","","","","","","","","","","","","","","","0","0.36","5.352","5.352","0","","","","","","","","","10-82caca2d53f02031a828fd2565a9ad4b5cd51e0ce4e6e2b0094f3b7da318ab7b","root.record.ItemExhibitList.P5Item"
"0","0","3.501","3.501","0.37","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.xml","b3aa3b59f818c173b4e996bb29e0800d5a4ed26570bd4a5c590ed6277b838916","0-6757f6fefd22887ce1d378ec2aa701c63c9561ab6007ca82a1e6946fdd9a1ee6","","","","","","","","","","","","","","","","0","0","3.501","3.501","0.37","","","","","","","","","11-30184047d1def8d57d8f8dc35a56b2f21f3e9c4db7a88135d675d0fc7e356b6f","root.record.ItemExhibitList.P5Item"
"0","0","1.826","1.826","0","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.xml","b3aa3b59f818c173b4e996bb29e0800d5a4ed26570bd4a5c590ed6277b838916","0-c0c98033f436271dd57196cfc2af14f14c5472a1eddbb30885be4237d5d38acc","","","","","","","","","","","","","","","","0","0","1.826","1.826","0","","","","","","","","","12-c90ef6ad6587da59a7772cdf3c2745ea558a5e1533d39bb9a18e85ebba79382e","root.record.ItemExhibitList.P5Item"
"3.907","1.94","0","0","0","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_CBDP-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Chemical_and_Biological_Defense_Program_PB_2020.xml","b3aa3b59f818c173b4e996bb29e0800d5a4ed26570bd4a5c590ed6277b838916","0-6c179a8f0860170b9b7f79b36b6a7017c12802f973d80547934b59b61547fccb","","","","","","","","","","","","","","","","3.907","1.94","0","0","0","","","","","","","","","13-ec6dd11edace806aebb02085f032862bc39faeb705f4b3b4f5c2ef6f8dbf44c0","root.record.ItemExhibitList.P5Item"
"14.154","21.112","13.324","13.324","264.473","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","09e72283135302e9cfb987874b76176f0b8e8209840feb1d5d30afee91714ed8","0-2d4adcf48438ca4576154c39caafa7c574a1bab819a561beeacf924035b5e616","","","","","","","","","","","","","","","Teleport","14.154","21.112","13.324","13.324","264.473","","","","","","","","","0-3191fb57b67269417639c1a2822f9a67fbd27d4a042ba1a55db71097410d9e03","root.record.ItemExhibitList.P5Item"
"1.363","5.188","1.146","4.946","22.739","","","","","","","3.8","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","09e72283135302e9cfb987874b76176f0b8e8209840feb1d5d30afee91714ed8","0-ef65b97583b7bc6f1d891d988c31160439a09e0b0c989e280c824d65647cfcc6","19.584","","","1.979","","","","","","","","","","Standardized Tactical Entry Point (STEP) Baseline","3.342","5.188","1.146","4.946","42.323","","","","","","","3.8","","1-357905573bd423f4d44a4b7c962a7644d314a6f86f9d7ab0302c678cbd98b527","root.record.ItemExhibitList.P5Item"
"0","","","","61.65","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","09e72283135302e9cfb987874b76176f0b8e8209840feb1d5d30afee91714ed8","0-2d17eade98deae76d660178c239c5f47101086690df5fa1c9e12a88e3a382121","","","","","","","","","","","","","","","High Speed Service Terminals","0","","","","61.65","","","","","","","","","2-7ac467af6c82a2b2855aceb427e501122640270cd59c8f9b7cfb8628b38fd9f5","root.record.ItemExhibitList.P5Item"
"22.626","11.405","1.633","1.633","32.592","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","09e72283135302e9cfb987874b76176f0b8e8209840feb1d5d30afee91714ed8","0-294f7ed0529dca060fd5b083683f768bab0216e97ef3c7194811900b124dbf8d","","","","","","","","","","","","","","","","22.626","11.405","1.633","1.633","32.592","","","","","","","","","4-c77f0447ce026634e41adf920be2ef84aa9117113a5a8869f3accbd5d61453f6","root.record.ItemExhibitList.P5Item"
"","","9","9","","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","09e72283135302e9cfb987874b76176f0b8e8209840feb1d5d30afee91714ed8","0-8b2c45eca8f8e5a10712f9b48fcc5dfec0a618ca4908ee31d771683bdec5f7c8","","","","","","","","","","","","","","","","","","9","9","","","","","","","","","","5-b0f3ab0f7c1cdb6c952680b8a060c9c6e3c23b6ecd754ab30e1520f65ff80ade","root.record.ItemExhibitList.P5Item"
"7.088","7.093","6.464","6.464","60.915","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","77c4f8798d6338d86857242de51b5f92a6b42af9e8764f3e711a4c910bc8d34e","0-efe9b72f085487e58afe6ecea4dca3d9ebfd0c4c23bf5ca4cda533ec082f1043","","","","","","","","","","","","","","","","7.088","7.093","6.464","6.464","60.915","","","","","","","","","0-95a1bcad2e0e126c26f3a9ebe3297cc462a140b793980d941cd5886bd8473a8c","root.record.ItemExhibitList.P5Item"
"126.176","139.112","3","3","489.196","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","77c4f8798d6338d86857242de51b5f92a6b42af9e8764f3e711a4c910bc8d34e","0-85d16c7365a129cb82cc1a346d7ef7b2fc0e693e6603d952037ddfd0a40b3adf","","","","","","","","","","","","","","","","126.176","139.112","3","3","488.943","","","","","","","","","1-050ef09a348c3ba2908600da53c4bee8cb3ea595236e07af6f753836d704b1f5","root.record.ItemExhibitList.P5Item"
"1.292","1.455","1.59","1.59","10.104","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","77c4f8798d6338d86857242de51b5f92a6b42af9e8764f3e711a4c910bc8d34e","0-e96005aa7881792cb39dcba39c627be2e3949c4a848603a827d65d2d6d1dfa6a","","","","","","","","","","","","","","","EPC/SECN - Hardware","1.292","1.455","1.59","1.59","10.104","","","","","","","","","2-a7421415b214ec1ce5eabde4073059eb85df556950ef86ca84422ee6b8f19bd8","root.record.ItemExhibitList.P5Item"
"0.894","1.386","","","8.806","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","77c4f8798d6338d86857242de51b5f92a6b42af9e8764f3e711a4c910bc8d34e","0-cef49cba588311183948274af9a57695567c4d5037e22f5de4b995398e81a8de","","","","","","","","","","","","","","","PNVC","0.894","1.386","0","0","8.806","","","","","","","","","3-99f8628180eac5003d9c2ef309701c3c3bc54e136b5758ec26798e43bf12dd1b","root.record.ItemExhibitList.P5Item"
"","","","","11.899","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","77c4f8798d6338d86857242de51b5f92a6b42af9e8764f3e711a4c910bc8d34e","0-ef8bd6c3f9e9ec2dd3952330634e7812a98f6ba5c4e149ef9e2c994ccab99fef","","","","","","","","","","","","","","","Hardware Cost","","","","","11.899","","","","","","","","","4-9d0772f28d5d2bb14ed253d4095cdfd6c439adf4f06c37dd4fbfde44ea9c642d","root.record.ItemExhibitList.P5Item"
"1.5","1.628","1.52","1.52","","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","77c4f8798d6338d86857242de51b5f92a6b42af9e8764f3e711a4c910bc8d34e","0-e642b7c1c4928c815606af91a80e0ac15f3970859066609d8fd9252f1d46c650","53.285","","","0.155","","5","17","","","","","12","","ISR","1.655","1.628","6.52","18.52","53.285","","","","","","","12","","5-42ea1150ab6f622f924163b7171b4da9522bf29549af868a1dd277a3e1840c8b","root.record.ItemExhibitList.P5Item"
"","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","77c4f8798d6338d86857242de51b5f92a6b42af9e8764f3e711a4c910bc8d34e","0-181493f884a28dd8f26ed3ea3fdc8dfec680e75de0bffadac0c62f08e6c4b6ae","57.7","","","","","","","","","","","","","","","","","","57.7","","","","","","","","","6-8b219223319c60cdecade75b647bf2e9418f0bda8864ce2af3dcc4fd29836e52","root.record.ItemExhibitList.P5Item"
"45.121","94.61","45.079","45.079","167.619","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","02c7526d8664407e2e2f4a72e0496c46771ca565d0f0c32221aac9991923f7cc","0-ea262f83fc47edf70547981d813b0f902ba13c2a72b4bd50490b2c95c4a66c3d","","","","","","","","","","","","","","","Hardware, Install, Sparing, PMSI","45.121","94.61","45.079","45.079","167.619","","","","","","","","","0-9567fc939dff86fd59089906645e51ed331c9f1f4a92f12acf9d9dfeb6439b87","root.record.ItemExhibitList.P5Item"
"164.149","140.338","88","88","149.623","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","b487cc9ffd5f8e72d60b3d249986e4622ac05a543d20126e2052b97ba3cd26b6","0-e56b6e9501566035b1e3875f1c78455d6fe97159ac485df62b35510e215c7976","","","","","","","","","","","","","","","","164.149","140.338","88","88","149.623","","","","","","","","","0-ae03d7d10f9c0f8c317a1e6a1425d1fd1708a7cfaad38148a5b17dde734dbb18","root.record.ItemExhibitList.P5Item"
"76.168","95.821","107.907","107.907","","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","05778d6b8fec6720d51ae8ff2715d51b405966a2797b86495a9cd49556847422","0-b16e8f42116554d8b60a30f777a7178e2c499eee974351523de64fdc2cf8378d","","","","","","","","","","","","","","","Joint Service Provider","76.168","95.821","107.907","107.907","","","","","","","","","","0-1e8eda7d52a39b7ff2063d21ec3c428432bd828001630914a0ade082ca8fe7c3","root.record.ItemExhibitList.P5Item"
"14.154","21.112","13.324","13.324","264.473","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","11bf65b3004b8df0765a724da97cc247df8689f67d51a0599c69defb2b6be72b","0-999d919ae7e423df2110f09382ff08931e5d282985c4bea3cf8460ef007ac8ce","","","","","","","","","","","","","","","Teleport","14.154","21.112","13.324","13.324","264.473","","","","","","","","","0-1222983670d01b8d4a8ee1da2e4fce02c8fdb5b71b8ce78768abc4fbf66cf58e","root.record.ItemExhibitList.P5Item"
"1.363","5.188","1.146","4.946","22.739","","","","","","","3.8","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","11bf65b3004b8df0765a724da97cc247df8689f67d51a0599c69defb2b6be72b","0-008b406f9c18ed9d10ca17f1387253b9b2fe916e755769bc5260a4db1902265c","19.584","","","1.979","","","","","","","","","","Standardized Tactical Entry Point (STEP) Baseline","3.342","5.188","1.146","4.946","42.323","","","","","","","3.8","","1-5e949514e66dbe10fb11540b75e850610fc941d7d8fefd87a4d60268d50d85dc","root.record.ItemExhibitList.P5Item"
"0","","","","61.65","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","11bf65b3004b8df0765a724da97cc247df8689f67d51a0599c69defb2b6be72b","0-428b9e2a33fc964a4b93af3ee8ba3876a4f249f7ee57850959c53a6634bbb86e","","","","","","","","","","","","","","","High Speed Service Terminals","0","","","","61.65","","","","","","","","","2-79993884be6c41c6d54317f6eb2d6d3d02b8861e692183348c5611f5025e9448","root.record.ItemExhibitList.P5Item"
"22.626","11.405","1.633","1.633","32.592","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","11bf65b3004b8df0765a724da97cc247df8689f67d51a0599c69defb2b6be72b","0-bcc6842c9604d2a2502b87a7c9976fe80de7a54f7604e2d2ce5ee0d9a9f6a21f","","","","","","","","","","","","","","","","22.626","11.405","1.633","1.633","32.592","","","","","","","","","4-7cff7edc83fd833f3c8a68e304ec3f34b5b6ccd56e96700b4af581582790b50d","root.record.ItemExhibitList.P5Item"
"","","9","9","","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","11bf65b3004b8df0765a724da97cc247df8689f67d51a0599c69defb2b6be72b","0-067c693170eee03329c6ec1cb385eb46b3803a2774d840d4df777ce9cdf822cc","","","","","","","","","","","","","","","","","","9","9","","","","","","","","","","5-90066e7b8631b6a3d4468b1fa79dae8b2787ea979bef0187e6c2b757e28d29dd","root.record.ItemExhibitList.P5Item"
"7.088","7.093","6.464","6.464","60.915","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","ad281f62c95d800b90e56715de1341c8c968b9501813cb8432594d90a3e348b7","0-3ba7ad49536a68183edd1e64c2b65699af9dfbfc88ac5308bb07048e5919ab07","","","","","","","","","","","","","","","","7.088","7.093","6.464","6.464","60.915","","","","","","","","","0-b45f98160b22eed09d69bc32db8a7c1f1818e7b6eaf85a527b685e41b7495953","root.record.ItemExhibitList.P5Item"
"126.176","139.112","3","3","489.196","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","ad281f62c95d800b90e56715de1341c8c968b9501813cb8432594d90a3e348b7","0-4d21fc3e930fdb9d155ec8c90da6e8f652dd0aa8f111f264b94aa320b1315f10","","","","","","","","","","","","","","","","126.176","139.112","3","3","488.943","","","","","","","","","1-d8521ab5ae146cd126c0da08809fd29765b0eeb2f4b397a190fc81e2ddd939d2","root.record.ItemExhibitList.P5Item"
"1.292","1.455","1.59","1.59","10.104","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","ad281f62c95d800b90e56715de1341c8c968b9501813cb8432594d90a3e348b7","0-dfad3fb8e809cd22f08a23faedcc8319324c40f20f86fbda3d534948a57183cb","","","","","","","","","","","","","","","EPC/SECN - Hardware","1.292","1.455","1.59","1.59","10.104","","","","","","","","","2-19cd8a68ea5fd295f0e69a2b7202a3756c6fce3109cf0b5596083c12b0fc166a","root.record.ItemExhibitList.P5Item"
"0.894","1.386","","","8.806","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_DISA-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Defense_Information_Systems_Agency_PB_2020.xml","ad281f62c95d800b90e56715de1341c8c968b9501813cb8432594d90a3e348b7","0-617a2c325708d4b479028f18c3c3999094c1933bdf2021166a6c84bf18f7d5e8","","","","","","","","","","","","","","","PNVC","0.894","1.386","0","0","8.806","","","","","","","","","3-4e2fb3f00a7e9f6ca2fbd160f2e6295c142b957a95cb5d3fa20a0a0b988fca13","root.record.ItemExhibitList.P5Item"
