Name_val,Name_@footnote,WhenRequiredInMonths_val,Cost_AllPriorYears_val,Cost_CurrentYear_val,Cost_Total_val,Cost_PriorYear_val,Cost_BudgetYearOne_val,Cost_BudgetYearTwo_val,Cost_BudgetYearThree_val,Cost_BudgetYearFour_val,Cost_BudgetYearFive_val,Cost_ToComplete_val,ManufacturerList_Manufacturer_Name_val,ManufacturerList_Manufacturer_Location_val,ManufacturerList_Manufacturer_InitialQuantity_ProductionLeadTimeAfterOct1InMonths_val,ManufacturerList_Manufacturer_InitialQuantity_TotalLeadTimeAfterOct1InMonths_val,ManufacturerList_Manufacturer_InitialQuantity_AdminLeadTimeBeforeOct1InMonths_val,ManufacturerList_Manufacturer_InitialQuantity_AdminLeadTimeAfterOct1InMonths_val,@SOURCE_FILENAME,@RECORDID,@ROWID,QuantityPerAssembly_val,QuantityForBudgetYearList_QuantityForBudgetYear_BudgetYear_val,QuantityForBudgetYearList_QuantityForBudgetYear_Cost_BudgetYearOne_val,QuantityForBudgetYearList_QuantityForBudgetYear_Cost_BudgetYearTwo_val,QuantityForBudgetYearList_QuantityForBudgetYear_Cost_Total_val,QuantityForBudgetYearList_QuantityForBudgetYear_Cost_BudgetYearThree_val,QuantityForBudgetYearList_QuantityForBudgetYear_Cost_BudgetYearFive_val,@PARENTROWID,@PARENT
"Equipment","","30","130","92","222","","","","","","","","Lockheed Martin","Marietta GA","0","0","","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","6ba238e5761c0b5cdb4005cd9d3b0ebd730c7a47c72ec72a3cb63b26a07450e3","0-809689fe9ed1989af682f37dcc37200949eaa4b48704fa30bdc63ff90dc20738","","","","","","","","0-362e0c59a0ff0a9bc49072ba15e1230633dee6b5bedd7e9a5e909f88d8daaa1a","root.record.ItemExhibitList.P5Item"
"Equipment","","12","","48","48","","","","","","","","Lockheed Martin","Marietta GA","0","0","","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","565aa015362bd445cc082985b6e24c13e2957f8c30a9dfbe4c0bd8a663cbe70f","0-bcfb1d454d7e4afc017da4fbd5eaf2bb77b89f10f4c6350a797e84c100f8c241","","","","","","","","0-4e189f7497dcaa89ac7fe2090e123971c45b4e9c3006109ed08b6870f1f7bfd3","root.record.ItemExhibitList.P5Item"
"Equipment","","12","0.000","84","84","","","","","","","","Lockheed Martin","Marietta GA","0","0","","","2015-BASE_PROCUREMENT-2015-AIRFORCE_AIRCRAFT_VOL1-PROCUREMENT_JustificationBook_Air_Force_PB_2015.zzz_unzipped-PROCUREMENT_JustificationBook_Air_Force_PB_2015.xml","17ab19c784929a028c69ad970f12cd0eee00de512acf9833a5336d1e8a33db11","0-da633f10f08a0f20d489b0258296c2d3b670a1b6260e4c671b8ec4fb5daf9b0d","","","","","","","","0-8fab09e7f1dd613f6ef75bc08e0e8622f13f57e0fecd801d69bb717f8ca07e42","root.record.ItemExhibitList.P5Item"
"For FY 2017 EOQ/Long Lead","","0","","5.499","","2.234","","","","","","","","","","","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","9e49cdeea02b8dbbb466257ef555285a30cb599dfd57513cc5dc37c5f404bfa3","1-ae20511382cd131fcf6f485efb030131afe175d23fbf2d9282d8c26d406fb487","0","","","","","","","0-9a2f658ee6058275e4dbe60117de0c41e6c1e481fb5dedb357a047989e272d19","root.record.ItemExhibitList.P5Item"
"For FY 2018 EOQ/Long Lead","","0","","5.499","","2.234","","","","","","","","","","","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","9e49cdeea02b8dbbb466257ef555285a30cb599dfd57513cc5dc37c5f404bfa3","2-a9d56fffdac9ba1a8d19aa94169be2b6c8d0117f287d522da4a9b66847b9ed99","0","","","","","","","0-9a2f658ee6058275e4dbe60117de0c41e6c1e481fb5dedb357a047989e272d19","root.record.ItemExhibitList.P5Item"
"For FY 2019 EOQ/Long Lead","","0","","4.296","","1.718","","","","","","","","","","","","","","2017-BASE_PROCUREMENT-2017-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2017.xml","9e49cdeea02b8dbbb466257ef555285a30cb599dfd57513cc5dc37c5f404bfa3","3-1e7abd68ccca23adbfd4255a8ef1d6178cb9183e14ebd14e2f3102f6c4c51052","0","","","","","","","0-9a2f658ee6058275e4dbe60117de0c41e6c1e481fb5dedb357a047989e272d19","root.record.ItemExhibitList.P5Item"
"Airframe: EOQ","","12","92","0","","0","0","","","","","","N//A","N/A","12","12","","","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","3013d2c99ef7883e19c7b93224fdff50f8c7263434425601604d25632bc020a5","0-e892796e741cdaa73de28b95ac40a1ed348e6b35ada009243c0b7f8fab3cb008","","","","","","","","0-69c2cb771b04667df29362f2283393c60a734e8dd1e3ce1c22798162acc1d702","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: HC-130J Airframe Equipment","","12","48","0","","0","0","","","","","","Lockheed Martin","Marietta GA","12","12","","","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","1064caa6aad62d617f267eeab8b71ff24316efc723669cb41e40e5531ed97467","0-75c275325fe983ffc9cfd017f0aa7b1295a575033f6aff63330201a19ea73470","","","","","","","","0-3244414959aa2cf4ed66057455814b7dd8c647750fcec8109139e5b6328c2210","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: MC-130J Economic Order Quantity Items","","12","84","0","","0","0","","","","","","Lockheed Martin","Marietta GA","0","0","","","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2018.xml","5282f14dc345aeb069c9862d0a8e6f568c12f7a22a00e4757ffea9e6ec73b23d","0-c4faf5377c8479a3a2484748236becc7df37aa19773465658703044fd072de74","","","","","","","","0-a9a734d193c2f88dc0c7dcf154c67f10d1975b180310fdbd42a502ea0dc99bf4","root.record.ItemExhibitList.P5Item"
"Airframe: EOQ","","12","92","0","","0","0","","","","","","N//A","N/A","12","12","","","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","f11abe99c918ba00d36c7bd6b850c69903d0cf64dd50e793b748479423a9a87c","0-ba0f72176deacff4bb250f35ac3bea28dcace331fc482079f0b35f2ecd7aab3c","","","","","","","","0-824bf9393fc2427931d138e3bb572db2bb6ce5bbf24ecf92937c440dd4f56a1e","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: HC-130J Airframe Equipment","","12","48","0","","0","0","","","","","","Lockheed Martin","Marietta GA","12","12","","","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","52d3e8eceb99048e70461d8badb057e5f9170779e5b578ac08b8b3a06143352f","0-d6ac51d887e61952ebfa5e7955f940b8f2e02b0a1011716de74d4bcdc349c120","","","","","","","","0-1500ccb608e4388985cdd1271d36ef4dd8ec10cf40f38a8d4b2067cb721175c3","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: MC-130J Economic Order Quantity Items","","12","84","0","","0","0","","","","","","Lockheed Martin","Marietta GA","0","0","","","2018-BASE_PROCUREMENT-2018-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2018.xml","3a9accd390ed2b4c0db815f8762265e56f4da2f42dfd3f6bf46e7026cfaa4062","0-9ba4249ed2f3b088fa0fc68abb5262fda8cb26bcf6343bff0b8113736597d45a","","","","","","","","0-3e3ded222d841912cd63e3ff526ec1bda0bbac2c8a60363d59f2e95760ca3c1d","root.record.ItemExhibitList.P5Item"
"EOQ","","0","20","","","","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","884853d3f623833755330fdfeb01cbd0fa45d96aca9a34b4c161d19194de04ae","0-36e16bd8fd4e7f1bbdb5e9a3d99ec3150b9df35ac6cb3af8505209b77d66a8e4","0","","","","","","","0-ba7fd04668a9150a2f08677c8f667fdb589728e12fe7a6ca4484a9587a7ef025","root.record.ItemExhibitList.P5Item"
"For FY 2016 EOQ/Long Lead","","0","10.311","","","","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","42a9bfaff7425bfd11014b778f977fe624f874fdc0f448de452703de3c2e6635","0-744fc34b7dedccbdcd28bfa9ff48503c6259021b99429d28cdad450c46b7ed7d","0","","","","","","","0-5e16af904c417a973f44a25dd9f1eb8a23867d7e0cd375e8b01ad51f670f20f7","root.record.ItemExhibitList.P5Item"
"For FY 2017 EOQ/Long Lead","","0","2.234","","","5.499","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","42a9bfaff7425bfd11014b778f977fe624f874fdc0f448de452703de3c2e6635","1-ecae634e9ce35364bf719afe110ba223529c13f984863da669050cfa704b17da","0","","","","","","","0-5e16af904c417a973f44a25dd9f1eb8a23867d7e0cd375e8b01ad51f670f20f7","root.record.ItemExhibitList.P5Item"
"For FY 2018 EOQ/Long Lead","","0","2.234","","","5.499","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","42a9bfaff7425bfd11014b778f977fe624f874fdc0f448de452703de3c2e6635","2-3adc0f48484c2417cf577ce15514de8724bf84b9f0d7d319c9237ed6d41f35a5","0","","","","","","","0-5e16af904c417a973f44a25dd9f1eb8a23867d7e0cd375e8b01ad51f670f20f7","root.record.ItemExhibitList.P5Item"
"For FY 2019 EOQ/Long Lead","","0","1.718","","","4.296","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2018.xml","42a9bfaff7425bfd11014b778f977fe624f874fdc0f448de452703de3c2e6635","3-d2e6f558019ff93a32d3d3b1547f70df241b9a9af847fec06032cf178579ca39","0","","","","","","","0-5e16af904c417a973f44a25dd9f1eb8a23867d7e0cd375e8b01ad51f670f20f7","root.record.ItemExhibitList.P5Item"
"EOQ","","0","20","","","","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","948f6040c68f10560d88ca67593f49078840d36a4407399d4922c6fc71ea8711","0-c1854fb6ededc199be20961966acec146109e1b3dfdaf3b005d0846cf2fbff9f","0","","","","","","","0-0300c876776e41a6931c58cd8a9182074fffcfaef1dc1aaab271171926e3bfee","root.record.ItemExhibitList.P5Item"
"For FY 2016 EOQ/Long Lead","","0","10.311","","","","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","563e660848952195fe462412de0356b04bd931dcd9d28e0cfb748a4d7c404469","0-3867a040a22d5983b1ef661aa621ac83108647e04a912f2bc562fe467cec6af5","0","","","","","","","0-ab6e0c540c06875d1dced9fa0adf00b2b37852d2842d2a8016c3ad65c9b97661","root.record.ItemExhibitList.P5Item"
"For FY 2017 EOQ/Long Lead","","0","2.234","","","5.499","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","563e660848952195fe462412de0356b04bd931dcd9d28e0cfb748a4d7c404469","1-5b049386c2c6ba77fd6bbcb0433eb574c699661c04b17837d063c642c1b1a76b","0","","","","","","","0-ab6e0c540c06875d1dced9fa0adf00b2b37852d2842d2a8016c3ad65c9b97661","root.record.ItemExhibitList.P5Item"
"For FY 2018 EOQ/Long Lead","","0","2.234","","","5.499","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","563e660848952195fe462412de0356b04bd931dcd9d28e0cfb748a4d7c404469","2-67451a647eb9f2bb300b9cbcdeada6c00d204649990fed24ee4ec977a06afa0b","0","","","","","","","0-ab6e0c540c06875d1dced9fa0adf00b2b37852d2842d2a8016c3ad65c9b97661","root.record.ItemExhibitList.P5Item"
"For FY 2019 EOQ/Long Lead","","0","1.718","","","4.296","","","","","","","","","","","","","","2018-BASE_PROCUREMENT-2018-NAVY_AIRCRAFT_BA67-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2018.xml","563e660848952195fe462412de0356b04bd931dcd9d28e0cfb748a4d7c404469","3-747be136822f6a0d18cfdea1c6fbb51537dd296e20383969efba860ceb2487af","0","","","","","","","0-ab6e0c540c06875d1dced9fa0adf00b2b37852d2842d2a8016c3ad65c9b97661","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: HC-130J Airframe Equipment","","12","0","0","","0","0","","","","","","Lockheed Martin","Marietta GA","0","0","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","e0673cb2550f564aa6d42ffc7db17b338b0ea30ff6cefba724dc2156b2ca7f51","0-3d68999a02f07cea8bc7be5f70d4dcd73933c3deb1e7c77f860aa642c9b93b79","","","","","","","","0-da12d2e31a00f76b64cdf23b77a6bf4c7d9a67788884732de5142e5b4645380e","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: MC-130J Economic Order Quantity Items","","12","84","0","","0","88","","","","","","Lockheed Martin","Marietta GA","12","12","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2019.xml","48d362fea8109f02805de255b38f14c8d3354fa434f24d725ad243831a52ca04","0-b81ffb67e33c843b19ce98704d69b0bc789874b4badcffd6d3994de9d95751a3","","","","","","","","0-1cf16b56e8c6f77a9d7de822031f1fe6877cb7773929c013d1355e6f4c3a5996","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: HC-130J Airframe Equipment","","12","0","0","","0","0","","","","","","Lockheed Martin","Marietta GA","0","0","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","4ea7dbeed17529286c356893bd67d91b274d260621fb5a5444bb33e07128c318","0-f964e2a730daf6805c621bb59927a17b76eebff628fea07d20e2fad77c8e7cd8","","","","","","","","0-864bcdb216b7eea3e2fcf0d3b824072f05d528e0c66ae0f43612ab46790d7b6a","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: MC-130J Economic Order Quantity Items","","12","84","0","","0","88","","","","","","Lockheed Martin","Marietta GA","12","12","","","2019-BASE_PROCUREMENT-2019-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2019.xml","25050f3609f71c4e582f0bda0141fc2b15087f0de79e5b8d4a91232f00b6bcb3","0-e4b712b5cbecf02238cfd909a7bf2f5196b161654580e04f01fce78e9d7fa9fe","","","","","","","","0-ed149b0a7ed15917dde63817a3a208da77048b3d96e5584ee437bec940a746fc","root.record.ItemExhibitList.P5Item"
"For FY 2016 EOQ/Long Lead","","0","10.311","","","","","","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2019.xml","7c17b00b2a043b33a8b058ad62ddfe34d1b550615c7f7ab07f5b46ea75fdd501","0-ae537265f9a56cfb433dd1d0348ac3922ce5387c4c71459f1ac303d70c9d973d","0","","","","","","","0-90d4e7d4a4ba32f7a506b493bb7db7f22dbe7e235ac763c900241d7ccc546f95","root.record.ItemExhibitList.P5Item"
"For FY 2017 EOQ/Long Lead","","0","7.733","","","","","","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2019.xml","7c17b00b2a043b33a8b058ad62ddfe34d1b550615c7f7ab07f5b46ea75fdd501","1-b039ffd10979b1f2af6c280ebeaeb0788da5c454e9128cb6fc4349cab966d56e","0","","","","","","","0-90d4e7d4a4ba32f7a506b493bb7db7f22dbe7e235ac763c900241d7ccc546f95","root.record.ItemExhibitList.P5Item"
"For FY 2018 EOQ/Long Lead","","0","7.733","","","","","","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2019.xml","7c17b00b2a043b33a8b058ad62ddfe34d1b550615c7f7ab07f5b46ea75fdd501","2-680ae6b58a932093d832da401ad0afa3d1718972514fe27931dd6cf09efda558","0","","","","","","","0-90d4e7d4a4ba32f7a506b493bb7db7f22dbe7e235ac763c900241d7ccc546f95","root.record.ItemExhibitList.P5Item"
"For FY 2019 EOQ/Long Lead","","0","6.014","","","","","","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2019.xml","7c17b00b2a043b33a8b058ad62ddfe34d1b550615c7f7ab07f5b46ea75fdd501","3-ff6bc44d13002b91ba90ff9b8688558653089709b6ac4ee001bec6740fcf4ba8","0","","","","","","","0-90d4e7d4a4ba32f7a506b493bb7db7f22dbe7e235ac763c900241d7ccc546f95","root.record.ItemExhibitList.P5Item"
"For FY 2016 EOQ/Long Lead","","0","10.311","","","","","","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","8f52259071c6225a871cf57ae16fdf94cec986e091adb4cd8a148468102d37e3","0-b31cc1b84f37f3e6a05bb6b47e8ef0260e83787ecd1a232bd5d73c0b732f2505","0","","","","","","","0-83e40acc09e93c00114f5f502dc70682e9dfd066805133014bbf42c4cb632d66","root.record.ItemExhibitList.P5Item"
"For FY 2017 EOQ/Long Lead","","0","7.733","","","","","","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","8f52259071c6225a871cf57ae16fdf94cec986e091adb4cd8a148468102d37e3","1-0b02659a42b682438a5269c97e904e5bf8f7ed2125bb671cca939e5d65c4ffe0","0","","","","","","","0-83e40acc09e93c00114f5f502dc70682e9dfd066805133014bbf42c4cb632d66","root.record.ItemExhibitList.P5Item"
"For FY 2018 EOQ/Long Lead","","0","7.733","","","","","","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","8f52259071c6225a871cf57ae16fdf94cec986e091adb4cd8a148468102d37e3","2-7a4db6bc6680d573e08e5d73ad2606ef5cfc2854cf142a6df81bf07d9c580228","0","","","","","","","0-83e40acc09e93c00114f5f502dc70682e9dfd066805133014bbf42c4cb632d66","root.record.ItemExhibitList.P5Item"
"For FY 2019 EOQ/Long Lead","","0","6.014","","","","","","","","","","","","","","","","","2019-BASE_PROCUREMENT-2019-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Navy_PB_2019.xml","8f52259071c6225a871cf57ae16fdf94cec986e091adb4cd8a148468102d37e3","3-4360212e6fed1ca103270b25681219e124b57d196e522d14d48145e24a1a0f24","0","","","","","","","0-83e40acc09e93c00114f5f502dc70682e9dfd066805133014bbf42c4cb632d66","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: MC-130J Economic Order Quantity Items","","12","","88","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL1-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Air_Force_PB_2020.xml","3a9f3c7050929e925bf578049fe78dd3bcde399b66f1b65c09b7388bb0c772a3","0-5817b55cce04580fbb4bd2b2524d304aedde9efb36f1dcc4cfaaafb11734cbf8","","","","","","","","0-7fae275fa9e7e10695bd997d44b57913520ee36718780956566c4ec6913a4591","root.record.ItemExhibitList.P5Item"
"Airframe/Engines/Accessories: MC-130J Economic Order Quantity Items","","12","","88","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-AIRFORCE_AIRCRAFT_VOL2-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Air_Force_PB_2020.xml","fbeb7d92a6f93f3229425ab3e79909b0c2623c52de8fc6dc289624a0a85bf926","0-f30155fed5535c582823bf684164e40a9fb7054fc0967070ccadeaef14976d4f","","","","","","","","0-3f9dc96214aecd286318537be5f77c176c8eabdd776312b5c799bdf6d648f60d","root.record.ItemExhibitList.P5Item"
"Aegis Advanced Procurement","","0","","","","","96.995","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_MDA_VOL2-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Missile_Defense_Agency_PB_2020.xml","4312f1211b5468e3c9edc9895a2a0df252b271fe5fd3a59ae1e837c13f76ca57","0-21b69618223324a5426ad362a322a55f46610f7f03a52e4c08bf9916e18f8e41","0","","","","","","","0-5832ec96a93b8380a717804c71c0a9a30191c07e68cc1b271b6fd50e0dbdc5f5","root.record.ItemExhibitList.P5Item"
"Aegis Advanced Procurement","","0","","","","","96.995","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-DEFENSE_MDA_VOL2-U_PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2020.zzz_unzipped-U_PROCUREMENT_MasterJustificationBook_Missile_Defense_Agency_PB_2020.xml","b483ba9211e1f8f6912c501556535a8507377297755238b0c1f65c453549737d","0-d8e3da07df8f8e0739ea17d0088c0534a17a2c1d575a84ca8f3d044e7529bec9","0","","","","","","","0-c4bad2a04a4018fa718724d2d607ed07c58a6bb046f30e85e68a7de8511afde4","root.record.ItemExhibitList.P5Item"
"For FY 2016 EOQ/Long Lead","","0","10.311","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","7f283f1c82e586b2143bd7f4ec4766cf38bff0ab2f782dd7c7ee4ab0fa053df2","0-efa694f072d8b48c043a30fd15dac611332668c55fadba28e49ac4df16d2ba66","0","","","","","","","0-d3eb06a187963aa28ad6f6d36d64a052bdbfd1c24abba2a4b96fe1bf0049653d","root.record.ItemExhibitList.P5Item"
"For FY 2017 EOQ/Long Lead","","0","7.733","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","7f283f1c82e586b2143bd7f4ec4766cf38bff0ab2f782dd7c7ee4ab0fa053df2","1-48cb4038727dd31665c82104e26f2fc5d38dfc315d1ffcd625ba76125ae6130f","0","","","","","","","0-d3eb06a187963aa28ad6f6d36d64a052bdbfd1c24abba2a4b96fe1bf0049653d","root.record.ItemExhibitList.P5Item"
"For FY 2018 EOQ/Long Lead","","0","7.733","","","","","","","","","","","","","","","","","2020-BASE_PROCUREMENT-2020-NAVY_AIRCRAFT_BA1-4-U_PROCUREMENT_JustificationBook_Navy_PB_2020.zzz_unzipped-U_PROCUREMENT_JustificationBook_Navy_PB_2020.xml","7f283f1c82e586b2143bd7f4ec4766cf38bff0ab2f782dd7c7ee4ab0fa053df2","2-1609ff659e2af60ef9cfcf143a0d80cd06120a822579a238992e53bf7ddc3dc5","0","","","","","","","0-d3eb06a187963aa28ad6f6d36d64a052bdbfd1c24abba2a4b96fe1bf0049653d","root.record.ItemExhibitList.P5Item"
